馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
プロヴェルビオ,13,35.8,1,0,2600,0,1,0,0,1,1,20,450,-2,0,1,0,5,54.0,0,0,0,0,0,1,0,0,0,0,8,1,0,2500,155.0,1,0,0,0,11,2,5,53,9,11,10,11,36.5,452,+10,1.3,0,0,0,1,0,0,0,0,0,0,8,1,0,2400,148.8,1,0,0,0,8,8,5,55,8,8,8,8,35.3,442,0,1.6,0,0,1,0,0,0,0,0,0,0,6,1,0,2600,170.7,1,0,0,0,8,4,5,53,8,8,8,8,35.6,442,-4,1.7,0,0,0,0,1,0,0,0,0,0,7,1,0,2400,150.4,0,1,0,0,9,4,5,53,6,6,6,8,37.0,446,-22,2.7,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,91.2,1,0,0,0,12,2,5,53,7,8,9,7,37.3,468,-1,0.4
アウラマイスター,10,244.9,1,0,2600,0,1,0,0,2,2,8,524,-2,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,11,0,1,1900,124.8,1,0,0,0,12,1,5,57,12,12,12,12,39.8,526,+18,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,1700,107.6,1,0,0,0,15,10,5,54,15,15,15,15,38.3,508,-6,2.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,91.7,0,1,0,0,12,12,5,56,9,10,6,2,39.4,514,0,-0.5,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,91.4,1,0,0,0,12,8,5,56,12,12,11,7,39.5,514,-1,0.2
スズカワークシップ,7,31.8,1,0,2600,0,1,0,0,3,3,3,470,0,1,0,0,4,53.0,0,0,0,0,0,0,0,1,0,0,11,1,0,2200,137.1,1,0,0,0,16,4,4,53,15,15,16,13,35.7,470,+6,1.3,0,0,0,0,0,0,1,0,0,0,12,1,0,2200,135.2,1,0,0,0,18,14,4,52,12,12,13,13,35.4,464,+2,1.0,0,0,1,0,0,0,0,0,0,0,3,1,0,2600,160.3,1,0,0,0,16,9,4,52,11,12,12,5,35.7,462,-8,0.4,0,0,0,1,0,0,0,0,0,0,13,1,0,2200,137.7,0,1,0,0,13,10,4,54,5,5,5,8,37.7,470,+6,1.8,0,0,0,1,0,0,0,0,0,0,1,1,0,2400,148.1,1,0,0,0,13,8,4,56,8,7,5,3,35.8,464,0,-0.1
タイセイトレイル,1,5.2,1,0,2600,0,1,0,0,4,4,3,492,-4,1,0,0,4,56.0,0,0,0,0,0,0,0,1,0,0,3,1,0,2200,136.4,1,0,0,0,16,2,4,55,6,8,7,10,35.3,496,+2,0.6,0,0,0,0,0,0,0,0,1,0,8,1,0,1600,95.5,1,0,0,0,17,15,4,56,13,8,0,0,35.7,494,0,0.4,0,0,0,0,0,0,1,0,0,0,2,1,0,2200,134.4,1,0,0,0,18,6,4,55,5,5,5,5,35.3,494,-2,0.2,0,0,0,0,0,0,1,0,0,0,5,1,0,2200,134.4,1,0,0,0,15,8,4,55,9,8,9,9,35.2,496,-2,0.6,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,107.0,1,0,0,0,17,13,4,55,6,7,0,0,34.7,498,+22,0.8
アドマイヤツルギ,9,132.6,1,0,2600,0,1,0,0,4,5,0,474,-6,0,0,1,4,56.0,0,0,0,0,0,0,1,0,0,0,9,1,0,2200,135.9,1,0,0,0,13,10,4,56,6,6,6,7,35.6,480,-4,1.6,0,0,0,0,0,0,1,0,0,0,11,0,0,3000,203.6,0,0,0,0,14,6,4,59,7,8,8,9,13.6,484,+14,3.9,0,0,1,0,0,0,0,0,0,0,10,0,0,2750,189.1,0,0,0,0,11,10,4,58,10,10,10,10,13.8,470,+4,7.2,1,0,0,0,0,0,0,0,0,0,8,0,1,1700,109.3,1,0,0,0,14,11,4,56,14,13,13,10,38.9,466,+4,0.8,0,1,0,0,0,0,0,0,0,0,13,1,0,2000,124.0,1,0,0,0,13,13,4,56,12,12,13,13,35.9,462,-14,2.1
ウインレーヴドール,6,10.4,1,0,2600,0,1,0,0,5,6,11,458,+4,1,0,0,4,56.0,0,0,1,0,0,0,0,0,0,0,9,1,0,1800,107.8,1,0,0,0,15,14,4,53,12,13,12,11,35.0,454,+4,0.7,0,0,1,0,0,0,0,0,0,0,2,1,0,2600,160.4,1,0,0,0,10,2,4,55,5,5,9,8,34.3,450,-6,0.2,1,0,0,0,0,0,0,0,0,0,7,1,0,2000,124.3,1,0,0,0,16,2,4,56,16,16,16,15,36.5,456,-8,0.6,0,0,0,1,0,0,0,0,0,0,3,1,0,2400,147.6,1,0,0,0,15,9,4,56,2,2,3,3,36.0,464,+10,0.5,0,0,0,1,0,0,0,0,0,0,2,1,0,2200,135.9,0,1,0,0,16,15,4,56,8,10,5,5,36.8,454,+4,0.1
カイザーヴェッター,4,4.6,1,0,2600,0,1,0,0,5,7,13,484,+14,1,0,0,4,56.0,0,0,1,0,0,0,0,0,0,0,3,1,0,2600,160.4,1,0,0,0,10,10,4,55,2,2,1,2,34.9,470,-2,0.2,0,0,1,0,0,0,0,0,0,0,1,1,0,2600,163.0,1,0,0,0,16,10,4,56,3,3,4,4,36.7,472,0,0.0,0,0,0,0,1,0,0,0,0,0,7,0,1,2100,137.2,1,0,0,0,16,3,4,56,5,5,8,7,40.2,472,+4,2.4,0,0,0,0,0,0,1,0,0,0,7,1,0,2200,137.1,1,0,0,0,18,2,4,56,11,10,12,11,36.4,468,+6,1.4,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,118.6,0,0,0,1,10,2,4,55,5,3,5,0,36.4,462,0,0.3
ジャディード,8,12.1,1,0,2600,0,1,0,0,6,8,4,438,-4,1,0,0,4,55.0,0,0,0,0,0,1,0,0,0,0,11,1,0,2000,122.4,1,0,0,0,16,6,4,56,8,9,11,11,35.1,442,-6,1.1,1,0,0,0,0,0,0,0,0,0,4,1,0,2600,161.3,1,0,0,0,14,13,4,52,10,9,10,4,35.2,448,+2,0.5,0,1,0,0,0,0,0,0,0,0,2,1,0,2600,162.0,1,0,0,0,12,9,4,54,4,4,3,3,35.1,446,-2,0.4,0,0,0,1,0,0,0,0,0,0,1,1,0,2200,135.8,0,1,0,0,16,8,4,56,5,5,4,3,36.8,448,+6,-0.1,0,0,1,0,0,0,0,0,0,0,7,1,0,2600,164.7,1,0,0,0,16,14,4,56,7,9,12,14,37.0,442,-8,1.1
コロンバスデイ,3,22.4,1,0,2600,0,1,0,0,6,9,12,464,+6,0,1,0,4,53.0,0,0,1,0,0,0,0,0,0,0,6,1,0,2600,162.3,1,0,0,0,14,4,4,52,11,12,9,10,35.8,458,+6,0.6,1,0,0,0,0,0,0,0,0,0,2,1,0,2000,123.9,1,0,0,0,16,1,4,54,14,14,15,9,36.4,452,-2,0.2,1,0,0,0,0,0,0,0,0,0,2,1,0,2600,166.4,0,1,0,0,13,13,4,54,6,5,4,1,36.7,454,+10,0.2,1,0,0,0,0,0,0,0,0,0,2,1,0,2600,162.0,1,0,0,0,14,4,4,54,8,8,6,5,36.7,444,-6,0.5,0,1,0,0,0,0,0,0,0,0,6,1,0,2600,162.8,1,0,0,0,11,2,4,54,8,8,8,4,36.5,450,+6,0.6
サダムドミニック,11,246.4,1,0,2600,0,1,0,0,7,10,2,456,-8,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,18,1,0,2000,123.6,1,0,0,0,18,1,5,57,4,3,4,4,35.2,464,-6,1.3,0,0,0,0,0,0,0,0,0,0,11,0,1,1400,92.1,1,0,0,0,11,3,5,56,5,6,10,11,40.9,470,-3,3.1,0,0,0,0,0,0,0,0,0,0,9,0,1,1200,77.3,0,1,0,0,12,6,5,56,3,4,6,0,40.1,473,+5,2.6,0,0,0,0,0,0,0,0,0,0,9,0,1,1400,90.6,0,1,0,0,11,4,5,56,3,3,5,7,40.4,468,+1,1.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.4,0,0,0,1,12,9,5,55,1,1,1,1,40.0,467,+5,-0.3
