馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
セカンドエフォート,2,8.8,0,1,1400,1,0,0,0,1,1,12,504,+2,1,0,0,6,57.0,0,0,0,0,0,0,0,0,1,0,10,0,1,1400,85.0,0,1,0,0,16,8,6,57,14,13,0,0,36.7,502,-6,1.1,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,85.5,1,0,0,0,15,10,6,57,12,12,0,0,36.9,508,-4,0.9,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,85.0,1,0,0,0,16,2,6,57,14,13,0,0,36.4,512,-2,0.0,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,85.2,0,1,0,0,16,4,6,57,14,12,0,0,36.4,514,-6,0.2,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,86.3,1,0,0,0,16,3,6,57,13,15,0,0,37.0,520,+8,1.1
フォリオール,12,4.4,0,1,1400,1,0,0,0,2,2,1,526,-2,1,0,0,3,55.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1700,108.1,1,0,0,0,15,10,3,53,2,2,1,1,39.2,528,0,-0.5,0,0,0,0,0,0,0,0,0,1,2,0,1,1700,107.8,1,0,0,0,16,1,3,53,2,2,2,2,40.1,528,-2,0.5,0,0,0,0,0,0,1,0,0,0,3,0,1,1200,72.1,0,0,1,0,16,10,3,53,6,6,0,0,36.9,530,+6,0.7,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,84.7,0,0,1,0,16,14,3,56,3,3,0,0,37.6,524,-6,0.9,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,86.3,1,0,0,0,16,15,3,56,2,2,0,0,38.9,530,+2,0.8
メイショウハート,10,2.2,0,1,1400,1,0,0,0,3,3,16,476,-4,1,0,0,3,52.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,85.5,1,0,0,0,16,13,3,56,1,1,0,0,38.2,480,+2,-0.1,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,85.7,1,0,0,0,15,14,3,56,3,2,0,0,37.8,478,+8,0.3,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,87.8,1,0,0,0,16,5,3,55,6,6,0,0,39.5,470,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タニノミステリー,14,203.2,0,1,1400,1,0,0,0,3,4,3,434,-2,0,0,1,4,57.0,0,0,0,0,0,0,0,0,0,1,13,1,0,1700,102.6,1,0,0,0,14,10,4,57,8,9,12,13,35.8,436,-12,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,1,0,2000,123.0,1,0,0,0,18,4,4,56,14,13,13,14,35.1,454,+8,0.9,0,0,0,0,0,0,0,1,0,0,16,1,0,1600,95.6,1,0,0,0,18,9,4,56,18,18,0,0,34.4,446,+20,1.9
ショウナンアンビル,4,17.7,0,1,1400,1,0,0,0,4,5,1,438,+6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,90.0,1,0,0,0,12,4,4,53,9,10,6,5,39.5,432,-8,1.5,0,0,0,0,0,0,1,0,0,0,6,0,1,1400,84.5,0,0,1,0,16,12,4,57,14,13,0,0,37.2,440,-4,1.0,0,0,0,0,0,0,0,1,0,0,11,0,1,1400,86.6,1,0,0,0,16,16,4,57,11,10,0,0,37.6,444,+8,1.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1400,85.4,1,0,0,0,15,5,4,57,7,6,0,0,37.3,436,-10,0.8,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,85.8,1,0,0,0,16,9,4,57,4,3,0,0,38.3,446,+2,0.8
タガノバルバドス,9,109.3,0,1,1400,1,0,0,0,4,6,30,462,-6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,1800,116.0,0,1,0,0,12,12,4,56,10,10,8,8,37.9,468,-8,1.7,0,0,0,1,0,0,0,0,0,0,8,0,1,1800,116.0,0,1,0,0,14,1,4,55,7,7,9,8,36.8,476,-4,0.7,0,0,0,1,0,0,0,0,0,0,6,0,1,1800,114.1,0,1,0,0,11,1,4,54,8,8,7,6,38.6,480,+10,1.2,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,113.6,0,1,0,0,16,11,4,54,10,10,12,11,38.2,470,+4,1.1
キングヴァラール,7,210.5,0,1,1400,1,0,0,0,5,7,1,496,+4,1,0,0,7,57.0,0,0,0,0,0,0,0,0,0,0,7,0,1,1400,90.7,1,0,0,0,12,2,7,56,6,6,5,6,40.5,492,-10,2.2,0,0,0,0,0,0,1,0,0,0,15,0,1,1200,75.2,1,0,0,0,16,11,7,57,16,16,0,0,37.3,502,+2,2.4,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,84.1,0,0,0,1,16,13,7,57,16,13,0,0,36.7,500,-2,1.3,0,0,0,0,0,0,0,0,0,1,14,0,1,1700,105.4,0,0,1,0,15,13,7,57,10,10,7,8,38.4,502,+2,1.5,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,84.7,1,0,0,0,16,6,7,57,16,16,0,0,36.1,500,-18,0.9
パワーアッシュ,13,49.5,0,1,1400,1,0,0,0,5,8,2,462,+4,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,1,15,0,1,1700,108.1,0,0,1,0,16,1,4,57,3,5,6,6,41.9,458,-12,3.6,0,0,0,0,0,0,0,0,0,0,6,0,1,1400,90.2,1,0,0,0,10,2,4,54,7,8,7,0,40.0,470,+2,2.8,0,0,0,0,0,0,0,0,1,0,10,0,1,1800,117.3,1,0,0,0,11,9,4,57,4,4,6,7,40.3,468,0,2.8,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,116.5,0,1,0,0,9,5,4,57,3,3,5,7,40.2,468,-10,3.0,0,0,0,0,0,0,0,0,1,0,12,0,1,1200,74.1,1,0,0,0,16,3,4,57,12,12,0,0,37.1,478,+14,1.8
ハッシュタグ,5,9.9,0,1,1400,1,0,0,0,6,9,3,470,-6,1,0,0,5,54.0,0,0,0,0,0,0,0,0,0,1,8,0,1,1700,107.2,1,0,0,0,14,13,5,54,4,4,5,5,39.4,476,+4,1.4,0,0,0,0,0,0,1,0,0,0,14,0,1,1200,72.0,0,0,1,0,15,13,5,54,10,10,0,0,36.7,472,-6,1.3,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,72.6,1,0,0,0,15,14,5,57,9,10,0,0,36.5,478,+2,0.7,0,0,0,1,0,0,0,0,0,0,5,0,1,1200,71.7,0,1,0,0,15,15,5,57,6,5,0,0,36.5,476,0,0.4,0,0,0,0,0,0,1,0,0,0,3,0,1,1200,72.2,1,0,0,0,15,4,5,57,12,9,0,0,36.4,476,+6,0.1
メイショウトコシエ,6,47.2,0,1,1400,1,0,0,0,6,10,7,450,-6,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,6,1,0,1200,69.6,0,1,0,0,12,9,5,57,10,10,0,0,34.1,456,-2,0.8,0,0,0,0,0,0,1,0,0,0,13,1,0,1400,81.9,0,1,0,0,18,15,5,57,4,4,0,0,35.7,458,+2,0.8,0,0,0,0,0,0,0,0,1,0,9,0,1,1800,116.7,0,1,0,0,9,3,5,57,1,1,1,3,41.0,456,-8,3.2,0,0,0,0,0,0,0,0,0,1,13,0,1,1700,106.6,0,0,0,1,16,2,5,57,10,10,8,9,39.6,464,+6,1.6,0,0,0,0,0,0,0,1,0,0,11,0,1,1400,86.1,1,0,0,0,16,6,5,57,3,3,0,0,38.2,458,-3,1.5
