馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メガフレア,5,15.2,1,0,2000,0,0,1,0,1,1,1,482,-2,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,3,1,0,2000,122.6,0,0,1,0,11,1,5,55,7,5,5,5,35.6,484,+2,0.4,0,0,0,0,1,0,0,0,0,0,4,1,0,2000,120.4,1,0,0,0,11,7,5,57,10,5,5,0,34.2,482,-2,0.8,0,0,0,0,0,0,0,1,0,0,5,1,0,2000,121.3,1,0,0,0,10,10,5,57,8,6,6,5,34.1,484,-8,0.4,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,112.1,0,0,0,1,10,9,5,57,8,6,6,6,36.9,492,+2,0.6,0,0,0,0,0,0,0,0,1,0,5,0,1,2000,127.8,0,1,0,0,13,12,5,57,7,7,6,5,38.0,490,-2,1.1
ダノングローリア,8,112.1,1,0,2000,0,0,1,0,2,2,4,466,-7,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,91.3,1,0,0,0,10,4,5,56,4,4,2,1,38.7,473,0,-0.2,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,92.1,1,0,0,0,12,6,5,56,8,8,4,3,39.5,473,-4,0.9,0,0,0,0,0,0,0,0,0,0,6,0,1,1400,93.1,1,0,0,0,10,5,5,56,8,8,6,6,40.6,477,+3,1.5,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,91.9,1,0,0,0,10,5,5,56,6,6,2,2,39.7,474,+3,0.2,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,90.5,0,0,0,1,10,8,5,56,8,7,2,2,38.7,471,-2,0.5
ヒンドゥタイムズ,1,1.6,1,0,2000,0,0,1,0,3,3,8,460,+4,1,0,0,3,54.0,0,0,0,0,0,0,0,1,0,0,3,1,0,2000,120.2,1,0,0,0,8,1,3,56,3,3,3,3,34.1,456,+2,0.2,0,0,0,0,0,1,0,0,0,0,3,1,0,2000,121.4,1,0,0,0,12,2,3,56,6,6,5,4,35.2,454,0,0.2,0,0,0,0,0,0,0,0,1,0,1,1,0,2000,122.7,1,0,0,0,8,4,3,55,3,3,3,3,34.6,454,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャフトオブライト,2,44.9,1,0,2000,0,0,1,0,4,4,2,452,+2,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,7,1,0,1800,107.2,1,0,0,0,14,2,4,57,5,5,0,0,35.7,450,+6,1.6,0,0,0,0,0,0,0,0,0,1,9,1,0,2000,122.8,1,0,0,0,17,6,4,56,5,5,6,7,36.6,444,-2,0.6,0,0,0,0,0,0,1,0,0,0,4,1,0,2000,120.2,1,0,0,0,10,10,4,56,2,2,2,2,35.4,446,+2,0.4,0,0,0,0,0,0,0,1,0,0,9,1,0,2000,123.1,1,0,0,0,16,11,4,56,2,2,2,2,37.0,444,-6,1.1,0,0,0,0,0,0,0,0,0,1,7,1,0,1800,108.1,1,0,0,0,16,2,4,54,2,2,2,2,35.3,450,-2,0.5
ヘブンリーデイズ,3,7.0,1,0,2000,0,0,1,0,5,5,8,448,0,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,4,1,0,2200,135.5,1,0,0,0,9,8,4,57,3,3,1,1,35.9,448,+4,0.5,0,0,0,0,1,0,0,0,0,0,2,1,0,2000,121.6,1,0,0,0,12,9,4,57,3,2,2,0,33.5,444,0,0.2,0,0,1,0,0,0,0,0,0,0,7,1,0,2600,161.8,1,0,0,0,15,4,4,57,5,5,6,6,38.3,444,-2,2.2,0,0,0,0,0,0,1,0,0,0,5,1,0,2200,135.1,1,0,0,0,13,11,4,55,6,6,6,7,34.8,446,0,0.8,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,120.3,1,0,0,0,10,7,4,56,3,4,4,5,35.2,446,0,0.5
トウシンアサヒ,10,222.8,1,0,2000,0,0,1,0,6,6,5,452,-4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,0,7,0,1,1400,87.6,1,0,0,0,9,1,5,57,9,8,8,0,36.7,456,-8,1.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1870,123.9,0,1,0,0,8,9,5,56,2,2,2,1,40.8,464,0,-0.4,0,0,0,0,0,0,0,0,0,0,3,0,1,1700,114.9,1,0,0,0,8,4,5,56,5,5,5,5,40.4,464,+1,0.5,0,0,0,0,0,0,0,0,0,0,5,0,1,1700,113.6,0,1,0,0,10,5,5,56,6,6,4,4,39.9,463,+6,1.5,0,0,0,0,0,0,0,0,0,0,11,0,1,1400,92.7,0,0,1,0,12,12,5,56,6,6,10,11,40.5,457,-1,2.6
カヌメラビーチ,7,33.1,1,0,2000,0,0,1,0,6,7,1,486,-2,1,0,0,3,54.0,0,0,0,0,0,0,1,0,0,0,5,1,0,2000,123.2,0,0,1,0,11,3,3,54,5,5,5,5,36.2,488,-8,1.0,0,0,0,0,0,0,0,0,1,0,9,1,0,1800,109.3,1,0,0,0,13,4,3,54,8,8,0,0,34.7,496,+4,0.8,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,97.7,1,0,0,0,8,6,3,56,1,2,0,0,36.3,492,+2,1.4,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,96.2,0,1,0,0,12,4,3,55,9,9,0,0,34.9,490,-2,0.4,0,0,0,0,1,0,0,0,0,0,1,1,0,1600,96.7,1,0,0,0,12,8,3,55,3,3,0,0,34.3,492,0,-0.1
メイショウダブル,9,168.8,1,0,2000,0,0,1,0,7,8,4,506,+4,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,13,0,1,1800,113.4,0,0,1,0,16,5,4,56,12,12,13,12,37.3,502,-8,1.4,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,86.6,1,0,0,0,16,9,4,56,16,16,0,0,36.7,510,+4,1.0,0,0,0,0,0,0,0,0,1,0,15,0,1,1200,74.5,1,0,0,0,16,13,4,57,8,9,0,0,38.2,506,0,2.6,0,0,0,0,0,0,0,0,1,0,7,0,1,1400,86.4,0,1,0,0,16,8,4,57,2,1,0,0,39.2,506,+6,1.2,0,0,0,0,0,0,0,0,0,1,11,0,1,1700,109.0,0,1,0,0,13,11,4,53,5,7,11,13,39.0,500,-6,2.9
スティーン,4,5.3,1,0,2000,0,0,1,0,7,9,3,474,+4,1,0,0,3,54.0,0,0,0,0,0,0,0,0,1,0,2,1,0,2000,123.5,0,1,0,0,5,2,3,54,1,1,2,2,37.2,470,0,0.3,0,0,1,0,0,0,0,0,0,0,1,1,0,2000,122.0,1,0,0,0,11,3,3,55,4,3,4,3,36.4,470,-8,-0.1,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,96.3,0,1,0,0,18,14,3,56,3,3,0,0,35.4,478,-4,0.7,0,0,0,0,0,0,1,0,0,0,3,1,0,1600,95.6,1,0,0,0,16,12,3,56,4,4,4,0,35.4,482,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セグレドスペリオル,6,5.3,1,0,2000,0,0,1,0,8,10,2,468,0,1,0,0,3,54.0,0,0,0,0,0,0,0,0,1,0,3,1,0,1800,106.1,1,0,0,0,14,3,3,54,12,10,0,0,34.1,468,-6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1600,94.3,1,0,0,0,10,9,3,55,9,8,0,0,34.0,474,-12,0.0,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,96.0,1,0,0,0,8,6,3,56,2,2,0,0,34.4,486,-4,0.6,0,0,0,0,0,0,0,1,0,0,3,1,0,1600,96.3,1,0,0,0,8,2,3,56,5,4,0,0,34.6,490,-2,0.0
