馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メスキータ,13,29.4,0,1,1800,1,0,0,0,1,1,0,502,0,1,0,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,114.9,1,0,0,0,8,6,3,56,8,8,7,6,38.1,502,+1,1.8,0,0,0,0,0,0,0,0,0,0,5,0,1,1870,119.4,0,0,1,0,12,4,3,56,6,6,7,7,37.8,501,-15,2.1,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,114.0,0,1,0,0,9,5,3,56,8,8,8,7,37.4,516,+6,-0.2,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,114.3,1,0,0,0,10,5,3,54,9,9,9,8,37.5,510,-2,0.9
リシュブール,5,23.3,0,1,1800,1,0,0,0,2,2,3,470,-4,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,87.3,1,0,0,0,12,11,4,53,2,3,2,2,38.2,474,-12,-0.1,0,0,0,0,0,0,0,1,0,0,8,1,0,2200,136.8,1,0,0,0,16,10,4,56,5,4,4,4,36.2,486,+14,1.0,0,0,0,0,0,0,1,0,0,0,5,1,0,2200,134.7,1,0,0,0,18,3,4,54,5,5,5,5,35.6,472,-2,0.5,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,106.8,1,0,0,0,17,16,4,55,8,8,0,0,34.3,474,+4,0.6,0,0,0,0,0,0,0,1,0,0,8,1,0,2000,121.8,1,0,0,0,14,14,4,55,7,7,9,8,35.4,470,+4,0.6
キャベンディッシュ,6,46.8,0,1,1800,1,0,0,0,2,3,4,502,+2,1,0,0,4,57.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,113.8,1,0,0,0,16,4,4,57,10,11,10,9,36.9,500,0,0.6,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,114.0,1,0,0,0,15,4,4,57,13,13,11,11,39.5,500,0,2.5,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,115.6,1,0,0,0,15,7,4,57,9,7,3,4,40.7,500,+8,2.2,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,114.0,1,0,0,0,15,13,4,56,9,10,3,3,37.7,492,+4,0.7,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,97.6,1,0,0,0,15,15,4,56,15,15,0,0,35.7,488,+6,0.8
ドゥリトル,15,73.0,0,1,1800,1,0,0,0,3,4,2,494,-10,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,3,0,1,1200,74.3,1,0,0,0,16,4,4,57,11,10,0,0,37.9,504,+4,0.6,0,0,0,0,0,0,0,1,0,0,14,0,1,1800,114.0,1,0,0,0,16,3,4,57,6,6,5,4,39.2,500,-4,1.8,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,113.0,0,1,0,0,14,9,4,57,5,5,5,4,38.2,504,+2,0.8,0,0,0,0,0,0,0,1,0,0,7,0,1,1900,120.8,1,0,0,0,9,8,4,56,6,7,6,4,38.7,502,+8,1.6,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,113.5,1,0,0,0,16,5,4,56,11,11,10,9,39.3,494,0,1.6
シンハラージャ,7,3.8,0,1,1800,1,0,0,0,3,5,2,450,0,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,114.0,1,0,0,0,16,11,4,57,10,10,9,7,37.5,450,-4,0.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,113.1,1,0,0,0,16,14,4,57,9,9,5,5,37.8,454,+10,0.3,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,113.5,0,1,0,0,9,3,4,56,7,7,7,7,37.6,444,0,0.2,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,114.1,1,0,0,0,11,11,4,56,7,7,4,4,36.9,444,-6,0.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,113.4,1,0,0,0,16,15,4,56,9,9,6,5,37.9,450,+8,0.3
テイエムテツジン,9,197.4,0,1,1800,1,0,0,0,4,6,2,444,-6,1,0,0,7,57.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,114.4,1,0,0,0,16,6,7,57,13,13,14,13,36.6,450,-2,1.2,0,0,0,0,0,0,0,1,0,0,12,0,1,1800,113.7,1,0,0,0,16,16,7,57,16,16,15,14,37.7,452,0,1.5,0,0,0,0,1,0,0,0,0,0,12,0,1,1600,99.4,1,0,0,0,16,13,7,57,16,16,0,0,37.3,452,-8,2.0,0,0,0,0,0,0,0,0,1,0,12,0,1,1800,114.3,1,0,0,0,13,8,7,57,12,12,7,7,40.2,460,-2,2.3,0,0,0,0,0,0,0,0,1,0,14,0,1,1800,116.6,0,1,0,0,14,13,7,56,13,12,12,13,40.9,462,+8,4.4
カリーニョミノル,14,54.5,0,1,1800,1,0,0,0,4,7,3,486,-10,0,1,0,5,55.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,112.8,1,0,0,0,16,10,5,55,12,12,10,11,37.3,496,+6,1.1,0,0,0,0,1,0,0,0,0,0,7,0,1,2100,134.2,1,0,0,0,16,10,5,55,8,8,9,8,37.5,490,-4,1.3,0,0,1,0,0,0,0,0,0,0,13,0,1,1700,108.7,1,0,0,0,15,9,5,53,11,10,6,8,40.2,494,+2,1.5,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,112.7,1,0,0,0,13,10,5,54,9,10,9,9,38.4,492,+2,0.7,0,0,0,0,0,0,1,0,0,0,1,0,1,1800,113.9,0,1,0,0,16,2,5,53,9,9,3,2,37.7,490,0,-0.2
サンライズセナ,3,12.4,0,1,1800,1,0,0,0,5,8,9,498,0,1,0,0,4,57.0,0,0,0,0,0,0,0,0,1,0,6,0,1,2000,126.9,1,0,0,0,15,15,4,57,15,15,15,13,37.9,498,+2,1.5,0,0,0,0,0,0,0,0,1,0,4,0,1,2000,126.8,0,1,0,0,13,6,4,57,7,7,8,8,37.5,496,0,1.1,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,113.6,1,0,0,0,16,14,4,56,9,9,4,2,39.0,496,-2,-0.3,0,0,0,0,0,0,0,1,0,0,3,0,1,1900,120.0,1,0,0,0,16,3,4,55,10,8,5,4,38.8,498,0,0.6,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,113.4,1,0,0,0,12,9,4,55,9,9,2,2,39.5,498,+4,0.9
レッドゼノン,4,34.7,0,1,1800,1,0,0,0,5,9,0,468,+6,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,2000,127.0,0,1,0,0,13,9,5,57,10,10,7,4,37.9,462,-4,1.3,0,0,0,0,1,0,0,0,0,0,6,0,1,2100,133.6,0,1,0,0,16,3,5,57,10,11,13,11,38.2,466,-6,1.0,0,0,0,0,0,1,0,0,0,0,7,0,1,2400,157.8,1,0,0,0,13,12,5,57,9,10,9,9,38.3,472,0,0.9,0,0,0,0,0,1,0,0,0,0,4,0,1,2400,155.6,1,0,0,0,15,8,5,57,9,9,10,8,39.3,472,+6,1.1
ロードグラディオ,1,5.0,0,1,1800,1,0,0,0,6,10,0,472,+2,1,0,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,1600,94.2,1,0,0,0,18,11,3,57,15,14,0,0,35.2,470,-4,1.8,0,0,0,0,0,0,0,0,1,0,7,1,0,1600,94.4,1,0,0,0,18,2,3,56,4,3,0,0,34.3,474,+4,0.2,0,0,0,0,0,0,0,1,0,0,1,1,0,1600,96.3,1,0,0,0,8,7,3,56,2,1,0,0,34.9,470,-8,0.0,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,96.3,0,1,0,0,12,10,3,55,2,2,0,0,35.6,478,0,0.5
