馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
コウエイワンマン,12,224.9,1,0,1600,1,0,0,0,1,1,0,554,0,1,0,0,8,51.0,0,0,0,0,0,0,0,0,1,0,9,0,1,1800,114.4,1,0,0,0,11,1,8,57,10,10,11,11,38.8,554,+2,2.7,0,0,0,0,0,0,1,0,0,0,10,0,1,1900,120.2,0,1,0,0,11,4,8,52,7,8,4,6,38.9,552,-6,1.5,0,0,0,0,0,0,0,1,0,0,11,0,1,1900,121.0,1,0,0,0,12,6,8,52,12,12,12,10,37.6,558,+6,1.7,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,109.5,0,1,0,0,16,5,8,52,13,13,12,11,35.8,552,-2,1.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,113.8,1,0,0,0,9,3,8,57,9,9,8,9,37.6,554,+10,1.1
ダノンアイリス,4,10.5,1,0,1600,1,0,0,0,2,2,2,484,-4,0,1,0,6,53.0,0,0,0,0,1,0,0,0,0,0,6,1,0,1800,106.7,1,0,0,0,15,9,6,55,2,5,7,0,34.1,488,+4,0.5,0,0,0,0,0,0,0,1,0,0,3,1,0,2000,121.7,1,0,0,0,6,4,6,55,3,3,3,3,36.2,484,-4,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,93.3,1,0,0,0,11,1,6,52,1,1,0,0,33.6,488,-6,0.1,0,0,0,0,1,0,0,0,0,0,5,1,0,1400,81.5,1,0,0,0,14,8,6,55,6,7,0,0,33.0,494,+12,0.4
ワンダーピルエット,10,68.8,1,0,1600,1,0,0,0,3,3,3,484,-6,0,1,0,6,51.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1900,119.1,0,1,0,0,11,7,6,51,3,3,3,3,38.0,490,-12,0.4,0,0,0,0,0,0,0,1,0,0,9,0,1,1900,120.6,1,0,0,0,12,7,6,51,9,9,10,10,37.4,502,+10,1.3,0,0,0,0,0,0,1,0,0,0,12,0,1,1400,85.0,1,0,0,0,14,2,6,51,10,10,0,0,36.4,492,0,1.2,0,0,0,0,0,0,0,0,1,0,6,1,0,1800,106.4,1,0,0,0,10,7,6,51,8,7,0,0,33.8,492,-4,0.6,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,107.7,1,0,0,0,9,8,6,55,9,8,0,0,36.0,496,-8,1.3
エアシーラン,8,158.3,1,0,1600,1,0,0,0,4,4,4,494,-6,1,0,0,7,50.0,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,96.1,1,0,0,0,10,6,7,50,6,4,0,0,34.9,500,+10,0.6,0,0,0,0,0,0,0,0,1,0,10,1,0,1600,96.6,0,1,0,0,12,6,7,50,3,5,0,0,35.3,490,0,1.3,0,0,0,0,0,0,0,0,1,0,8,1,0,1800,106.5,1,0,0,0,10,1,7,50,3,4,0,0,34.3,490,+4,0.7,0,0,0,0,1,0,0,0,0,0,12,1,0,1400,80.7,1,0,0,0,18,14,7,51,6,7,0,0,34.4,486,-2,0.8,0,0,0,0,0,0,0,0,0,1,11,1,0,1800,108.7,1,0,0,0,13,9,7,51,3,2,2,3,36.6,488,+6,1.4
オブリゲーション,7,18.4,1,0,1600,1,0,0,0,5,5,2,478,+2,1,0,0,6,54.0,0,0,0,0,1,0,0,0,0,0,8,1,0,1400,81.4,1,0,0,0,13,2,6,54,12,12,0,0,33.0,476,+8,0.7,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,106.1,1,0,0,0,10,6,6,54,10,7,0,0,33.5,468,-2,0.3,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,99.6,1,0,0,0,8,6,6,57,6,5,0,0,36.4,470,+2,1.5,0,0,0,0,0,0,0,1,0,0,7,1,0,1600,95.2,1,0,0,0,8,7,6,57,6,5,0,0,33.9,468,+6,0.3,0,0,0,0,1,0,0,0,0,0,7,1,0,1800,109.6,1,0,0,0,8,6,6,57,7,8,8,0,33.0,462,-6,0.8
マコトサダイジン,11,65.0,1,0,1600,1,0,0,0,5,6,2,454,+2,0,0,1,8,53.0,0,0,0,0,1,0,0,0,0,0,13,1,0,1400,82.0,1,0,0,0,13,9,8,54,7,9,0,0,33.9,452,+4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,81.3,1,0,0,0,14,7,8,57,8,6,0,0,33.9,448,+6,0.9,0,0,0,1,0,0,0,0,0,0,12,0,0,2850,0,0,0,0,0,12,11,8,60,4,6,11,12,13.2,442,0,4.3,0,0,1,0,0,0,0,0,0,0,8,0,0,2750,184.9,0,0,0,0,14,14,8,60,3,3,3,2,13.4,442,-4,1.4
ライラックカラー,5,3.3,1,0,1600,1,0,0,0,6,7,6,456,+4,1,0,0,4,56.0,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,94.7,1,0,0,0,16,8,4,56,9,8,0,0,36.2,452,-2,0.2,0,0,0,0,0,1,0,0,0,0,1,1,0,1600,93.1,1,0,0,0,13,7,4,56,12,12,10,0,34.3,454,-2,-0.1,0,0,0,0,1,0,0,0,0,0,3,1,0,1400,80.4,1,0,0,0,13,3,4,56,7,9,0,0,33.2,456,-2,0.2,1,0,0,0,0,0,0,0,0,0,1,1,0,1500,90.3,0,1,0,0,13,8,4,54,8,9,8,0,36.1,458,-4,0.0,0,0,0,0,1,0,0,0,0,0,4,1,0,1600,94.1,1,0,0,0,14,13,4,56,3,3,0,0,34.3,462,-2,0.5
キロハナ,2,3.6,1,0,1600,1,0,0,0,6,8,3,472,+12,1,0,0,7,56.0,0,0,0,0,1,0,0,0,0,0,3,1,0,1600,93.7,1,0,0,0,7,8,7,57,4,5,0,0,33.2,460,-10,0.0,0,0,0,0,0,1,0,0,0,0,5,1,0,1600,94.0,0,1,0,0,11,3,7,57,2,3,3,0,36.6,470,-8,0.2,0,0,0,1,0,0,0,0,0,0,2,1,0,1600,94.3,0,0,1,0,11,5,7,57,9,9,0,0,33.3,478,+6,0.0,0,0,0,0,0,0,1,0,0,0,8,1,0,1400,81.7,0,0,1,0,15,1,7,57,11,13,0,0,35.4,472,+6,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
インビジブルレイズ,9,9.1,1,0,1600,1,0,0,0,7,9,12,470,+2,1,0,0,5,55.0,0,0,0,0,0,1,0,0,0,0,9,1,0,1600,93.2,1,0,0,0,13,12,5,57,8,9,6,0,35.1,468,+10,0.7,0,0,0,0,1,0,0,0,0,0,1,1,0,1600,94.1,1,0,0,0,8,3,5,57,7,6,0,0,33.3,458,-14,0.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1600,94.9,1,0,0,0,10,3,5,57,4,4,0,0,33.7,472,+2,0.1,0,0,0,0,0,0,0,0,0,1,6,1,0,1800,107.6,1,0,0,0,13,11,5,57,9,8,7,6,35.1,470,-2,0.3,0,0,0,0,0,0,0,1,0,0,9,1,0,1600,104.8,0,0,0,1,10,5,5,55,5,5,0,0,43.7,472,-6,6.5
コスモイグナーツ,1,16.0,1,0,1600,1,0,0,0,7,10,3,460,-2,1,0,0,4,53.0,0,0,0,0,1,0,0,0,0,0,6,1,0,1600,94.0,1,0,0,0,7,1,4,57,1,1,0,0,34.6,462,+2,0.3,0,0,0,0,0,1,0,0,0,0,9,1,0,1800,109.4,1,0,0,0,12,7,4,52,4,5,1,1,36.6,460,-2,0.9,0,0,0,0,1,0,0,0,0,0,9,1,0,2000,119.9,1,0,0,0,10,3,4,52,1,1,1,0,35.6,462,+2,1.1,0,0,0,0,1,0,0,0,0,0,10,1,0,2000,119.5,1,0,0,0,14,2,4,56,2,2,2,0,36.4,460,-2,1.3,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,95.1,1,0,0,0,15,1,4,56,5,3,3,0,35.7,462,+2,0.9
