馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
バラーディスト,14,17.8,1,0,2000,1,0,0,0,1,1,12,464,-2,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,15,1,0,2000,125.7,1,0,0,0,15,10,3,54,4,4,4,4,38.9,466,-6,3.3,0,0,0,0,0,0,0,0,1,0,6,1,0,2000,123.9,1,0,0,0,10,2,3,54,6,5,6,6,37.2,472,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイネルリャードフ,16,30.6,1,0,2000,1,0,0,0,1,2,2,438,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,12,1,0,2000,123.9,1,0,0,0,15,10,3,56,5,5,7,8,37.6,440,+8,2.1,0,0,0,0,0,0,0,1,0,0,9,1,0,2000,123.7,1,0,0,0,10,1,3,55,6,5,5,5,37.7,432,+4,2.4,0,0,0,0,0,0,0,1,0,0,3,1,0,2000,123.8,1,0,0,0,8,1,3,55,5,6,5,6,38.5,428,+2,1.5,0,0,0,0,0,0,0,0,1,0,6,1,0,1800,109.0,1,0,0,0,10,7,3,54,4,3,0,0,36.9,426,-10,2.2,0,0,0,0,0,0,0,0,1,0,2,1,0,1600,95.7,0,0,1,0,9,6,3,54,1,1,0,0,35.2,436,0,0.0
バリエンテドンナ,9,24.5,1,0,2000,1,0,0,0,2,3,0,492,-2,0,1,0,3,54.0,0,0,1,0,0,0,0,0,0,0,6,1,0,2000,123.6,1,0,0,0,16,14,3,54,2,2,1,2,37.1,494,+18,1.2,0,0,0,0,0,0,1,0,0,0,8,1,0,2000,124.1,1,0,0,0,14,14,3,53,2,2,2,2,36.9,476,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アヴァターラ,17,6.1,1,0,2000,1,0,0,0,2,4,6,502,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,13,1,0,1800,111.1,1,0,0,0,16,3,3,56,6,8,10,14,36.7,506,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レッドレイル,4,13.2,1,0,2000,1,0,0,0,3,5,4,452,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,11,1,0,1600,98.6,0,1,0,0,16,16,3,56,12,11,0,0,35.9,448,-2,1.7,0,0,0,0,0,0,0,0,1,0,6,1,0,2000,125.6,1,0,0,0,12,10,3,55,6,6,5,2,36.6,450,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナムラテンゲル,8,78.2,1,0,2000,1,0,0,0,3,6,0,478,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マテラブレス,11,220.1,1,0,2000,1,0,0,0,4,7,10,490,0,1,0,0,3,53.0,0,0,0,0,0,0,0,1,0,0,13,0,1,1800,119.7,0,1,0,0,16,2,3,56,8,8,10,12,40.0,490,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レシプロケイト,6,4.6,1,0,2000,1,0,0,0,4,8,1,516,0,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,5,1,0,1800,110.2,1,0,0,0,16,2,3,56,3,2,2,2,36.6,516,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フクヒコ,12,189.9,1,0,2000,1,0,0,0,5,9,1,460,0,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,9,1,0,2600,164.8,1,0,0,0,16,14,3,55,5,5,8,8,37.2,460,-4,1.9,0,0,0,0,0,0,1,0,0,0,11,1,0,2000,125.0,1,0,0,0,13,4,3,55,7,7,8,6,36.6,464,+8,2.3,0,0,0,0,0,0,0,1,0,0,6,1,0,2000,124.0,1,0,0,0,9,8,3,53,8,8,9,9,36.7,456,+2,2.1,0,0,0,1,0,0,0,0,0,0,9,0,1,1800,118.4,0,1,0,0,15,8,3,52,9,10,10,10,40.0,454,-10,4.1,1,0,0,0,0,0,0,0,0,0,13,1,0,2000,128.9,0,1,0,0,16,10,3,54,3,3,4,11,40.3,464,-8,2.0
アサケボス,13,445.2,1,0,2000,1,0,0,0,5,10,0,452,-8,1,0,0,3,55.0,0,0,0,0,0,0,0,0,1,0,15,1,0,1600,98.1,1,0,0,0,18,4,3,55,14,15,0,0,35.5,460,+18,2.2,0,0,0,0,0,0,0,0,1,0,9,0,1,1400,88.3,0,1,0,0,13,6,3,54,13,13,0,0,38.8,442,-2,3.1,0,0,0,0,0,0,0,0,0,1,14,0,1,1000,61.9,0,0,0,1,14,1,3,51,14,14,0,0,37.5,444,+4,3.2,0,0,0,0,0,0,0,0,0,1,10,0,1,1000,62.0,1,0,0,0,12,9,3,51,9,11,0,0,37.7,440,+4,2.4,0,0,0,0,0,0,0,0,0,1,8,1,0,1200,73.2,1,0,0,0,8,1,3,51,5,8,0,0,37.0,436,0,3.8
