馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アービルビエント,8,67.4,0,1,1700,1,0,0,0,1,1,2,500,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,117.1,1,0,0,0,16,1,3,53,9,9,8,6,40.1,500,-6,1.8,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,118.5,1,0,0,0,12,5,3,53,12,11,12,11,39.6,506,+2,1.9,0,0,0,0,0,0,0,0,0,1,14,0,1,1700,107.7,0,0,0,1,16,4,3,56,6,7,9,8,40.3,504,-12,2.6,0,0,0,0,1,0,0,0,0,0,13,0,1,2100,139.4,1,0,0,0,16,4,3,53,3,4,7,7,40.4,516,+4,1.9,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,102.4,1,0,0,0,16,15,3,55,1,1,0,0,40.7,512,0,2.5
ボルンカズマ,9,23.5,0,1,1700,1,0,0,0,2,2,22,500,+18,1,0,0,3,55.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,110.7,0,1,0,0,6,4,3,55,1,1,0,0,37.7,482,+2,2.2,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,109.5,1,0,0,0,9,7,3,55,6,5,0,0,37.3,480,-2,1.5,0,0,0,0,0,0,0,1,0,0,10,1,0,2000,128.0,1,0,0,0,10,2,3,55,8,6,9,9,36.6,482,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トラストシンゲン,10,5.2,0,1,1700,1,0,0,0,2,3,1,502,-4,1,0,0,3,53.0,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,116.6,1,0,0,0,13,13,3,53,7,7,3,2,39.6,506,-2,0.2,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,117.5,1,0,0,0,14,8,3,56,7,6,7,7,39.1,508,+6,1.7,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,116.4,1,0,0,0,16,6,3,55,7,8,7,7,40.3,502,+6,1.9,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,117.9,1,0,0,0,16,14,3,55,11,10,11,6,40.2,496,+4,1.3,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,110.2,1,0,0,0,11,3,3,55,6,8,8,0,35.3,492,0,1.1
アルファムーン,12,55.1,0,1,1700,1,0,0,0,3,4,0,530,0,1,0,0,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイコ,11,190.2,0,1,1700,1,0,0,0,3,5,3,520,0,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,118.7,1,0,0,0,16,15,3,54,10,10,8,8,40.2,520,0,2.1,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,118.5,1,0,0,0,16,5,3,54,16,16,7,8,41.0,520,0,1.8,0,0,0,0,0,0,0,1,0,0,13,0,1,1800,118.3,1,0,0,0,16,4,3,54,12,14,15,15,39.1,520,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミスターホウジュ,7,28.7,0,1,1700,1,0,0,0,4,6,2,456,+2,1,0,0,3,53.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,117.6,0,1,0,0,15,11,3,53,12,14,14,13,39.0,454,-4,1.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1800,118.3,0,1,0,0,9,7,3,56,5,5,2,2,40.0,458,-6,2.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,88.2,0,1,0,0,16,13,3,55,13,13,0,0,38.1,464,+8,1.6,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,88.8,0,1,0,0,15,11,3,53,9,9,0,0,38.8,456,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムメロディー,3,4.1,0,1,1700,1,0,0,0,4,7,1,450,-2,0,1,0,3,53.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,86.5,1,0,0,0,16,16,3,54,1,1,0,0,39.8,452,+6,1.6,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,86.3,0,1,0,0,16,8,3,54,2,2,0,0,39.1,446,-4,1.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,86.6,1,0,0,0,15,12,3,54,1,1,0,0,38.5,450,+4,0.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,86.4,1,0,0,0,13,7,3,54,1,1,0,0,39.0,446,+4,0.2,0,0,0,0,0,0,0,1,0,0,16,1,0,1600,96.2,1,0,0,0,16,13,3,54,3,3,0,0,36.4,442,-6,1.5
マイネルモーディグ,6,4.6,0,1,1700,1,0,0,0,5,8,3,458,0,1,0,0,3,55.0,0,0,0,0,0,0,1,0,0,0,7,1,0,2000,124.2,1,0,0,0,16,1,3,55,1,1,1,1,35.5,458,0,0.8,0,0,0,0,0,0,0,0,1,0,6,1,0,1800,108.7,1,0,0,0,14,2,3,56,1,1,0,0,35.8,458,-2,0.3,0,0,0,0,0,0,1,0,0,0,7,1,0,2200,135.1,1,0,0,0,10,1,3,56,5,4,3,2,36.8,460,0,0.8,0,0,0,0,0,0,1,0,0,0,4,1,0,2000,122.8,1,0,0,0,18,6,3,54,4,3,4,3,35.1,460,-2,0.4,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,122.9,1,0,0,0,18,17,3,55,3,3,3,3,38.2,462,-4,1.4
マッシブアプローズ,14,102.3,0,1,1700,1,0,0,0,5,9,3,502,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,10,0,1,1400,88.4,1,0,0,0,16,16,3,56,3,3,0,0,40.3,504,0,1.8,0,0,0,0,0,0,0,0,0,1,13,1,0,1800,110.4,1,0,0,0,16,8,3,56,16,16,16,15,37.1,504,+12,2.0,0,0,0,0,0,0,0,1,0,0,10,0,1,1800,116.8,1,0,0,0,13,5,3,55,8,8,9,8,39.9,492,-2,2.1,0,0,0,0,0,0,0,1,0,0,11,0,1,1800,117.7,0,1,0,0,15,6,3,55,6,4,6,9,41.4,494,+6,3.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,87.8,0,1,0,0,9,1,3,53,9,7,0,0,39.5,488,-10,2.2
セブンズゴールド,15,145.1,0,1,1700,1,0,0,0,6,10,3,442,+4,1,0,0,3,53.0,0,0,0,0,0,0,0,0,1,0,13,0,1,1400,89.7,1,0,0,0,16,1,3,56,13,15,0,0,40.2,438,-6,3.1,0,0,0,0,0,0,0,0,1,0,10,0,1,1800,118.3,1,0,0,0,15,6,3,55,11,10,9,7,40.7,444,-4,2.5,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,116.3,0,1,0,0,15,5,3,55,13,13,12,9,37.8,448,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
