馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
スマートマルシェ,1,9.6,0,1,1200,1,0,0,0,1,1,5,478,-6,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,72.1,1,0,0,0,16,11,3,54,1,1,0,0,37.6,484,+2,-0.5,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,73.0,1,0,0,0,16,6,3,54,2,2,0,0,38.4,482,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イベリスリーフ,15,13.5,0,1,1200,1,0,0,0,1,2,15,450,+10,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,71.7,0,1,0,0,15,1,3,54,5,5,0,0,37.8,440,+4,-0.1,0,0,1,0,0,0,0,0,0,0,4,0,1,1150,70.5,1,0,0,0,16,3,3,54,5,5,0,0,38.1,436,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ガトン,16,92.1,0,1,1200,1,0,0,0,2,3,2,514,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,11,1,0,1600,96.8,1,0,0,0,13,2,3,56,2,1,1,0,37.1,514,0,1.9,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,95.9,1,0,0,0,8,8,3,55,1,1,0,0,34.9,514,+2,1.2,0,0,0,1,0,0,0,0,0,0,1,1,0,1600,95.5,0,1,0,0,13,3,3,54,1,1,0,0,34.5,512,-4,0.0,0,0,0,1,0,0,0,0,0,0,8,0,1,1800,120.7,1,0,0,0,15,8,3,54,4,4,4,5,43.6,516,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サニーストーム,2,2.1,0,1,1200,1,0,0,0,2,4,5,446,0,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,71.8,1,0,0,0,16,1,3,54,5,4,0,0,37.9,446,+4,0.1,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,72.3,1,0,0,0,16,13,3,54,3,3,0,0,38.3,442,+6,-0.6,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,72.3,0,1,0,0,16,13,3,54,3,2,0,0,37.7,436,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディレット,9,42.1,0,1,1200,1,0,0,0,3,5,5,468,-6,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,72.8,1,0,0,0,16,7,3,54,2,2,0,0,38.1,474,-2,-0.3,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,88.2,0,1,0,0,16,15,3,54,1,1,0,0,38.5,476,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アンビル,10,137.4,0,1,1200,1,0,0,0,3,6,3,476,+4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,12,1,0,1200,70.8,1,0,0,0,15,8,3,56,8,11,0,0,35.9,472,-2,1.1,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,74.1,1,0,0,0,14,4,3,56,11,9,0,0,38.2,474,-4,1.3,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,72.4,1,0,0,0,16,12,3,55,6,7,0,0,38.4,478,+12,0.8,0,0,1,0,0,0,0,0,0,0,1,0,1,1150,70.4,1,0,0,0,16,10,3,53,2,2,0,0,38.2,466,+2,-0.5,0,0,0,1,0,0,0,0,0,0,3,0,1,1200,73.7,0,1,0,0,15,12,3,53,3,3,0,0,38.2,464,+4,0.3
マゼ,14,9.1,0,1,1200,1,0,0,0,4,7,12,476,+2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1200,73.6,1,0,0,0,16,15,3,56,1,1,0,0,37.7,474,0,-0.3,0,0,0,0,0,0,0,0,1,0,3,0,1,1200,73.1,1,0,0,0,16,1,3,55,13,12,0,0,35.6,474,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プロトイチバンボシ,4,94.4,0,1,1200,1,0,0,0,4,8,5,484,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,72.4,1,0,0,0,16,10,3,56,10,10,0,0,37.7,484,-10,0.7,0,0,0,0,0,1,0,0,0,0,14,0,1,1200,73.4,1,0,0,0,16,11,3,55,7,8,0,0,39.4,494,+8,2.6,0,0,0,0,1,0,0,0,0,0,6,0,1,1400,85.9,0,1,0,0,16,15,3,55,3,3,0,0,37.4,486,+6,1.5,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,85.2,0,0,0,1,13,3,3,54,8,7,0,0,38.0,480,+8,1.2,1,0,0,0,0,0,0,0,0,0,1,0,1,1000,59.3,0,0,0,1,8,1,3,54,3,3,0,0,35.3,472,+2,0.0
マイネルバトゥータ,12,95.8,0,1,1200,1,0,0,0,5,9,0,490,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,72.7,1,0,0,0,16,15,3,56,9,9,0,0,37.9,490,+30,1.4,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,86.6,0,1,0,0,16,13,3,55,2,2,0,0,38.3,460,-8,2.2,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,86.1,1,0,0,0,9,1,3,55,1,1,0,0,38.8,468,+10,1.1,0,0,0,1,0,0,0,0,0,0,1,0,1,1200,73.0,0,1,0,0,14,10,3,54,1,1,0,0,37.1,458,+6,-0.5,0,0,0,1,0,0,0,0,0,0,3,0,1,1200,74.2,1,0,0,0,15,11,3,54,2,2,0,0,38.5,452,-4,0.6
ワイメアバレイ,13,67.4,0,1,1200,1,0,0,0,5,10,4,456,-12,0,1,0,3,52.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,73.2,0,1,0,0,16,5,3,52,4,4,0,0,38.4,468,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
