馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
シセイヒテン,2,5.0,1,0,1200,1,0,0,0,1,1,4,444,0,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,4,1,0,1400,82.1,0,1,0,0,17,1,4,57,6,6,0,0,34.8,444,-4,0.6,0,0,0,0,0,1,0,0,0,0,1,1,0,1600,94.7,1,0,0,0,16,2,4,56,7,9,9,0,34.5,448,+6,-0.2,0,0,0,0,0,0,1,0,0,0,3,1,0,1200,69.2,1,0,0,0,18,18,4,56,12,12,0,0,33.8,442,0,0.2,0,0,1,0,0,0,0,0,0,0,3,1,0,1200,68.8,1,0,0,0,16,5,4,56,1,1,0,0,34.4,442,+4,0.1,0,0,0,0,0,1,0,0,0,0,5,1,0,1600,94.3,1,0,0,0,15,15,4,55,3,3,3,0,34.3,438,-4,0.6
シゲルベンガルトラ,3,17.7,1,0,1200,1,0,0,0,2,2,7,480,-2,1,0,0,5,57.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,87.1,1,0,0,0,14,5,5,57,5,4,0,0,37.3,482,+2,1.3,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,72.2,1,0,0,0,16,6,5,57,5,6,0,0,37.1,480,+2,0.0,0,0,0,0,0,1,0,0,0,0,5,0,1,1200,71.6,1,0,0,0,16,16,5,57,2,3,0,0,37.9,478,-2,1.3,0,0,0,0,0,0,1,0,0,0,3,0,1,1400,85.3,1,0,0,0,16,8,5,57,1,1,0,0,37.7,480,+14,0.5,0,0,0,0,0,1,0,0,0,0,10,0,1,1200,72.7,1,0,0,0,16,6,5,57,10,11,0,0,37.4,466,-8,1.1
ビヨンジオール,8,34.5,1,0,1200,1,0,0,0,3,3,1,520,-2,1,0,0,7,57.0,0,0,0,0,0,1,0,0,0,0,7,1,0,1200,68.8,1,0,0,0,9,8,7,57,9,9,0,0,33.4,522,-2,0.4,0,0,0,0,0,1,0,0,0,0,10,1,0,1200,69.9,1,0,0,0,16,8,7,57,15,15,0,0,34.4,524,+6,0.8,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,81.5,1,0,0,0,13,12,7,57,8,8,0,0,35.1,518,-4,1.9,0,0,0,0,0,1,0,0,0,0,4,1,0,1200,68.5,1,0,0,0,16,8,7,57,15,14,0,0,34.5,522,+14,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リードザウインド,11,35.0,1,0,1200,1,0,0,0,4,4,23,472,+10,0,1,0,4,55.0,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,87.0,1,0,0,0,16,11,4,53,6,5,0,0,39.4,462,+4,2.8,0,0,0,1,0,0,0,0,0,0,14,0,1,1200,71.9,1,0,0,0,15,5,4,52,4,3,0,0,37.8,458,-6,1.5,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,73.0,1,0,0,0,16,5,4,54,3,3,0,0,37.1,464,+2,0.0,0,0,0,0,0,1,0,0,0,0,2,0,1,1200,72.4,0,1,0,0,16,8,4,54,4,4,0,0,38.0,462,+4,0.2,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,87.1,1,0,0,0,13,13,4,54,5,4,0,0,37.0,458,+2,-0.3
グラスルーナ,10,129.3,1,0,1200,1,0,0,0,5,5,2,494,+2,0,1,0,4,55.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,72.9,1,0,0,0,16,13,4,54,5,4,0,0,37.8,492,-2,-0.2,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,87.3,1,0,0,0,16,1,4,55,1,1,0,0,38.3,494,+6,0.6,0,0,0,0,0,0,1,0,0,0,7,0,1,1400,86.7,1,0,0,0,16,11,4,54,5,5,0,0,39.3,488,-4,1.7,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,87.5,1,0,0,0,16,15,4,54,9,11,0,0,39.1,492,+6,2.2,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,85.7,1,0,0,0,16,1,4,53,5,5,0,0,37.6,486,-2,0.4
ヴェルスパー,7,1.7,1,0,1200,1,0,0,0,5,6,9,442,+4,0,1,0,4,55.0,0,0,0,0,0,0,0,1,0,0,2,1,0,1200,69.5,1,0,0,0,10,3,4,55,7,7,0,0,33.9,438,-2,0.0,0,0,0,0,1,0,0,0,0,0,2,1,0,1400,80.8,1,0,0,0,14,14,4,54,6,7,0,0,33.8,440,+2,0.1,0,0,0,0,0,1,0,0,0,0,1,1,0,1200,68.7,0,1,0,0,16,6,4,53,4,3,0,0,34.4,438,+6,-0.2,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,69.5,1,0,0,0,15,5,4,52,8,7,0,0,35.1,432,-4,0.0,0,0,0,1,0,0,0,0,0,0,4,1,0,1200,68.9,1,0,0,0,16,4,4,54,10,10,0,0,33.9,436,-2,0.2
クリノレオノール,12,305.6,1,0,1200,1,0,0,0,6,7,2,478,+8,0,1,0,5,55.0,0,0,0,0,0,1,0,0,0,0,10,0,1,1200,72.7,1,0,0,0,16,13,5,55,15,15,0,0,37.0,470,+4,1.2,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,72.6,1,0,0,0,16,6,5,52,15,15,0,0,37.0,466,0,1.4,0,0,0,0,1,0,0,0,0,0,13,0,1,1300,79.1,0,1,0,0,16,14,5,55,2,3,0,0,36.9,466,-6,1.9,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,72.2,1,0,0,0,16,9,5,55,6,8,0,0,37.9,472,+20,1.6,0,0,0,1,0,0,0,0,0,0,10,0,1,1200,72.2,0,0,1,0,15,8,5,55,15,15,0,0,35.9,452,0,0.8
コロラトゥーレ,5,14.1,1,0,1200,1,0,0,0,6,8,2,464,-4,0,1,0,5,55.0,0,0,0,0,0,0,1,0,0,0,6,1,0,1200,68.4,1,0,0,0,13,7,5,54,7,7,0,0,34.1,468,+4,0.2,0,0,0,0,0,1,0,0,0,0,12,1,0,1200,70.1,1,0,0,0,16,4,5,55,12,13,0,0,35.0,464,-8,1.0,0,0,0,0,0,0,0,0,0,1,11,1,0,1200,69.1,1,0,0,0,18,5,5,55,3,4,0,0,35.0,472,+28,0.4,1,0,0,0,0,0,0,0,0,0,7,1,0,1200,70.8,1,0,0,0,16,3,5,55,7,7,0,0,35.8,444,-6,0.4,1,0,0,0,0,0,0,0,0,0,3,1,0,1200,71.2,0,1,0,0,14,10,5,56,5,4,0,0,35.9,450,-4,0.1
ユメノマイホーム,9,203.8,1,0,1200,1,0,0,0,7,9,0,468,0,0,1,0,7,55.0,0,0,0,0,0,1,0,0,0,0,12,1,0,1600,94.5,1,0,0,0,13,8,7,50,11,13,12,0,34.9,468,+2,1.0,0,0,0,0,0,0,0,1,0,0,10,1,0,1600,97.7,1,0,0,0,10,9,7,50,4,7,0,0,36.5,466,-4,2.2,0,0,0,0,0,1,0,0,0,0,9,1,0,1800,110.8,1,0,0,0,10,5,7,55,8,8,8,8,34.9,470,+2,1.3,0,0,0,0,0,1,0,0,0,0,7,1,0,1600,94.0,1,0,0,0,15,2,7,55,8,13,13,0,35.2,468,+4,1.2,0,0,0,0,0,1,0,0,0,0,14,1,0,1600,95.7,1,0,0,0,16,14,7,51,12,10,8,0,35.3,464,-4,0.5
ハーグリーブス,1,29.0,1,0,1200,1,0,0,0,7,10,2,516,+10,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,15,0,1,1400,86.4,1,0,0,0,16,1,4,57,16,16,0,0,37.6,506,-4,1.9,0,0,0,0,0,0,1,0,0,0,1,0,1,1400,85.2,1,0,0,0,16,4,4,56,3,2,0,0,37.2,510,+4,0.0,0,0,0,1,0,0,0,0,0,0,11,1,0,1600,94.9,1,0,0,0,18,14,4,55,16,16,0,0,33.8,506,+6,1.0,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,94.9,1,0,0,0,16,15,4,55,2,2,2,0,35.3,500,+10,0.2,0,0,0,0,1,0,0,0,0,0,1,1,0,1400,89.1,0,0,0,1,16,16,4,55,1,2,0,0,37.7,490,0,0.0
