馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ヴァンケドミンゴ,4,4.4,1,0,1800,1,0,0,0,1,1,2,462,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,2,1,0,1800,111.9,1,0,0,0,11,6,3,56,10,10,11,10,34.2,462,-6,0.2,0,0,0,0,0,1,0,0,0,0,9,1,0,2000,125.3,0,0,1,0,10,6,3,56,2,2,2,5,38.9,468,+4,2.0,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,120.1,1,0,0,0,13,3,3,55,5,5,7,6,35.3,464,+8,0.5,0,0,1,0,0,0,0,0,0,0,1,1,0,2000,123.0,1,0,0,0,11,9,3,55,3,3,2,2,35.4,456,-8,-0.4,0,0,0,0,1,0,0,0,0,0,4,1,0,2000,122.4,1,0,0,0,18,8,3,55,2,3,2,0,33.9,464,0,0.3
サトノウィザード,7,1.8,1,0,1800,1,0,0,0,2,2,7,478,-10,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,5,1,0,1800,107.7,1,0,0,0,8,5,3,56,2,2,0,0,36.7,488,+2,0.4,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,121.0,1,0,0,0,8,8,3,56,6,5,5,5,34.3,486,+4,0.3,0,0,0,0,0,0,0,1,0,0,1,1,0,2000,123.6,1,0,0,0,8,4,3,55,6,6,7,4,33.3,482,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラスティングライ,10,232.8,1,0,1800,1,0,0,0,3,3,0,486,-12,1,0,0,3,56.0,0,0,1,0,0,0,0,0,0,0,12,1,0,1200,71.4,1,0,0,0,16,6,3,53,1,1,0,0,36.8,498,+20,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,1,1800,123.8,0,1,0,0,16,12,3,52,1,1,2,9,45.2,478,-10,5.9,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,74.6,1,0,0,0,16,14,3,55,6,8,0,0,39.5,488,0,2.5,0,0,0,0,1,0,0,0,0,0,14,0,1,1600,104.8,0,1,0,0,16,8,3,55,1,1,0,0,42.5,488,0,5.6
ミチビキ,7,58.3,1,0,1800,1,0,0,0,4,4,2,462,+4,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,9,1,0,1800,112.9,1,0,0,0,11,5,3,54,3,2,3,6,35.9,458,-4,1.2,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,95.5,1,0,0,0,8,3,3,54,1,4,4,0,34.6,462,+2,0.6,0,0,0,1,0,0,0,0,0,0,1,1,0,1600,96.6,0,1,0,0,11,8,3,54,2,2,0,0,34.2,460,+8,0.0,0,0,0,1,0,0,0,0,0,0,3,1,0,1400,83.0,1,0,0,0,13,10,3,54,11,9,0,0,35.1,452,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブランクエンド,2,9.3,1,0,1800,1,0,0,0,5,5,3,474,+2,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,95.4,1,0,0,0,13,7,3,56,2,2,2,0,35.4,472,+2,0.5,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,123.2,1,0,0,0,12,8,3,56,5,5,5,4,35.5,470,-2,0.8,0,0,0,0,0,1,0,0,0,0,1,1,0,2000,121.5,1,0,0,0,17,11,3,55,7,7,6,4,34.5,472,+2,-0.1,0,0,0,0,0,1,0,0,0,0,2,1,0,2000,123.9,1,0,0,0,12,10,3,54,6,4,3,2,34.7,470,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コスモミローディア,5,22.5,1,0,1800,1,0,0,0,6,6,5,452,-6,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1600,95.7,0,1,0,0,16,6,3,56,1,1,1,0,36.4,458,+2,-0.3,0,0,0,0,1,0,0,0,0,0,4,1,0,1600,95.1,1,0,0,0,16,5,3,56,3,3,0,0,35.0,456,-2,0.5,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,95.8,1,0,0,0,15,2,3,56,4,3,2,0,35.8,458,+4,0.3,0,0,0,0,0,0,0,0,1,0,3,1,0,1800,108.7,1,0,0,0,13,2,3,55,1,1,0,0,35.2,454,-4,0.7,0,0,0,0,0,1,0,0,0,0,6,1,0,1800,109.3,1,0,0,0,16,15,3,55,3,4,4,4,35.9,458,-2,0.7
グレルグリーン,3,10.0,1,0,1800,1,0,0,0,7,7,3,448,+6,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1600,95.2,1,0,0,0,16,15,3,56,11,11,10,0,35.5,442,-4,-0.3,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,106.7,1,0,0,0,16,2,3,56,5,5,6,0,34.7,446,-2,0.2,0,0,0,0,1,0,0,0,0,0,2,1,0,1600,95.1,1,0,0,0,16,5,3,56,11,10,0,0,33.9,448,-2,0.2,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,96.4,1,0,0,0,16,12,3,55,15,14,12,0,35.3,450,+4,0.9,0,0,0,0,1,0,0,0,0,0,4,1,0,1600,96.1,1,0,0,0,18,1,3,55,17,17,0,0,33.4,446,+4,0.6
サルウェーテ,6,114.2,1,0,1800,1,0,0,0,7,8,2,462,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,7,1,0,1800,112.5,1,0,0,0,11,9,3,56,6,6,5,7,35.2,462,0,0.8,0,0,0,0,0,1,0,0,0,0,10,1,0,1600,95.4,1,0,0,0,15,7,3,54,4,7,7,0,35.7,462,+10,0.9,0,0,1,0,0,0,0,0,0,0,9,1,0,1800,107.5,1,0,0,0,12,8,3,55,11,10,11,11,35.3,452,-2,1.3,0,0,0,0,1,0,0,0,0,0,10,1,0,1800,110.3,1,0,0,0,10,10,3,55,4,5,6,0,34.1,454,+12,1.7,0,0,0,0,0,1,0,0,0,0,1,1,0,1800,111.4,1,0,0,0,13,2,3,54,4,3,3,3,34.5,442,0,0.0
マイネルエキサイト,9,80.4,1,0,1800,1,0,0,0,8,9,4,472,-6,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,6,1,0,2000,122.5,1,0,0,0,10,1,3,56,1,2,2,2,37.1,478,+2,1.3,0,0,0,0,1,0,0,0,0,0,8,1,0,2000,121.5,1,0,0,0,8,2,3,56,1,1,1,0,35.6,476,-4,1.6,0,0,0,0,1,0,0,0,0,0,6,1,0,1800,109.5,1,0,0,0,8,1,3,56,1,1,1,0,35.0,480,+2,1.3,0,0,0,0,0,1,0,0,0,0,10,1,0,2000,123.3,1,0,0,0,12,2,3,56,8,8,8,8,35.2,478,+8,0.9,0,0,0,0,0,1,0,0,0,0,13,1,0,2000,121.5,1,0,0,0,13,10,3,55,1,1,1,1,37.2,470,+4,1.9
ギルマ,1,5.5,1,0,1800,1,0,0,0,8,10,5,490,+8,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,3,1,0,1600,95.0,1,0,0,0,15,4,3,56,4,5,4,0,35.4,482,0,0.5,0,0,0,0,0,0,0,0,0,1,1,1,0,1800,112.6,0,1,0,0,13,10,3,56,3,3,2,2,34.8,482,-16,-0.1,0,0,0,0,0,0,0,1,0,0,3,1,0,2200,135.7,1,0,0,0,8,8,3,56,3,3,4,3,35.6,498,+2,0.2,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,123.4,1,0,0,0,16,14,3,56,10,8,7,6,37.0,496,+2,0.5,0,0,0,0,0,0,0,0,1,0,2,1,0,2000,123.0,1,0,0,0,11,8,3,55,5,5,4,2,36.1,494,+6,0.2
