馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ペイシャリルキス,10,8.6,0,1,1600,1,0,0,0,1,1,1,482,+2,1,0,0,3,53.0,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,99.6,1,0,0,0,14,9,3,53,3,4,0,0,37.6,480,-2,0.2,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,117.8,1,0,0,0,16,3,3,56,12,11,14,14,41.3,482,+8,3.5,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,115.7,1,0,0,0,13,4,3,55,10,10,11,10,39.9,474,+8,1.1,0,0,0,0,1,0,0,0,0,0,9,0,1,1600,99.6,1,0,0,0,14,7,3,55,11,10,0,0,37.4,466,+2,1.3,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,85.5,0,1,0,0,16,4,3,55,12,12,0,0,36.2,464,+4,1.1
ワイルドトレイダー,12,61.7,0,1,1600,1,0,0,0,2,2,7,498,+2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,6,0,1,1400,86.7,0,1,0,0,13,10,3,55,10,11,0,0,38.1,496,0,1.1,0,0,0,0,1,0,0,0,0,0,14,0,1,1600,101.7,1,0,0,0,14,9,3,55,14,14,0,0,38.9,496,+4,3.4,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,86.6,0,1,0,0,16,6,3,55,3,3,0,0,37.6,492,+2,-0.3,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,88.1,1,0,0,0,16,2,3,55,8,8,0,0,38.0,490,+2,1.2,1,0,0,0,0,0,0,0,0,0,13,0,1,1700,120.3,0,0,0,1,13,7,3,54,13,13,13,13,45.3,488,0,15.1
グッバイガール,14,49.7,0,1,1600,1,0,0,0,3,3,2,494,+2,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,117.6,1,0,0,0,16,14,3,54,2,2,2,2,39.4,492,+4,-0.4,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,117.8,1,0,0,0,16,11,3,54,5,4,5,5,40.9,488,+4,2.3,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,101.6,1,0,0,0,9,4,3,54,5,4,0,0,38.1,484,+4,1.0,0,0,0,0,1,0,0,0,0,0,4,0,1,1300,81.7,1,0,0,0,16,6,3,54,5,5,0,0,37.6,480,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ペイシャムートン,5,25.6,0,1,1600,1,0,0,0,3,4,10,518,+6,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1600,99.9,1,0,0,0,14,1,3,55,3,4,0,0,38.3,512,+12,1.6,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,88.0,0,1,0,0,16,13,3,55,11,10,0,0,37.6,500,0,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アキンド,13,159.6,0,1,1600,1,0,0,0,4,5,1,502,+8,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,86.8,1,0,0,0,16,3,3,56,8,6,0,0,40.1,494,+14,2.4,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,86.8,0,1,0,0,16,5,3,55,12,13,0,0,37.4,480,-2,2.4,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,88.3,1,0,0,0,14,6,3,55,3,2,0,0,38.8,482,+2,-0.1,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,101.6,1,0,0,0,16,12,3,55,2,2,0,0,38.6,480,-4,0.5,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,72.7,0,1,0,0,16,11,3,54,7,6,0,0,37.9,484,+4,0.1
ウイニングメイビー,9,23.8,0,1,1600,1,0,0,0,4,6,2,466,0,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,118.2,1,0,0,0,16,10,3,56,1,1,1,1,39.5,466,+2,-0.6,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,116.1,1,0,0,0,16,9,3,55,2,2,2,2,41.1,464,+2,0.2,0,0,0,0,0,1,0,0,0,0,4,0,1,1800,117.6,1,0,0,0,16,4,3,55,5,5,3,5,40.3,462,+6,1.0,0,0,0,0,1,0,0,0,0,0,9,0,1,1600,100.7,0,1,0,0,16,14,3,55,11,12,0,0,38.9,456,0,1.8,0,0,0,0,1,0,0,0,0,0,12,0,1,1400,90.4,0,1,0,0,16,12,3,55,16,16,0,0,38.5,456,0,2.4
ニューモニュメント,1,9.0,0,1,1600,1,0,0,0,5,7,1,474,0,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,6,0,1,1400,85.8,1,0,0,0,16,4,3,56,15,14,0,0,37.9,474,0,1.4,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,114.0,1,0,0,0,10,5,3,55,10,10,8,6,38.1,474,-6,1.8,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,86.0,1,0,0,0,11,4,3,55,8,6,0,0,37.5,480,+6,0.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,88.2,0,1,0,0,16,3,3,54,11,13,0,0,38.9,474,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キングテセウス,3,3.1,0,1,1600,1,0,0,0,5,8,10,506,+2,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,99.2,1,0,0,0,16,4,3,55,4,3,0,0,38.2,504,0,0.0,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,101.8,1,0,0,0,14,12,3,55,6,6,0,0,37.3,504,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バンブトンハート,4,40.5,0,1,1600,1,0,0,0,6,9,1,504,+2,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,100.4,1,0,0,0,14,5,3,54,9,12,0,0,37.7,502,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,101.1,1,0,0,0,12,2,3,54,9,11,0,0,36.9,502,0,-0.1,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,87.4,1,0,0,0,16,1,3,54,15,14,0,0,36.4,502,+12,0.5,0,0,1,0,0,0,0,0,0,0,5,0,1,1150,71.5,1,0,0,0,16,1,3,54,8,8,0,0,38.1,490,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グラスミルキー,6,41.3,0,1,1600,1,0,0,0,6,10,1,498,+6,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1800,117.5,1,0,0,0,12,7,3,54,3,3,2,3,39.8,492,0,-0.2,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,116.1,1,0,0,0,16,7,3,53,10,10,10,8,39.5,492,+12,0.6,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,88.8,0,1,0,0,16,9,3,54,12,13,0,0,38.3,480,-2,2.2,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,100.5,0,0,1,0,11,3,3,54,7,7,0,0,39.5,482,+4,0.8,0,0,0,0,1,0,0,0,0,0,11,1,0,1400,84.6,1,0,0,0,18,8,3,53,14,14,0,0,34.8,478,0,1.4
