馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ブライトエンパイア,2,5.3,0,1,1400,1,0,0,0,1,1,4,442,-6,1,0,0,4,54.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,86.2,0,1,0,0,13,7,4,57,6,6,0,0,36.9,448,+4,0.2,0,0,0,0,0,0,1,0,0,0,6,0,1,1400,85.9,1,0,0,0,16,9,4,56,5,5,0,0,37.7,444,0,0.7,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,83.8,0,1,0,0,16,14,4,56,6,4,0,0,36.5,444,-4,0.6,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,85.2,1,0,0,0,16,9,4,56,2,2,0,0,37.5,448,+4,0.4,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,73.1,1,0,0,0,14,13,4,55,4,7,0,0,36.8,444,-2,0.7
ディサーニング,1,4.7,0,1,1400,1,0,0,0,1,2,11,504,-2,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,85.1,0,1,0,0,16,8,4,56,1,2,0,0,37.9,506,0,0.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,85.3,1,0,0,0,16,14,4,56,14,14,0,0,36.8,506,-4,0.4,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,85.8,1,0,0,0,16,7,4,56,4,4,0,0,38.0,510,+10,0.5,0,0,0,1,0,0,0,0,0,0,13,0,1,1800,116.7,1,0,0,0,15,11,4,54,6,9,9,10,39.0,500,-12,2.5,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,98.8,1,0,0,0,16,8,4,56,9,8,0,0,38.7,512,+16,0.4
ライクアロケット,12,97.8,0,1,1400,1,0,0,0,2,3,4,460,-6,0,0,1,4,54.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,98.8,0,1,0,0,16,3,4,55,15,15,0,0,37.6,466,0,1.5,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,114.5,1,0,0,0,16,7,4,56,16,16,16,11,38.7,466,-4,1.9,0,1,0,0,0,0,0,0,0,0,14,0,1,1700,110.4,1,0,0,0,14,5,4,54,11,8,7,8,42.1,470,-6,3.4,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,105.9,0,0,0,1,11,3,4,54,9,8,5,6,38.2,476,+10,2.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,118.1,1,0,0,0,16,11,4,56,15,15,11,8,38.5,466,0,-0.2
キタノユウキ,5,6.0,0,1,1400,1,0,0,0,2,4,3,536,-14,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,86.3,1,0,0,0,16,16,4,57,1,1,0,0,38.6,550,+10,0.3,0,0,0,0,0,0,1,0,0,0,6,0,1,1800,114.9,0,1,0,0,16,12,4,54,1,1,1,1,40.3,540,0,1.2,0,0,0,0,0,0,1,0,0,0,14,0,1,1400,87.2,1,0,0,0,16,10,4,56,8,7,0,0,39.3,540,+12,2.1,0,0,0,0,1,0,0,0,0,0,8,0,1,1400,85.6,0,1,0,0,16,14,4,54,3,3,0,0,38.3,528,+2,1.1,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,85.4,1,0,0,0,16,5,4,56,3,2,0,0,37.5,526,+4,0.1
ラインマッシモ,13,174.5,0,1,1400,1,0,0,0,3,5,4,474,+4,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,11,0,1,1400,86.9,0,1,0,0,11,10,4,57,4,4,0,0,39.7,470,+2,2.4,0,0,0,0,0,0,1,0,0,0,15,0,1,1800,117.8,1,0,0,0,15,7,4,55,12,12,11,14,42.0,468,-8,5.0,0,0,1,0,0,0,0,0,0,0,13,0,1,1700,110.0,1,0,0,0,15,14,4,55,14,13,8,11,41.5,476,+12,3.5,0,1,0,0,0,0,0,0,0,0,1,0,1,1700,108.3,1,0,0,0,14,1,4,56,10,10,5,2,39.7,464,-2,-0.2,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,108.9,0,1,0,0,10,3,4,56,7,7,4,2,38.6,466,+2,0.7
デルマカミカゼ,8,14.0,0,1,1400,1,0,0,0,3,6,2,452,-8,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,3,0,1,1300,79.6,1,0,0,0,16,8,4,57,14,13,0,0,36.0,460,+2,0.3,0,0,0,0,1,0,0,0,0,0,4,0,1,1400,85.3,0,1,0,0,16,2,4,57,6,6,0,0,36.3,458,-6,0.5,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,114.4,1,0,0,0,16,4,4,56,6,7,6,8,39.7,464,+20,1.8,0,1,0,0,0,0,0,0,0,0,1,0,1,1700,109.0,1,0,0,0,12,6,4,56,5,4,5,4,40.4,444,0,0.0,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,100.7,1,0,0,0,15,8,4,56,2,2,0,0,39.2,444,+4,1.0
クインズラミントン,4,4.2,0,1,1400,1,0,0,0,4,7,3,482,-6,1,0,0,5,57.0,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,86.2,1,0,0,0,16,4,5,57,3,2,0,0,37.0,488,+6,0.2,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,86.0,1,0,0,0,16,7,5,57,13,12,0,0,38.2,482,0,0.3,0,0,0,0,0,0,1,0,0,0,3,0,1,1400,85.2,1,0,0,0,16,15,5,57,5,5,0,0,37.5,482,+6,0.1,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,86.3,1,0,0,0,16,2,5,57,7,7,0,0,36.1,476,0,0.6,0,0,0,0,0,1,0,0,0,0,14,1,0,1600,96.1,1,0,0,0,15,10,5,57,12,7,8,0,35.8,476,-2,2.4
キャノンストーム,11,33.9,0,1,1400,1,0,0,0,4,8,11,498,-2,1,0,0,6,57.0,0,0,0,0,0,0,1,0,0,0,6,0,1,1400,85.8,0,1,0,0,16,14,6,57,13,11,0,0,37.2,500,+2,0.7,0,0,1,0,0,0,0,0,0,0,7,1,0,1800,107.6,1,0,0,0,15,12,6,56,11,11,9,8,35.0,498,-4,0.5,0,0,0,0,0,0,0,0,1,0,10,1,0,1800,110.5,0,1,0,0,10,8,6,57,5,5,0,0,37.7,502,0,2.5,0,0,0,0,0,0,0,0,1,0,6,1,0,1800,107.8,1,0,0,0,9,7,6,57,5,6,0,0,34.0,502,-2,1.1,0,0,0,1,0,0,0,0,0,0,7,1,0,2000,120.8,1,0,0,0,12,9,6,57,6,6,0,0,35.0,504,0,0.6
シトラスクーラー,7,64.7,0,1,1400,1,0,0,0,5,9,13,472,+2,0,0,1,6,57.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1400,86.1,1,0,0,0,16,4,6,57,15,14,0,0,37.5,470,+6,1.2,0,0,0,0,1,0,0,0,0,0,6,0,1,1400,85.9,1,0,0,0,16,6,6,57,11,11,0,0,36.6,464,-4,1.1,0,0,0,1,0,0,0,0,0,0,13,0,1,1200,73.6,1,0,0,0,15,9,6,57,15,15,0,0,36.9,468,0,1.6,0,0,0,0,1,0,0,0,0,0,9,0,1,1600,98.9,1,0,0,0,16,16,6,57,1,1,0,0,39.3,468,-4,1.1,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,98.0,0,1,0,0,15,9,6,57,8,8,0,0,37.0,472,0,0.7
サンライズソウマ,15,12.1,0,1,1400,1,0,0,0,5,10,11,480,-4,0,0,1,5,57.0,0,0,0,0,0,0,1,0,0,0,12,1,0,1600,95.4,1,0,0,0,16,4,5,57,1,1,1,0,36.6,484,+2,1.2,0,0,0,0,0,0,0,0,0,0,2,0,1,1230,80.4,0,1,0,0,12,10,5,57,1,1,1,1,39.8,482,+3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1230,79.9,1,0,0,0,12,3,5,56,1,1,1,1,39.5,479,0,-0.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1230,79.6,0,1,0,0,11,8,5,57,1,1,1,1,38.9,479,+1,-0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1230,81.4,1,0,0,0,12,11,5,56,4,4,4,2,40.6,478,-1,-0.3
