馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
マカベリ,14,5.4,0,1,1400,0,1,0,0,1,1,13,446,-2,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,1400,83.9,0,1,0,0,13,13,3,54,7,7,0,0,36.4,448,+6,1.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1400,83.3,1,0,0,0,10,7,3,54,7,7,0,0,36.4,442,+2,1.0,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,82.3,1,0,0,0,15,8,3,54,9,9,0,0,34.9,440,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダイヤレイジング,8,9.2,0,1,1400,0,1,0,0,1,2,5,444,+4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,85.7,0,1,0,0,16,9,3,54,3,5,0,0,38.1,440,-8,0.7,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,73.3,1,0,0,0,16,2,3,54,10,9,0,0,37.8,448,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エイシンオルデン,11,13.6,0,1,1400,0,1,0,0,2,3,3,448,+2,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,87.1,1,0,0,0,16,12,3,53,4,4,0,0,38.8,446,-12,1.5,0,0,0,0,0,0,0,1,0,0,13,1,0,1400,85.4,1,0,0,0,18,18,3,54,6,6,0,0,37.8,458,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クイーンズクレスト,15,139.5,0,1,1400,0,1,0,0,2,4,1,462,+2,0,1,0,3,53.0,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,92.9,1,0,0,0,10,10,3,53,1,1,1,0,40.3,460,-4,0.9,0,0,0,0,0,0,1,0,0,0,14,0,1,1400,89.8,0,1,0,0,16,11,3,53,11,11,0,0,40.7,464,+4,2.9,0,0,0,0,0,0,0,1,0,0,15,0,1,1800,120.2,1,0,0,0,16,4,3,54,9,9,13,13,40.3,460,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
コパノジョウオー,5,4.3,0,1,1400,0,1,0,0,3,5,2,488,+4,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,74.1,1,0,0,0,16,6,3,54,11,12,0,0,36.8,484,0,0.2,0,0,0,0,0,0,0,0,1,0,7,0,1,1400,86.6,1,0,0,0,16,5,3,54,2,2,0,0,38.8,484,+2,0.9,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,118.9,1,0,0,0,9,1,3,54,2,2,2,5,43.8,482,+4,5.7,0,0,0,0,0,0,0,0,1,0,11,0,1,1800,116.9,0,0,0,1,12,10,3,54,10,9,8,8,39.8,478,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スカーレットサクラ,4,67.9,0,1,1400,0,1,0,0,3,6,10,506,+12,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1800,119.5,1,0,0,0,13,12,3,54,5,4,5,10,43.2,494,-6,5.9,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,117.2,1,0,0,0,13,12,3,54,9,8,6,6,39.9,500,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タガノアリサ,7,6.0,0,1,1400,0,1,0,0,4,7,1,452,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,87.9,1,0,0,0,16,13,3,54,3,3,0,0,37.7,456,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シズカマナカ,16,114.1,0,1,1400,0,1,0,0,4,8,12,426,-8,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,0,1600,101.7,1,0,0,0,18,1,3,54,18,18,0,0,37.7,434,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミルメルシー,3,12.9,0,1,1400,0,1,0,0,5,9,2,482,+2,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1200,74.5,1,0,0,0,16,14,3,54,6,7,0,0,37.7,480,-2,0.6,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,69.1,1,0,0,0,14,10,3,54,2,2,0,0,35.7,482,0,0.7,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,70.7,1,0,0,0,8,8,3,54,4,3,0,0,34.9,482,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フューチャーベース,6,6.6,0,1,1400,0,1,0,0,5,10,1,454,+4,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1400,88.1,1,0,0,0,16,2,3,54,4,5,0,0,37.8,450,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
