馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ロックディスタウン,14,29.4,1,0,1600,1,0,0,0,1,1,43,510,+20,0,1,0,4,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,1600,96.3,1,0,0,0,18,18,4,55,5,4,0,0,38.1,490,-8,3.5,0,0,0,0,0,1,0,0,0,0,13,1,0,1800,111.3,1,0,0,0,13,4,4,55,7,7,7,7,37.0,498,+10,2.1,0,0,0,0,0,0,0,0,1,0,9,1,0,1600,95.4,1,0,0,0,18,18,4,54,3,3,0,0,35.3,488,-2,1.1,1,0,0,0,0,0,0,0,0,0,1,1,0,1800,111.4,1,0,0,0,14,11,4,54,7,6,6,4,36.1,490,0,0.0
レアリスタ,13,28.0,1,0,1600,1,0,0,0,2,2,4,484,-2,1,0,0,7,56.0,0,0,0,0,1,0,0,0,0,0,11,1,0,1600,92.6,1,0,0,0,15,14,7,56,12,11,0,0,33.9,486,+10,0.7,0,0,0,0,1,0,0,0,0,0,13,1,0,1800,107.8,1,0,0,0,13,13,7,56,2,3,3,0,36.7,476,-4,3.3,0,0,0,1,0,0,0,0,0,0,12,1,0,2000,119.9,1,0,0,0,13,9,7,54,4,4,0,0,36.3,480,+2,2.4,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,106.6,1,0,0,0,15,15,7,55,7,6,7,0,35.1,478,-6,1.0,0,0,0,0,0,1,0,0,0,0,14,1,0,2000,120.6,1,0,0,0,17,2,7,55,7,7,8,5,35.4,484,0,0.8
アストラエンブレム,2,6.5,1,0,1600,1,0,0,0,3,3,11,484,+4,0,0,1,6,57.0,0,0,0,0,0,1,0,0,0,0,3,1,0,1800,108.3,1,0,0,0,11,3,6,57,4,5,5,5,35.0,480,+4,0.2,1,0,0,0,0,0,0,0,0,0,11,1,0,2000,122.4,0,1,0,0,16,3,6,57,9,10,9,11,37.9,476,+12,1.3,0,1,0,0,0,0,0,0,0,0,2,1,0,1800,109.9,0,0,1,0,11,7,6,57,7,4,3,3,35.0,464,+4,0.0,0,0,0,0,1,0,0,0,0,0,5,1,0,1800,106.0,1,0,0,0,15,1,6,57,4,6,7,0,34.5,460,-18,0.4,0,0,0,0,0,0,0,0,1,0,10,1,0,1800,106.2,1,0,0,0,12,11,6,57,8,8,0,0,34.0,478,+8,0.9
シベリアンスパーブ,12,225.4,1,0,1600,1,0,0,0,3,4,1,504,-2,1,0,0,1,56.0,0,0,0,0,0,1,0,0,0,0,10,1,0,1800,108.5,1,0,0,0,11,4,10,56,7,7,7,7,36.3,506,+2,3.0,0,0,0,0,0,0,0,1,0,0,11,1,0,1600,96.5,1,0,0,0,12,1,10,56,9,11,0,0,35.1,504,-10,1.3,0,0,0,1,0,0,0,0,0,0,9,1,0,1000,57.1,0,0,1,0,18,5,10,53,0,0,0,0,33.7,514,0,0.8,0,0,0,1,0,0,0,0,0,0,4,1,0,1400,80.9,1,0,0,0,18,1,10,53,10,10,0,0,35.3,514,0,0.2,0,0,0,1,0,0,0,0,0,0,10,1,0,1400,81.6,0,1,0,0,15,7,10,56,5,4,0,0,35.0,514,0,1.9
アドマイヤリアル,11,15.3,1,0,1600,1,0,0,0,4,5,3,484,-10,1,0,0,6,56.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,95.7,1,0,0,0,12,6,6,56,3,3,0,0,34.9,494,+14,0.5,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,81.0,1,0,0,0,16,2,6,53,3,4,0,0,34.4,480,-4,0.8,0,0,0,1,0,0,0,0,0,0,8,1,0,1400,81.4,1,0,0,0,18,16,6,53,6,5,0,0,36.3,484,-2,0.7,0,0,0,1,0,0,0,0,0,0,1,1,0,1400,80.5,1,0,0,0,17,4,6,54,1,1,0,0,34.5,486,-2,-0.1,0,0,0,0,0,0,1,0,0,0,14,1,0,1400,82.9,0,0,1,0,15,5,6,57,7,7,0,0,37.3,488,+6,2.1
ジョーストリクトリ,1,36.0,1,0,1600,1,0,0,0,4,6,3,504,-10,1,0,0,5,56.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,95.6,1,0,0,0,12,11,5,56,2,2,0,0,35.0,514,+6,0.4,0,0,0,0,0,0,0,1,0,0,17,1,0,1200,69.3,1,0,0,0,18,6,5,56,16,17,0,0,34.2,508,-2,1.1,0,0,0,1,0,0,0,0,0,0,15,1,0,1600,93.7,1,0,0,0,15,7,5,56,13,13,0,0,35.2,510,+10,2.1,0,0,0,0,0,0,0,0,1,0,10,1,0,1600,93.6,1,0,0,0,12,8,5,56,4,5,0,0,35.7,500,-6,1.7,0,0,0,0,0,0,0,1,0,0,18,1,0,1600,95.5,0,1,0,0,18,17,5,56,9,9,0,0,36.2,506,+6,1.7
ゴールドサーベラス,5,13.6,1,0,1600,1,0,0,0,5,7,4,454,-4,1,0,0,7,56.0,0,0,0,0,1,0,0,0,0,0,13,1,0,1600,92.9,1,0,0,0,15,7,7,56,7,8,0,0,34.4,458,+8,1.0,0,0,0,0,0,0,0,1,0,0,9,1,0,1600,95.3,1,0,0,0,17,14,7,54,15,15,0,0,34.4,450,+2,0.4,0,0,0,0,1,0,0,0,0,0,13,1,0,1600,92.7,1,0,0,0,18,5,7,56,11,13,0,0,34.0,448,0,1.0,0,0,0,0,0,1,0,0,0,0,5,1,0,1600,92.6,1,0,0,0,15,13,7,54,10,6,4,0,34.1,448,+4,0.2,0,1,0,0,0,0,0,0,0,0,7,1,0,2000,120.4,1,0,0,0,15,15,7,54,6,6,4,3,35.3,444,-4,0.6
キョウワゼノビア,8,55.7,1,0,1600,1,0,0,0,5,8,2,482,-10,0,1,0,6,54.0,0,0,0,0,0,0,0,1,0,0,7,1,0,1400,81.8,1,0,0,0,17,7,6,54,7,8,0,0,34.9,492,+6,0.8,0,0,0,0,0,1,0,0,0,0,13,1,0,1600,93.3,1,0,0,0,16,8,6,52,9,11,13,0,35.0,486,+8,0.6,0,0,0,0,1,0,0,0,0,0,11,1,0,1800,106.2,1,0,0,0,11,5,6,54,3,3,3,0,34.6,478,-2,1.5,0,0,0,1,0,0,0,0,0,0,1,1,0,1600,94.3,0,0,1,0,11,9,6,55,4,4,0,0,33.6,480,-6,0.0,0,0,0,1,0,0,0,0,0,0,7,1,0,1400,80.7,1,0,0,0,17,14,6,52,7,9,0,0,34.1,486,+12,0.2
テオドール,7,8.1,1,0,1600,1,0,0,0,6,9,7,538,-10,0,0,1,6,56.0,0,0,0,0,0,1,0,0,0,0,4,1,0,1600,92.9,1,0,0,0,14,9,6,56,13,12,11,0,34.7,548,-4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,1800,108.6,1,0,0,0,16,10,6,56,1,1,1,1,38.6,552,+10,0.9,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,79.9,1,0,0,0,18,12,6,56,14,13,0,0,33.3,542,-4,0.4,0,0,0,0,0,1,0,0,0,0,4,1,0,1600,92.6,1,0,0,0,16,6,6,54,13,13,12,0,34.2,546,+4,0.4
ヴェネト,9,16.7,1,0,1600,1,0,0,0,6,10,7,454,-8,1,0,0,7,56.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1600,94.5,1,0,0,0,16,11,7,57,9,8,0,0,36.0,462,-6,-0.1,0,0,0,0,0,0,0,0,1,0,7,1,0,1400,81.8,1,0,0,0,18,10,7,56,17,17,0,0,34.9,468,+6,0.4,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,93.1,1,0,0,0,13,13,7,57,5,5,6,0,35.3,462,+10,0.6,0,0,0,0,0,0,1,0,0,0,3,1,0,1400,81.0,0,0,1,0,15,12,7,57,12,13,0,0,34.6,452,-8,0.2,0,0,0,0,1,0,0,0,0,0,12,1,0,1400,81.4,1,0,0,0,18,4,7,57,4,4,0,0,34.6,460,+4,0.8
カツジ,6,2.4,1,0,1600,1,0,0,0,7,11,3,490,-10,1,0,0,4,57.0,0,0,0,0,0,0,0,1,0,0,3,1,0,1600,95.4,1,0,0,0,12,10,4,57,10,8,0,0,34.1,500,+6,0.2,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,95.3,1,0,0,0,17,3,4,56,13,12,0,0,34.7,494,+6,0.4,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,93.5,1,0,0,0,18,16,4,56,15,15,0,0,33.4,488,+6,0.2,0,0,0,0,1,0,0,0,0,0,12,1,0,1800,106.8,1,0,0,0,13,12,4,55,6,5,5,0,35.5,482,-2,2.3,0,0,0,0,1,0,0,0,0,0,8,1,0,1600,93.5,1,0,0,0,18,1,4,57,9,9,0,0,35.0,484,+6,0.7
キョウヘイ,10,17.4,1,0,1600,1,0,0,0,7,12,3,442,-8,1,0,0,5,56.0,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,95.6,1,0,0,0,12,5,5,56,10,11,0,0,34.1,450,+4,0.4,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,94.0,1,0,0,0,11,2,5,56,7,9,0,0,34.6,446,+2,0.7,0,0,0,0,0,0,0,1,0,0,13,1,0,2000,121.3,1,0,0,0,15,4,5,55,14,14,14,15,34.2,444,+6,0.9,0,0,0,0,0,0,0,1,0,0,10,1,0,1800,108.6,1,0,0,0,12,11,5,56,9,10,0,0,34.5,438,+6,1.1,0,0,0,0,0,0,0,0,0,1,3,1,0,1800,106.6,1,0,0,0,8,2,5,56,7,7,7,7,34.3,432,-6,0.5
