馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ダッチマン,9,22.4,1,0,1200,1,0,0,0,1,1,1,448,0,0,0,1,2,55.0,0,0,0,0,0,0,0,1,0,0,5,1,0,1200,70.7,1,0,0,0,18,15,2,55,15,13,0,0,34.5,448,+4,0.6,0,0,0,0,0,0,0,1,0,0,5,1,0,1200,70.6,1,0,0,0,14,7,2,55,13,11,0,0,34.6,444,-6,0.5,0,0,0,0,0,0,0,0,0,1,6,1,0,1200,72.3,1,0,0,0,11,4,2,54,8,8,0,0,36.7,450,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サヴァイヴ,1,4.0,1,0,1200,1,0,0,0,1,2,1,456,-8,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,3,1,0,1200,70.6,1,0,0,0,18,18,2,55,12,11,0,0,34.7,464,+6,0.5,0,0,0,0,1,0,0,0,0,0,4,1,0,1400,83.5,1,0,0,0,16,11,2,55,6,6,0,0,34.9,458,+4,0.4,0,0,0,0,0,0,0,0,1,0,2,1,0,1200,69.4,1,0,0,0,9,1,2,54,4,4,0,0,34.7,454,-2,0.0,0,0,0,0,0,0,0,0,0,1,2,1,0,1200,69.5,1,0,0,0,9,4,2,54,5,5,0,0,35.1,456,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ユキマツリ,4,13.0,1,0,1200,1,0,0,0,2,3,1,460,0,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,5,1,0,1200,71.5,1,0,0,0,9,2,2,55,4,4,0,0,35.2,460,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リヴェール,7,14.2,1,0,1200,1,0,0,0,2,4,2,434,-6,0,1,0,2,54.0,0,0,0,0,0,0,0,1,0,0,9,1,0,1400,83.5,1,0,0,0,17,14,2,54,4,4,0,0,36.8,440,+10,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,70.4,1,0,0,0,12,3,2,54,6,5,0,0,36.1,430,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴェッツラー,5,44.8,1,0,1200,1,0,0,0,3,5,1,432,-8,1,0,0,2,55.0,0,0,0,0,0,0,0,1,0,0,3,1,0,1200,71.4,1,0,0,0,9,4,2,55,5,4,0,0,34.9,440,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディーバダンス,10,54.7,1,0,1200,1,0,0,0,3,6,2,446,-2,0,1,0,2,51.0,0,0,1,0,0,0,0,0,0,0,3,1,0,1200,70.6,1,0,0,0,16,8,2,52,10,10,0,0,35.0,448,-4,0.4,0,0,0,0,1,0,0,0,0,0,5,1,0,1400,83.9,0,0,0,1,18,4,2,54,3,3,0,0,35.7,452,+4,0.4,0,0,0,0,1,0,0,0,0,0,12,1,0,1400,85.6,1,0,0,0,18,3,2,51,6,7,0,0,35.3,448,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ピンシャン,2,4.7,1,0,1200,1,0,0,0,4,7,1,458,+4,1,0,0,2,55.0,0,0,1,0,0,0,0,0,0,0,2,1,0,1200,70.5,1,0,0,0,16,11,2,52,6,6,0,0,35.3,454,+10,0.1,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,69.9,1,0,0,0,9,9,2,54,6,6,0,0,35.0,444,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディープシーブルー,15,626.9,1,0,1200,1,0,0,0,4,8,2,426,+6,1,0,0,2,55.0,0,0,1,0,0,0,0,0,0,0,10,0,1,1150,71.9,1,0,0,0,16,6,2,55,13,11,0,0,38.7,420,+10,1.8,0,0,0,0,0,1,0,0,0,0,9,0,1,1200,74.1,0,0,0,1,15,13,2,54,13,13,0,0,38.2,410,+2,1.1,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,74.9,1,0,0,0,15,15,2,54,5,6,0,0,39.2,408,0,1.5,0,0,0,1,0,0,0,0,0,0,13,0,1,1200,74.7,0,0,1,0,15,9,2,51,10,8,0,0,38.9,408,-4,2.0,0,0,0,1,0,0,0,0,0,0,18,1,0,1000,58.6,1,0,0,0,18,2,2,51,0,0,0,0,35.2,412,-6,2.6
カガジャスティス,11,30.7,1,0,1200,1,0,0,0,5,9,13,502,-2,1,0,0,2,55.0,1,0,0,0,0,0,0,0,0,0,2,1,0,1200,72.7,0,1,0,0,8,6,2,54,2,2,0,0,36.4,504,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キリゲリ,14,648.8,1,0,1200,1,0,0,0,5,10,9,488,+8,1,0,0,2,55.0,0,0,0,0,0,1,0,0,0,0,14,1,0,1600,96.4,1,0,0,0,14,11,2,54,4,4,6,0,37.3,480,-8,2.3,0,0,0,0,0,1,0,0,0,0,13,0,1,1800,120.2,0,1,0,0,14,5,2,54,2,5,7,11,42.3,488,+8,4.1,0,0,0,1,0,0,0,0,0,0,12,1,0,2000,126.6,1,0,0,0,14,5,2,54,4,4,4,4,38.5,480,-4,2.2,0,0,0,1,0,0,0,0,0,0,7,1,0,2000,127.6,1,0,0,0,11,10,2,54,11,11,9,9,37.4,484,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
