馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
レッドヴェルサス,7,40.3,0,1,1400,1,0,0,0,1,1,23,524,+12,1,0,0,6,57.0,0,0,0,0,0,0,0,0,0,1,12,0,1,1700,107.3,1,0,0,0,15,14,6,57,9,10,13,13,38.3,512,+8,1.9,0,0,0,1,0,0,0,0,0,0,11,0,1,1800,114.6,1,0,0,0,13,6,6,55,10,10,11,9,38.5,504,+6,1.0,0,0,0,0,0,0,0,0,1,0,12,0,1,1400,88.3,0,1,0,0,13,11,6,57,7,7,0,0,39.6,498,0,3.0,0,0,0,0,0,0,0,0,0,1,7,1,0,1800,108.1,1,0,0,0,11,2,6,57,4,6,5,4,36.5,498,-12,1.0,0,0,1,0,0,0,0,0,0,0,7,0,1,1700,107.5,0,1,0,0,15,3,6,54,9,9,7,8,40.5,510,0,1.2
ニシノジャガーズ,5,32.8,0,1,1400,1,0,0,0,1,2,6,490,+4,1,0,0,4,56.0,0,0,0,0,0,0,1,0,0,0,12,1,0,1400,81.7,1,0,0,0,18,13,4,56,16,12,0,0,33.9,486,+10,1.3,0,0,0,0,1,0,0,0,0,0,7,1,0,1400,81.8,1,0,0,0,18,9,4,55,18,16,0,0,32.8,476,-2,0.4,0,0,0,0,1,0,0,0,0,0,15,1,0,1400,82.3,1,0,0,0,18,10,4,55,18,9,0,0,34.4,478,+6,0.8,0,0,0,0,1,0,0,0,0,0,14,1,0,1400,86.1,0,0,1,0,15,11,4,54,15,14,0,0,36.3,472,-2,1.7,0,0,0,0,1,0,0,0,0,0,4,1,0,1400,81.1,1,0,0,0,13,7,4,56,13,12,0,0,34.4,474,+2,0.5
サンタナブルー,3,39.9,0,1,1400,1,0,0,0,2,3,11,484,+16,1,0,0,7,55.0,0,0,0,0,1,0,0,0,0,0,14,1,0,1400,82.4,1,0,0,0,18,16,7,57,15,15,0,0,33.5,468,+2,1.0,0,0,0,0,1,0,0,0,0,0,13,1,0,1400,82.3,1,0,0,0,18,3,7,55,14,14,0,0,33.9,466,-4,0.8,0,0,0,1,0,0,0,0,0,0,9,1,0,1400,81.3,1,0,0,0,18,7,7,55,15,14,0,0,34.4,470,-6,0.7,0,0,1,0,0,0,0,0,0,0,4,1,0,1200,70.5,1,0,0,0,16,8,7,57,13,13,0,0,35.4,476,+6,0.3,0,0,1,0,0,0,0,0,0,0,8,1,0,1200,68.8,1,0,0,0,16,9,7,57,14,15,0,0,34.4,470,-10,0.9
ハーグリーブス,1,3.5,0,1,1400,1,0,0,0,2,4,13,510,+4,1,0,0,4,56.0,0,0,0,1,0,0,0,0,0,0,11,1,0,1600,94.9,1,0,0,0,18,14,4,55,16,16,0,0,33.8,506,+6,1.0,0,0,0,0,0,1,0,0,0,0,2,1,0,1600,94.9,1,0,0,0,16,15,4,55,2,2,2,0,35.3,500,+10,0.2,0,0,0,0,1,0,0,0,0,0,1,1,0,1400,89.1,0,0,0,1,16,16,4,55,1,2,0,0,37.7,490,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ムルシェラゴ,9,16.8,0,1,1400,1,0,0,0,3,5,10,538,+4,1,0,0,4,56.0,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,87.1,1,0,0,0,16,5,4,56,8,9,0,0,38.9,534,+8,1.8,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,85.9,1,0,0,0,16,16,4,55,4,4,0,0,35.9,526,-8,0.2,0,0,0,1,0,0,0,0,0,0,13,0,1,1800,117.4,1,0,0,0,15,8,4,54,2,2,2,2,43.1,534,+4,3.5,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,98.5,1,0,0,0,15,15,4,56,2,2,0,0,38.2,530,+8,0.7,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,99.3,1,0,0,0,13,3,4,56,12,12,0,0,37.9,522,-2,1.3
コスモビスティー,8,5.6,0,1,1400,1,0,0,0,3,6,2,482,-2,1,0,0,4,56.0,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,72.2,1,0,0,0,16,7,4,56,10,10,0,0,38.2,484,+4,0.9,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,85.1,1,0,0,0,16,2,4,56,3,3,0,0,37.5,480,+2,0.0,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,86.3,1,0,0,0,16,11,4,56,15,13,0,0,36.7,478,+2,1.5,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,85.9,1,0,0,0,14,7,4,55,4,4,0,0,37.2,476,+4,0.9,0,0,0,0,1,0,0,0,0,0,13,0,1,1300,79.8,1,0,0,0,16,4,4,55,14,13,0,0,36.4,472,0,1.2
ブレヴェスト,13,88.1,0,1,1400,1,0,0,0,4,7,7,488,-2,1,0,0,6,55.0,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,86.7,1,0,0,0,16,7,6,57,7,6,0,0,37.5,490,+10,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,87.0,1,0,0,0,15,4,6,57,15,15,0,0,37.3,480,+2,1.6,0,0,0,0,0,0,1,0,0,0,12,0,1,1400,87.0,0,1,0,0,16,13,6,57,11,10,0,0,38.6,478,-2,1.8,0,0,0,0,0,0,1,0,0,0,8,0,1,1400,85.8,1,0,0,0,16,6,6,57,4,4,0,0,37.2,480,0,0.5
ディナミーデン,11,20.6,0,1,1400,1,0,0,0,4,8,19,482,+18,1,0,0,4,56.0,1,0,0,0,0,0,0,0,0,0,9,0,1,1700,106.8,1,0,0,0,14,12,4,54,13,12,8,8,38.5,464,+2,1.1,1,0,0,0,0,0,0,0,0,0,1,0,1,1700,107.7,0,1,0,0,14,2,4,56,5,3,4,2,39.5,462,+6,-0.2,1,0,0,0,0,0,0,0,0,0,2,0,1,1700,107.3,1,0,0,0,14,7,4,56,9,9,5,2,38.5,456,-8,0.0,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,108.4,0,1,0,0,10,9,4,56,4,6,7,5,37.8,464,+4,0.2,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,86.7,1,0,0,0,16,10,4,56,7,6,0,0,37.5,460,0,0.4
ブライトエンパイア,6,2.7,0,1,1400,1,0,0,0,5,9,3,444,0,1,0,0,4,56.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,83.8,0,1,0,0,16,14,4,56,6,4,0,0,36.5,444,-4,0.6,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,85.2,1,0,0,0,16,9,4,56,2,2,0,0,37.5,448,+4,0.4,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,73.1,1,0,0,0,14,13,4,55,4,7,0,0,36.8,444,-2,0.7,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,83.9,0,0,0,1,15,14,4,55,2,2,0,0,36.5,446,+8,0.6,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,86.5,1,0,0,0,16,13,4,56,4,3,0,0,38.1,438,-2,0.0
ユアザスター,14,60.8,0,1,1400,1,0,0,0,5,10,6,506,+4,1,0,0,6,54.0,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,71.6,1,0,0,0,16,2,6,56,9,8,0,0,37.0,502,0,0.8,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,71.5,0,0,1,0,16,15,6,57,10,10,0,0,35.9,502,0,0.9,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,73.3,1,0,0,0,16,7,6,57,12,11,0,0,37.4,502,-2,1.9,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,87.0,1,0,0,0,16,1,6,57,10,10,0,0,36.4,504,+2,1.1,0,0,0,0,1,0,0,0,0,0,5,0,1,1400,86.0,1,0,0,0,15,5,6,57,5,6,0,0,37.3,502,-4,0.6
カレンエクスカリバ,16,70.1,0,1,1400,1,0,0,0,6,11,11,554,+25,1,0,0,4,56.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.5,1,0,0,0,9,9,4,56,1,1,1,0,38.9,529,0,-0.7,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,90.9,0,1,0,0,9,1,4,56,3,3,2,0,38.8,529,+2,1.8,0,0,0,0,0,0,0,0,0,0,1,0,1,800,49.7,0,0,1,0,8,6,4,56,1,0,0,0,36.1,527,+5,-1.1,0,0,0,0,0,0,0,0,0,1,16,1,0,2600,165.2,1,0,0,0,16,14,4,56,6,6,13,16,41.4,522,+6,6.7,0,0,0,0,0,0,1,0,0,0,15,1,0,2000,124.5,1,0,0,0,18,1,4,56,5,7,11,13,37.1,516,+2,2.9
ロードイヒラニ,12,16.5,0,1,1400,1,0,0,0,6,12,34,460,+2,1,0,0,4,56.0,0,0,0,0,1,0,0,0,0,0,7,1,0,1600,95.1,1,0,0,0,14,3,4,56,7,6,0,0,35.0,458,-4,1.5,0,0,0,0,0,0,0,1,0,0,2,1,0,1600,94.0,1,0,0,0,11,3,4,56,9,8,0,0,34.7,462,-4,0.2,0,0,0,0,0,1,0,0,0,0,4,1,0,1600,96.7,0,1,0,0,9,3,4,56,8,6,5,0,35.2,466,-4,0.1,0,0,0,0,0,0,0,1,0,0,9,1,0,1600,98.0,0,1,0,0,14,8,4,56,5,6,0,0,38.9,470,+6,2.3,0,0,0,0,0,0,0,1,0,0,6,1,0,1600,97.5,1,0,0,0,9,1,4,55,8,7,0,0,35.3,464,+2,1.2
サンマルエンパイア,10,44.7,0,1,1400,1,0,0,0,7,13,13,468,-10,1,0,0,5,57.0,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,89.2,0,1,0,0,10,2,5,57,4,4,3,0,38.2,478,+12,0.9,0,0,0,0,0,0,0,0,1,0,10,0,1,1400,84.8,0,0,0,1,15,10,5,57,7,9,0,0,37.1,466,0,1.5,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,89.9,1,0,0,0,12,12,5,56,9,8,5,3,39.8,466,+6,0.2,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,114.4,1,0,0,0,16,13,5,57,4,5,4,7,38.7,460,0,1.2,0,0,0,0,0,0,1,0,0,0,9,0,1,1800,114.7,1,0,0,0,12,5,5,57,7,8,4,4,38.6,460,+2,0.8
タイセイマルス,2,40.5,0,1,1400,1,0,0,0,7,14,9,482,+4,1,0,0,5,56.0,0,0,1,0,0,0,0,0,0,0,14,0,1,1150,70.8,1,0,0,0,16,9,5,56,10,12,0,0,38.1,478,-2,1.7,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,72.2,0,1,0,0,12,7,5,56,5,5,0,0,37.0,480,-2,0.0,0,0,0,0,0,1,0,0,0,0,5,0,1,1200,71.2,0,0,1,0,16,1,5,56,4,4,0,0,36.3,482,-4,0.6,0,0,0,1,0,0,0,0,0,0,8,0,1,1200,73.0,1,0,0,0,15,11,5,56,8,9,0,0,37.3,486,+6,1.0,0,0,0,1,0,0,0,0,0,0,14,0,1,1200,73.7,0,1,0,0,15,3,5,54,15,15,0,0,38.3,480,+4,2.3
センスオブワンダー,15,35.2,0,1,1400,1,0,0,0,8,15,9,490,+3,1,0,0,4,56.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.5,1,0,0,0,10,3,4,56,4,4,3,2,38.4,487,+4,-0.2,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,92.2,1,0,0,0,11,5,4,56,4,4,4,4,39.0,483,0,0.1,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,91.1,0,0,1,0,12,8,4,57,4,3,1,2,39.1,483,+4,0.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,93.1,0,1,0,0,10,10,4,55,2,2,2,2,39.9,479,-1,-0.6,0,0,0,0,0,0,0,0,0,1,9,1,0,2000,121.8,1,0,0,0,15,2,4,56,11,10,10,11,36.2,480,+10,2.3
ボナヴィーゴ,4,16.9,0,1,1400,1,0,0,0,8,16,7,486,+2,1,0,0,4,53.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1800,114.6,1,0,0,0,15,6,4,55,14,14,12,11,38.5,484,-2,1.8,0,0,0,1,0,0,0,0,0,0,10,1,0,1600,94.8,1,0,0,0,18,16,4,55,10,11,0,0,33.9,486,-6,0.9,0,0,0,0,0,0,1,0,0,0,7,1,0,1600,94.3,1,0,0,0,16,5,4,54,16,15,15,0,35.0,492,+4,1.1,0,0,0,1,0,0,0,0,0,0,3,1,0,1800,110.9,0,0,1,0,10,7,4,56,3,3,0,0,35.1,488,+6,0.3,0,0,0,0,0,0,1,0,0,0,1,1,0,1600,97.1,0,1,0,0,15,6,4,56,13,13,14,0,35.4,482,+2,-0.2
