馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ブライトパス,9,3.6,0,1,1400,1,0,0,0,1,1,2,480,-2,0,1,0,4,52.0,0,0,0,0,0,0,0,0,1,0,4,0,1,1400,85.1,0,1,0,0,16,9,4,55,5,5,0,0,37.3,482,-7,0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.7,0,1,0,0,9,1,4,55,1,1,1,1,38.4,489,-3,-0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.3,1,0,0,0,10,8,4,54,2,2,2,1,38.0,492,+20,-0.7,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,84.5,0,0,0,1,16,2,4,54,1,2,0,0,37.2,472,-8,0.0,0,0,0,0,0,0,0,0,0,1,3,1,0,1200,68.7,0,1,0,0,18,17,4,54,7,7,0,0,34.9,480,-2,0.4
スズカフェスタ,1,24.7,0,1,1400,1,0,0,0,1,2,31,506,+6,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,1,14,0,1,1700,107.5,1,0,0,0,15,15,4,54,5,7,7,9,39.0,500,+2,2.1,0,0,0,0,0,0,1,0,0,0,10,0,1,1400,85.8,1,0,0,0,16,7,4,54,2,2,0,0,39.7,498,-4,1.6,0,0,0,0,0,0,1,0,0,0,1,0,1,1400,85.0,1,0,0,0,16,14,4,56,1,1,0,0,38.7,502,+20,0.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,86.5,1,0,0,0,16,1,4,56,1,1,0,0,38.5,482,-2,0.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1400,87.9,1,0,0,0,16,10,4,56,8,7,0,0,39.2,484,-6,0.6
コスモビスティー,2,11.9,0,1,1400,1,0,0,0,2,3,7,480,-2,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1400,86.0,1,0,0,0,16,6,4,56,3,4,0,0,38.1,482,-2,0.8,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,72.2,1,0,0,0,16,7,4,56,10,10,0,0,38.2,484,+4,0.9,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,85.1,1,0,0,0,16,2,4,56,3,3,0,0,37.5,480,+2,0.0,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,86.3,1,0,0,0,16,11,4,56,15,13,0,0,36.7,478,+2,1.5,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,85.9,1,0,0,0,14,7,4,55,4,4,0,0,37.2,476,+4,0.9
ヨキニハカラエ,5,71.7,0,1,1400,1,0,0,0,2,4,14,496,-2,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,12,0,1,1900,123.1,1,0,0,0,16,10,4,56,2,2,2,2,40.7,498,+4,3.6,0,0,1,0,0,0,0,0,0,0,8,0,1,1700,107.4,1,0,0,0,15,15,4,55,6,8,7,5,38.9,494,-6,2.1,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,113.6,0,1,0,0,15,4,4,56,2,2,2,2,39.4,500,-2,0.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1900,121.5,1,0,0,0,16,16,4,56,6,8,4,5,39.5,502,+4,1.7,0,0,0,0,0,0,1,0,0,0,2,0,1,1900,122.5,1,0,0,0,14,9,4,56,4,6,6,5,38.6,498,-2,0.9
ムルシェラゴ,6,23.9,0,1,1400,1,0,0,0,3,5,7,538,0,1,0,0,4,57.0,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,86.0,1,0,0,0,16,5,4,56,5,5,0,0,37.8,538,+4,0.8,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,87.1,1,0,0,0,16,5,4,56,8,9,0,0,38.9,534,+8,1.8,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,85.9,1,0,0,0,16,16,4,55,4,4,0,0,35.9,526,-8,0.2,0,0,0,1,0,0,0,0,0,0,13,0,1,1800,117.4,1,0,0,0,15,8,4,54,2,2,2,2,43.1,534,+4,3.5,0,0,0,0,1,0,0,0,0,0,3,0,1,1600,98.5,1,0,0,0,15,15,4,56,2,2,0,0,38.2,530,+8,0.7
グランセノーテ,4,3.2,0,1,1400,1,0,0,0,3,6,13,532,+2,1,0,0,6,57.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1400,84.6,1,0,0,0,15,3,6,57,4,4,0,0,37.5,530,-6,0.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,85.0,1,0,0,0,16,7,6,57,7,7,0,0,36.6,536,+16,0.4,0,0,1,0,0,0,0,0,0,0,6,0,1,1700,106.8,1,0,0,0,11,1,6,57,1,1,1,2,39.3,520,-12,1.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1800,113.3,1,0,0,0,15,10,6,57,9,9,8,4,38.8,532,-4,0.6,0,0,0,0,0,0,1,0,0,0,2,0,1,1800,110.8,0,0,0,1,16,7,6,57,6,5,5,4,37.5,536,0,0.2
ヒロノオウカン,15,201.8,0,1,1400,1,0,0,0,4,7,8,460,-3,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,0,6,0,1,1400,88.1,1,0,0,0,10,4,4,56,1,1,1,0,39.6,463,+2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,102.1,1,0,0,0,9,9,4,56,4,1,2,0,38.1,461,+1,-0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.7,1,0,0,0,10,5,4,56,3,5,3,0,38.6,460,+4,-0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.4,1,0,0,0,9,5,4,56,1,1,1,0,38.2,456,+2,-0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.4,1,0,0,0,9,5,4,56,3,3,1,0,38.2,454,+3,-0.8
キョウワスピネル,14,89.7,0,1,1400,1,0,0,0,4,8,16,512,+24,1,0,0,4,57.0,0,0,1,0,0,0,0,0,0,0,10,0,1,2400,157.4,1,0,0,0,16,9,4,55,15,15,16,14,39.3,488,+4,2.0,0,0,0,1,0,0,0,0,0,0,9,0,1,1800,112.7,0,0,1,0,12,9,4,55,8,9,11,11,38.0,484,+4,1.5,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,115.9,0,1,0,0,12,7,4,54,2,2,3,5,37.7,480,0,1.4,0,0,0,1,0,0,0,0,0,0,11,0,1,1800,116.2,1,0,0,0,15,2,4,53,3,3,4,5,41.6,480,-2,2.3,0,0,0,0,1,0,0,0,0,0,11,0,1,2100,135.8,1,0,0,0,16,14,4,51,3,4,3,7,39.9,482,+2,3.4
キッズジョリー,12,91.5,0,1,1400,1,0,0,0,5,9,12,494,-18,1,0,0,4,56.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.2,0,0,0,1,11,1,4,56,4,5,2,1,38.3,512,+1,-0.1,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.3,0,1,0,0,10,9,4,56,1,1,1,1,39.6,511,-6,-0.3,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,90.3,0,0,1,0,12,1,4,56,8,10,8,6,38.9,517,+10,0.3,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,85.2,0,1,0,0,10,3,4,56,5,5,0,0,37.1,507,+15,0.9,0,0,0,0,0,1,0,0,0,0,8,0,1,1800,116.7,0,1,0,0,16,12,4,56,10,13,12,10,39.8,492,-10,1.2
モーグリ,8,183.4,0,1,1400,1,0,0,0,5,10,15,566,+8,1,0,0,7,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,1,1400,86.5,1,0,0,0,16,4,7,57,13,12,0,0,37.4,558,0,1.9,0,0,0,0,0,0,0,0,0,0,5,0,1,1400,87.1,0,0,1,0,9,4,7,57,8,8,7,0,36.4,558,-12,0.9,0,0,0,0,0,0,0,0,0,0,5,0,1,1400,92.2,1,0,0,0,12,6,7,55,8,8,8,6,40.4,570,+12,1.3,0,0,0,0,0,0,0,0,1,0,7,0,1,1400,86.5,0,1,0,0,13,4,7,56,12,11,0,0,37.7,558,0,1.2
