馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
コンボルブルス,9,8.0,1,0,1800,1,0,0,0,1,1,2,426,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1600,96.7,0,1,0,0,16,5,3,55,7,10,0,0,35.4,432,-10,0.2,0,0,0,0,0,0,0,1,0,0,10,0,1,1200,74.7,1,0,0,0,16,14,3,55,10,9,0,0,38.4,442,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イグナイトセプター,15,180.1,1,0,1800,1,0,0,0,1,2,3,418,+2,1,0,0,3,56.0,0,0,0,0,0,0,1,0,0,0,13,0,1,1400,89.7,0,1,0,0,16,1,3,54,14,13,0,0,40.0,416,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1600,97.5,0,1,0,0,9,4,3,54,2,2,0,0,36.9,416,-8,1.4,0,0,0,0,0,0,0,0,0,1,5,1,0,1800,111.7,1,0,0,0,15,7,3,54,12,13,3,2,36.3,424,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイヨウトチキュウ,16,29.1,1,0,1800,1,0,0,0,2,3,2,480,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,5,1,0,1800,110.9,0,1,0,0,18,11,3,55,1,1,0,0,36.1,484,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イノセントミューズ,3,5.9,1,0,1800,1,0,0,0,2,4,3,480,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,4,1,0,1400,85.0,1,0,0,0,18,8,3,54,9,10,0,0,34.9,484,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイセイミストラル,14,52.9,1,0,1800,1,0,0,0,3,5,6,506,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1400,87.4,1,0,0,0,16,6,3,55,9,11,0,0,38.4,510,+10,1.7,0,0,0,0,0,0,0,1,0,0,7,1,0,1400,85.5,1,0,0,0,11,7,3,55,3,3,0,0,35.0,500,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダノンレグナム,4,15.2,1,0,1800,1,0,0,0,3,6,9,500,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,7,1,0,1800,110.6,1,0,0,0,15,9,3,55,7,7,0,0,35.2,496,+6,0.6,0,0,0,0,0,0,0,0,1,0,3,1,0,1600,96.6,0,0,1,0,9,1,3,54,7,7,0,0,35.1,490,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルセーヌ,11,20.1,1,0,1800,1,0,0,0,4,7,3,450,+10,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,2,1,0,1600,98.9,1,0,0,0,14,8,3,55,1,1,0,0,35.0,440,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ウインアライバル,8,23.1,1,0,1800,1,0,0,0,4,8,14,454,+4,1,0,0,3,55.0,0,0,0,0,0,0,0,0,1,0,7,1,0,1800,110.3,1,0,0,0,10,3,3,53,1,1,0,0,38.4,450,+4,3.5,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,109.3,0,0,1,0,6,6,3,54,1,1,0,0,35.0,446,+4,0.2,0,0,0,0,0,0,0,0,0,1,3,1,0,1800,108.2,1,0,0,0,12,1,3,53,1,1,1,1,36.2,442,+2,0.6,0,0,0,0,0,0,0,0,0,1,4,1,0,1800,110.2,1,0,0,0,16,6,3,53,2,3,5,3,35.6,440,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カイザーミノル,5,38.6,1,0,1800,1,0,0,0,5,9,3,454,-4,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,8,1,0,1800,112.2,1,0,0,0,16,1,3,55,6,6,11,7,35.2,458,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キャリーオン,12,262.8,1,0,1800,1,0,0,0,5,10,20,444,+8,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,6,1,0,1800,112.9,1,0,0,0,7,2,3,54,7,7,6,7,38.3,436,+4,1.8,1,0,0,0,0,0,0,0,0,0,8,1,0,1200,71.9,1,0,0,0,12,6,3,54,6,8,0,0,36.7,432,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
