馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
メイショウアドリア,9,49.1,0,0,2970,1,0,0,0,1,1,21,504,+18,1,0,0,4,59.0,0,0,0,0,0,0,0,0,1,0,5,0,0,2970,0,0,0,0,0,6,6,4,58,6,6,5,5,13.9,486,+8,2.7,0,0,0,0,0,0,0,0,1,0,8,1,0,2000,123.0,0,0,1,0,8,2,4,54,2,2,2,8,38.5,478,-6,3.1,1,0,0,0,0,0,0,0,0,0,7,0,1,1700,106.2,0,0,1,0,13,2,4,56,6,6,4,3,38.6,484,+4,0.8,1,0,0,0,0,0,0,0,0,0,4,0,1,1700,108.6,1,0,0,0,14,14,4,56,2,3,3,2,39.9,480,+2,0.1,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,108.5,0,1,0,0,10,8,4,56,3,3,2,2,38.3,478,0,0.3
ラハトケレブ,11,8.2,0,0,2970,1,0,0,0,2,2,3,490,-8,1,0,0,6,60.0,0,0,0,0,0,0,1,0,0,0,5,0,0,3000,199.6,0,0,0,0,14,6,6,60,7,8,8,7,13.3,498,+8,1.2,0,0,0,0,0,0,1,0,0,0,10,0,1,1900,122.4,1,0,0,0,12,10,6,57,11,11,10,11,38.0,490,+4,1.7,0,0,1,0,0,0,0,0,0,0,10,1,0,1800,107.9,1,0,0,0,15,4,6,56,7,6,9,9,35.3,486,+10,0.8,0,0,0,0,0,0,0,0,0,1,9,1,0,2000,120.5,1,0,0,0,13,13,6,57,10,10,10,10,35.3,476,+2,1.1,0,0,0,0,0,0,0,0,0,1,9,1,0,2000,120.6,1,0,0,0,10,1,6,57,3,4,3,2,35.9,474,-10,1.1
マイネルレオーネ,6,17.8,0,0,2970,1,0,0,0,3,3,3,404,-2,1,0,0,7,60.0,0,0,0,0,0,0,1,0,0,0,4,0,0,3000,202.1,0,0,0,0,14,2,7,60,11,12,7,7,13.5,406,-2,0.7,0,0,0,0,0,0,0,0,1,0,9,0,0,2970,0,0,0,0,0,11,6,7,60,7,7,8,8,13.8,408,+2,3.1,0,0,1,0,0,0,0,0,0,0,2,0,0,2750,180.0,0,0,0,0,14,8,7,60,5,3,2,2,13.1,406,0,0.2,0,0,0,1,0,0,0,0,0,0,4,0,0,2850,0,0,0,0,0,14,5,7,60,6,3,5,6,13.0,406,+6,2.2,0,0,1,0,0,0,0,0,0,0,7,0,0,2750,186.2,0,0,0,0,14,3,7,60,11,11,10,10,13.5,400,+2,2.0
ハイドロフォイル,7,3.8,0,0,2970,1,0,0,0,3,4,3,498,+4,0,0,1,6,60.0,0,0,0,0,0,0,1,0,0,0,3,0,0,3000,201.7,0,0,0,0,14,6,6,60,3,4,3,3,13.4,494,+2,0.3,0,0,0,0,0,0,1,0,0,0,4,0,0,3000,201.9,0,0,0,0,14,5,6,60,9,10,9,9,13.5,492,-6,0.7,0,0,0,0,0,0,1,0,0,0,12,1,0,2200,136.6,0,1,0,0,12,6,6,55,6,7,6,10,37.3,498,-2,2.2,0,0,0,0,0,0,0,0,1,0,8,1,0,2200,135.1,0,1,0,0,10,1,6,55,9,9,2,3,37.8,500,0,0.9,0,0,0,0,0,0,0,1,0,0,4,1,0,2400,145.2,1,0,0,0,8,5,6,55,2,2,2,1,36.9,500,+2,1.0
ソニックセンス,10,128.7,0,0,2970,1,0,0,0,4,5,8,500,+12,1,0,0,5,60.0,0,0,0,0,0,0,0,0,0,0,6,0,1,1400,92.4,0,1,0,0,11,2,5,54,2,2,3,5,41.6,488,-3,2.3,0,0,0,0,0,0,0,0,0,0,3,0,1,1500,97.7,0,0,0,1,9,2,5,54,7,6,5,4,39.6,491,-2,2.4,0,0,0,0,0,0,0,0,0,0,11,0,1,1400,93.0,1,0,0,0,12,8,5,54,3,4,9,9,42.9,493,+9,3.3,0,0,0,0,0,0,0,1,0,0,14,0,1,1400,87.5,1,0,0,0,16,9,5,55,13,14,0,0,38.5,484,-1,2.2,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,87.5,1,0,0,0,10,3,5,57,6,4,3,0,38.6,485,+8,0.4
ワイドリーザワン,14,35.1,0,0,2970,1,0,0,0,4,6,11,462,0,1,0,0,7,60.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1200,71.4,1,0,0,0,16,8,7,57,13,11,0,0,36.5,462,+8,1.2,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,85.2,1,0,0,0,16,6,7,57,12,11,0,0,36.1,454,-4,1.2,0,0,0,0,0,1,0,0,0,0,9,0,1,1200,71.7,1,0,0,0,13,3,7,57,12,12,0,0,35.4,458,0,1.8,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,72.5,1,0,0,0,16,9,7,57,15,13,0,0,36.0,458,+4,0.0,0,0,0,0,0,1,0,0,0,0,3,0,1,1200,72.0,0,1,0,0,16,8,7,57,14,12,0,0,36.2,454,0,0.0
マインシャッツ,8,15.1,0,0,2970,1,0,0,0,5,7,7,490,+4,1,0,0,6,60.0,0,0,0,0,0,1,0,0,0,0,11,0,1,1800,115.6,1,0,0,0,13,9,6,56,9,9,8,10,38.6,486,-4,2.3,0,0,0,0,0,1,0,0,0,0,14,0,1,1800,113.2,1,0,0,0,16,1,6,54,13,13,15,14,37.8,490,+8,2.3,0,0,0,0,0,0,0,0,0,1,7,0,1,1700,104.5,1,0,0,0,8,5,6,55,8,8,8,7,37.0,482,-2,1.4,0,0,0,0,0,0,1,0,0,0,13,0,1,1800,112.7,1,0,0,0,15,14,6,56,8,8,6,7,39.2,484,+4,3.6,0,0,0,0,0,0,0,0,1,0,9,0,1,2000,124.7,1,0,0,0,16,11,6,55,12,12,10,9,37.3,480,-2,0.8
シゲルシマダイ,4,32.8,0,0,2970,1,0,0,0,5,8,6,528,-8,1,0,0,6,60.0,0,0,0,0,0,1,0,0,0,0,8,0,0,2880,0,0,0,0,0,13,13,6,60,1,2,2,2,13.7,536,+4,3.5,0,0,0,0,0,0,1,0,0,0,5,0,0,3000,199.2,0,0,0,0,14,8,6,60,7,8,9,8,13.3,532,-2,0.7,0,0,0,1,0,0,0,0,0,0,2,0,0,2850,0,0,0,0,0,14,3,6,60,2,2,3,2,13.1,534,+2,0.2,0,0,0,1,0,0,0,0,0,0,2,0,0,2850,0,0,0,0,0,14,10,6,60,5,5,4,4,13.1,532,+8,0.2,0,0,1,0,0,0,0,0,0,0,3,0,0,2770,183.2,0,0,0,0,11,5,6,60,2,2,2,3,13.2,524,+16,0.2
シャイニードラード,12,237.6,0,0,2970,1,0,0,0,6,9,26,508,+10,1,0,0,4,59.0,0,0,0,1,0,0,0,0,0,0,14,0,1,1800,120.1,1,0,0,0,15,10,4,56,6,6,13,14,42.4,498,+4,4.7,0,0,1,0,0,0,0,0,0,0,11,0,1,1700,108.5,0,0,1,0,15,13,4,56,10,10,12,12,39.6,494,-6,2.8,0,0,0,0,1,0,0,0,0,0,14,0,1,1600,102.0,1,0,0,0,15,9,4,56,2,2,0,0,40.7,500,-6,3.1,0,0,0,0,0,1,0,0,0,0,15,0,1,1800,119.5,0,0,0,1,16,16,4,56,10,10,13,14,41.7,506,-2,4.1,0,0,0,0,1,0,0,0,0,0,14,0,1,2100,137.8,0,0,0,1,16,10,4,56,8,10,5,5,40.2,508,+2,4.3
サンライズルーク,5,56.1,0,0,2970,1,0,0,0,6,10,14,504,+4,1,0,0,4,59.0,0,0,1,0,0,0,0,0,0,0,14,0,1,1700,111.0,1,0,0,0,15,2,4,55,2,2,12,15,42.2,500,-8,4.5,0,0,0,0,0,0,0,1,0,0,13,0,1,1400,87.7,1,0,0,0,16,9,4,55,1,1,0,0,40.1,508,+10,2.5,0,0,0,0,0,0,0,0,1,0,12,1,0,1200,70.2,1,0,0,0,12,12,4,54,2,2,0,0,35.6,498,-8,1.5,0,0,0,0,0,0,0,1,0,0,4,1,0,1400,82.2,1,0,0,0,16,14,4,56,1,1,0,0,35.7,506,+6,0.8,0,0,0,0,0,0,0,0,1,0,13,0,1,1400,88.9,1,0,0,0,13,6,4,53,1,1,0,0,41.1,500,-10,3.2
