馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ジゴロ,9,39.1,1,0,1600,1,0,0,0,1,1,2,458,+4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,17,1,0,1600,96.0,1,0,0,0,18,7,3,56,15,11,0,0,35.3,454,0,1.8,0,1,0,0,0,0,0,0,0,0,1,1,0,1200,70.6,1,0,0,0,11,8,3,54,3,2,0,0,35.5,454,0,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドナウデルタ,3,1.5,1,0,1600,1,0,0,0,2,2,8,426,0,0,1,0,3,54.0,0,0,0,0,0,0,0,0,1,0,4,1,0,1600,94.3,1,0,0,0,13,12,3,54,6,7,0,0,34.0,426,-12,0.2,0,0,0,0,0,0,0,1,0,0,9,1,0,1600,96.7,1,0,0,0,12,6,3,54,5,5,0,0,36.4,438,+6,1.0,0,0,0,0,0,0,0,1,0,0,5,1,0,1600,96.2,1,0,0,0,9,4,3,54,6,8,0,0,34.0,432,-4,0.8,0,0,0,0,0,0,0,0,1,0,1,1,0,1400,83.2,0,0,1,0,14,14,3,54,7,7,0,0,35.4,436,-4,-0.2,0,0,0,0,0,0,0,0,1,0,2,1,0,1400,83.8,0,1,0,0,10,8,3,54,8,7,0,0,34.6,440,0,0.2
エルズリー,10,43.5,1,0,1600,1,0,0,0,3,3,5,508,-4,0,1,0,3,54.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1200,73.5,1,0,0,0,16,2,3,51,5,5,0,0,37.5,512,-6,-0.1,0,0,0,0,0,0,1,0,0,0,4,0,1,1400,87.2,0,1,0,0,16,4,3,51,1,1,0,0,39.1,518,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トモジャチャーリー,5,34.6,1,0,1600,1,0,0,0,4,4,2,498,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,115.3,0,1,0,0,16,13,3,56,3,3,3,2,38.7,500,-2,-0.4,0,0,0,0,0,0,1,0,0,0,3,0,1,1800,116.3,1,0,0,0,16,10,3,56,4,3,6,5,37.5,502,-4,0.5,0,0,0,0,0,0,0,0,1,0,4,0,1,1800,114.2,0,1,0,0,14,5,3,56,6,6,5,4,38.7,506,+6,0.5,0,0,0,0,0,0,0,0,0,1,10,1,0,1800,113.7,0,1,0,0,13,12,3,56,5,5,5,5,35.7,500,-2,1.1,0,0,0,0,0,0,1,0,0,0,6,1,0,2000,124.2,1,0,0,0,14,14,3,55,3,3,3,3,35.4,502,-4,0.1
ミトノマルーン,1,6.7,1,0,1600,1,0,0,0,5,5,1,476,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,4,1,0,1800,107.7,1,0,0,0,7,5,3,56,1,1,0,0,34.7,480,-10,0.4,0,0,0,0,0,1,0,0,0,0,8,1,0,2200,135.5,1,0,0,0,8,5,3,56,2,2,2,3,35.8,490,+8,1.1,0,0,0,0,0,0,1,0,0,0,1,1,0,2000,123.0,1,0,0,0,10,2,3,55,1,1,1,1,34.7,482,0,0.0,0,0,0,0,0,0,0,1,0,0,4,1,0,1800,109.4,0,1,0,0,6,6,3,55,3,3,0,0,36.1,482,-4,0.9,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,125.3,0,1,0,0,9,8,3,55,2,3,4,2,36.0,486,0,0.2
ウォーターファラオ,4,215.3,1,0,1600,1,0,0,0,6,6,3,436,-2,1,0,0,3,53.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1400,87.1,1,0,0,0,16,7,3,56,10,8,0,0,37.4,438,0,1.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.7,1,0,0,0,10,1,3,56,4,4,1,0,38.9,438,+2,-0.3,0,0,0,0,0,0,0,1,0,0,11,0,1,1800,119.2,1,0,0,0,15,1,3,56,14,14,12,12,40.1,436,-2,3.6,0,0,0,0,0,0,0,0,1,0,18,1,0,1800,113.0,0,1,0,0,18,8,3,55,13,14,0,0,37.0,438,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウクライム,6,18.1,1,0,1600,1,0,0,0,7,7,0,462,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,6,1,0,1800,107.9,1,0,0,0,7,7,3,56,3,3,0,0,35.3,464,+4,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1800,110.0,1,0,0,0,15,1,3,55,1,1,0,0,35.3,460,-2,-0.1,0,0,0,1,0,0,0,0,0,0,3,1,0,1600,96.4,0,1,0,0,10,11,3,55,8,8,0,0,33.8,462,+4,0.8,0,0,0,0,0,0,0,0,1,0,3,1,0,1800,108.1,1,0,0,0,10,1,3,54,10,9,0,0,35.5,458,-6,1.3,0,0,0,0,1,0,0,0,0,0,4,1,0,1800,112.0,1,0,0,0,16,2,3,54,4,5,3,0,34.9,464,0,0.8
ケプラー,7,10.5,1,0,1600,1,0,0,0,7,8,9,486,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1200,73.6,0,1,0,0,16,11,3,56,5,4,0,0,37.3,488,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
セグレドスペリオル,2,4.3,1,0,1600,1,0,0,0,8,9,7,474,-12,1,0,0,3,55.0,0,0,0,0,0,0,0,0,1,0,5,1,0,1600,96.0,1,0,0,0,8,6,3,56,2,2,0,0,34.4,486,-4,0.6,0,0,0,0,0,0,0,1,0,0,3,1,0,1600,96.3,1,0,0,0,8,2,3,56,5,4,0,0,34.6,490,-2,0.0,0,0,0,0,0,0,0,1,0,0,4,1,0,1600,95.6,1,0,0,0,15,12,3,56,4,4,0,0,35.6,492,+30,0.2,0,0,0,0,0,0,0,1,0,0,3,1,0,1800,110.3,1,0,0,0,7,7,3,55,3,2,0,0,35.9,462,0,0.7,0,0,0,0,1,0,0,0,0,0,7,1,0,1600,95.1,1,0,0,0,8,7,3,55,3,5,0,0,34.7,462,0,1.1
タガノバレッティ,8,149.7,1,0,1600,1,0,0,0,8,10,8,434,+4,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,92.3,1,0,0,0,10,7,3,54,5,5,3,0,40.5,430,-16,0.0,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,89.4,1,0,0,0,15,3,3,54,13,13,0,0,39.2,446,0,2.5,0,0,0,0,0,0,0,0,1,0,8,1,0,1800,110.8,1,0,0,0,10,6,3,54,1,1,0,0,37.4,446,-8,2.0,0,0,0,0,0,0,0,1,0,0,8,1,0,1600,97.1,1,0,0,0,18,12,3,54,8,8,0,0,35.2,454,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
