馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アンチャーテッド,14,18.4,0,1,1200,1,0,0,0,1,1,1,450,0,1,0,0,5,54.0,0,0,0,0,0,1,0,0,0,0,5,0,1,1200,72.4,1,0,0,0,16,14,5,54,3,2,0,0,38.5,450,+8,0.3,0,0,1,0,0,0,0,0,0,0,16,0,1,1150,71.3,1,0,0,0,16,8,5,56,6,7,0,0,38.9,442,-10,2.2,1,0,0,0,0,0,0,0,0,0,12,0,1,1700,108.8,0,0,1,0,13,10,5,57,1,1,2,6,40.3,452,+12,3.1,1,0,0,0,0,0,0,0,0,0,8,0,1,1000,60.4,1,0,0,0,12,5,5,57,10,11,0,0,35.9,440,-16,1.2,0,1,0,0,0,0,0,0,0,0,5,0,1,1000,59.4,0,0,0,1,12,2,5,57,4,4,0,0,36.3,456,+16,0.7
ササノユキオルフェ,16,38.7,0,1,1200,1,0,0,0,1,2,3,504,-4,1,0,0,4,57.0,0,0,0,0,0,0,0,0,0,1,11,1,0,1200,70.0,0,1,0,0,18,6,4,57,13,15,0,0,35.0,508,+12,0.5,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,86.2,1,0,0,0,16,14,4,56,3,3,0,0,38.7,496,+2,1.1,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,82.0,1,0,0,0,18,2,4,55,7,7,0,0,34.3,494,+10,0.5,0,0,0,0,0,0,1,0,0,0,1,1,0,1400,84.0,1,0,0,0,18,16,4,56,12,13,0,0,35.5,484,+4,-0.3,0,0,0,1,0,0,0,0,0,0,15,1,0,1800,112.9,1,0,0,0,15,12,4,54,14,14,0,0,34.8,480,0,2.8
シャイニングボルト,13,167.9,0,1,1200,1,0,0,0,2,3,5,478,+4,1,0,0,5,54.0,0,0,0,0,0,0,0,1,0,0,9,0,1,1200,74.0,1,0,0,0,15,15,5,57,14,14,0,0,36.5,474,-2,1.5,0,0,0,0,0,1,0,0,0,0,10,0,1,1200,73.1,1,0,0,0,16,9,5,57,12,13,0,0,37.8,476,-2,0.7,0,0,1,0,0,0,0,0,0,0,14,0,1,1150,69.9,1,0,0,0,16,14,5,57,16,15,0,0,36.8,478,-2,1.2,0,0,0,0,1,0,0,0,0,0,9,0,1,1400,86.0,0,0,1,0,14,4,5,57,13,13,0,0,36.9,480,+4,1.5,0,0,0,0,1,0,0,0,0,0,8,0,1,1300,79.3,1,0,0,0,16,13,5,57,11,12,0,0,36.1,476,-14,0.7
シルバーストーン,3,6.3,0,1,1200,1,0,0,0,2,4,7,508,+2,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,72.9,1,0,0,0,16,4,5,57,3,3,0,0,38.4,506,+2,0.5,0,0,0,0,0,1,0,0,0,0,3,0,1,1200,71.7,1,0,0,0,16,8,5,57,2,2,0,0,37.8,504,-2,0.3,0,0,0,1,0,0,0,0,0,0,6,0,1,1200,73.4,0,1,0,0,14,1,5,56,7,6,0,0,38.0,506,0,0.8,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,71.6,0,1,0,0,15,8,5,57,8,8,0,0,37.5,506,+6,0.4,0,0,0,1,0,0,0,0,0,0,9,0,1,1200,73.0,0,1,0,0,15,2,5,57,3,3,0,0,37.6,500,+2,0.8
リトルレグルス,11,47.1,0,1,1200,1,0,0,0,3,5,5,492,-6,1,0,0,5,55.0,0,0,0,0,0,0,1,0,0,0,10,0,1,1200,73.9,1,0,0,0,16,16,5,57,12,11,0,0,37.0,498,+2,1.8,0,0,0,0,0,0,1,0,0,0,8,0,1,1200,73.2,1,0,0,0,15,1,5,57,12,12,0,0,37.4,496,+16,1.1,0,0,1,0,0,0,0,0,0,0,10,0,1,1150,70.2,1,0,0,0,16,10,5,57,4,4,0,0,38.0,480,0,1.1,0,0,1,0,0,0,0,0,0,0,8,0,1,1150,69.6,1,0,0,0,16,11,5,57,9,6,0,0,37.3,480,-26,0.9,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,72.5,0,1,0,0,15,5,5,56,1,1,0,0,39.4,506,+2,1.1
ウメタロウ,15,41.5,0,1,1200,1,0,0,0,3,6,13,498,-4,1,0,0,4,57.0,0,0,0,0,0,1,0,0,0,0,16,0,1,1200,72.6,1,0,0,0,16,10,4,56,4,6,0,0,38.6,502,+4,1.8,0,0,1,0,0,0,0,0,0,0,4,0,1,1150,69.9,1,0,0,0,16,7,4,56,2,2,0,0,38.3,498,+12,0.6,0,0,0,0,0,1,0,0,0,0,12,1,0,1200,70.3,1,0,0,0,16,9,4,56,10,12,0,0,35.2,486,-8,1.4,0,0,0,0,0,1,0,0,0,0,1,0,1,1200,73.4,1,0,0,0,15,1,4,56,1,1,0,0,38.1,494,-2,-0.1,0,0,0,0,1,0,0,0,0,0,2,0,1,1300,80.8,1,0,0,0,16,8,4,56,1,1,0,0,37.8,496,-6,0.5
オレノマニラ,10,54.3,0,1,1200,1,0,0,0,4,7,6,442,-2,1,0,0,4,57.0,0,0,0,0,0,1,0,0,0,0,7,0,1,1200,73.0,1,0,0,0,16,4,4,56,9,9,0,0,37.7,444,+10,0.8,0,0,0,0,1,0,0,0,0,0,12,0,1,1300,80.9,1,0,0,0,16,6,4,56,4,4,0,0,37.4,434,+18,1.4,0,0,0,0,1,0,0,0,0,0,1,0,1,1400,84.5,0,0,0,1,16,3,4,56,4,4,0,0,36.5,416,0,0.0,0,0,0,0,1,0,0,0,0,0,2,0,1,1300,80.0,1,0,0,0,15,6,4,56,4,6,0,0,36.9,416,+2,0.2,0,0,0,1,0,0,0,0,0,0,4,0,1,1200,72.3,0,0,1,0,15,9,4,56,7,7,0,0,37.8,414,-4,0.5
ハルメキ,7,176.3,0,1,1200,1,0,0,0,4,8,1,452,+8,0,1,0,4,55.0,0,0,0,0,0,0,0,0,1,0,11,0,1,1200,73.8,1,0,0,0,16,13,4,55,11,12,0,0,36.9,444,-12,1.5,0,0,0,0,1,0,0,0,0,0,14,0,1,1600,101.0,1,0,0,0,16,11,4,52,7,8,0,0,39.7,456,+6,2.3,0,0,0,0,0,1,0,0,0,0,13,0,1,1200,73.7,1,0,0,0,16,9,4,51,5,10,0,0,38.9,450,-11,2.1,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.7,1,0,0,0,9,2,4,54,1,1,1,0,38.8,461,-2,-0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.7,0,1,0,0,10,7,4,54,1,1,1,0,36.7,463,+13,-1.0
ヌンジュリエット,9,180.1,0,1,1200,1,0,0,0,5,9,3,486,+10,0,1,0,5,55.0,0,0,0,0,1,0,0,0,0,0,13,0,1,1400,88.0,1,0,0,0,16,7,5,55,5,4,0,0,38.4,476,-8,2.0,0,1,0,0,0,0,0,0,0,0,14,0,1,1700,113.1,1,0,0,0,14,8,5,55,4,3,8,14,43.5,484,-4,6.6,0,1,0,0,0,0,0,0,0,0,8,0,1,1700,110.6,0,1,0,0,10,5,5,55,3,3,4,5,42.3,488,+8,4.3,0,0,0,0,1,0,0,0,0,0,14,0,1,1400,87.5,1,0,0,0,16,10,5,55,13,13,0,0,38.8,480,+6,2.4,0,0,0,0,1,0,0,0,0,0,15,0,1,1400,89.0,1,0,0,0,16,4,5,55,1,1,0,0,41.8,474,+2,3.2
アメリカンツイスト,5,13.6,0,1,1200,1,0,0,0,5,10,4,474,0,1,0,0,4,57.0,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,85.6,0,1,0,0,16,5,4,55,9,8,0,0,36.3,474,-2,0.8,0,0,0,0,0,1,0,0,0,0,9,0,1,1200,71.8,1,0,0,0,16,1,4,56,13,13,0,0,36.7,476,+2,1.0,0,0,0,0,1,0,0,0,0,0,3,0,1,1400,85.5,1,0,0,0,16,2,4,55,4,4,0,0,37.0,474,0,0.7,0,0,0,0,1,0,0,0,0,0,4,0,1,1300,78.5,0,0,1,0,13,5,4,55,4,5,0,0,36.4,474,0,1.3,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,71.2,0,0,1,0,16,12,4,55,7,6,0,0,35.8,474,-4,0.6
