馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ゼロドライブ,8,276.6,0,1,1200,0,1,0,0,1,1,0,422,0,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,117.3,1,0,0,0,9,9,3,56,8,8,8,8,40.8,422,0,2.2,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,117.5,1,0,0,0,10,2,3,55,3,3,5,8,39.9,422,+2,2.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1200,75.1,1,0,0,0,16,10,3,55,14,15,0,0,37.8,420,-4,2.5,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,75.5,1,0,0,0,12,7,3,55,7,7,0,0,38.5,424,+8,2.8,0,0,0,0,0,0,0,1,0,0,16,1,0,1600,98.5,1,0,0,0,17,9,3,55,14,16,0,0,38.3,416,0,4.2
サフランビーナス,15,217.7,0,1,1200,0,1,0,0,2,2,14,418,-2,0,1,0,3,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,1400,86.4,1,0,0,0,12,3,3,54,11,12,0,0,35.6,420,-2,3.4,0,0,0,0,0,1,0,0,0,0,16,1,0,1200,73.9,0,0,1,0,16,4,3,54,14,16,0,0,36.6,422,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スナークスター,1,6.0,0,1,1200,0,1,0,0,2,3,1,456,+2,0,0,1,3,56.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1200,74.2,1,0,0,0,16,13,3,56,2,2,0,0,38.2,454,+4,0.3,0,0,0,0,0,0,0,0,0,1,10,1,0,1200,70.4,1,0,0,0,13,12,3,54,5,6,0,0,36.7,450,0,1.4,0,0,0,0,0,0,1,0,0,0,7,1,0,1400,85.2,1,0,0,0,10,9,3,54,2,4,0,0,37.0,450,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミコノホマレ,13,128.1,0,1,1200,0,1,0,0,3,4,2,514,-12,0,1,0,3,54.0,0,0,0,0,0,1,0,0,0,0,14,0,1,1200,75.1,1,0,0,0,16,7,3,54,15,14,0,0,39.3,526,+16,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,1,1600,104.5,0,1,0,0,16,16,3,54,3,3,0,0,43.8,510,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノショウグン,10,105.1,0,1,1200,0,1,0,0,3,5,5,500,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,13,0,1,1800,120.6,0,1,0,0,13,3,3,55,2,2,11,12,44.4,500,+6,9.5,0,0,0,0,0,0,0,0,1,0,12,0,1,1200,75.0,1,0,0,0,16,10,3,55,7,8,0,0,38.6,494,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴィエントフレスコ,7,36.9,0,1,1200,0,1,0,0,4,6,2,482,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,11,0,1,1400,88.4,1,0,0,0,16,15,3,56,13,14,0,0,39.4,484,-2,2.0,0,0,0,0,0,0,0,0,1,0,10,0,1,1400,88.7,1,0,0,0,13,8,3,55,2,3,0,0,41.1,486,+4,2.5,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,87.6,1,0,0,0,16,2,3,55,6,4,0,0,39.5,482,-8,2.6,0,0,0,0,1,0,0,0,0,0,15,1,0,1800,113.4,1,0,0,0,16,11,3,55,9,10,12,0,36.6,490,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリンシパル,5,5.4,0,1,1200,0,1,0,0,4,7,1,510,-14,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,10,0,1,1800,117.5,1,0,0,0,16,14,3,55,5,5,5,5,40.5,524,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノワンダフル,11,69.1,0,1,1200,0,1,0,0,5,8,0,436,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グレースアンバー,3,1.8,0,1,1200,0,1,0,0,5,9,0,430,0,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1200,74.9,1,0,0,0,13,6,3,54,4,4,0,0,38.1,430,+6,0.2,0,0,0,0,0,0,0,0,1,0,3,0,1,1200,73.0,1,0,0,0,10,9,3,54,1,1,0,0,37.3,424,-2,0.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,73.2,1,0,0,0,16,12,3,54,5,5,0,0,37.4,426,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイファーハニー,14,519.3,0,1,1200,0,1,0,0,6,10,1,414,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,11,0,1,1400,89.8,1,0,0,0,11,8,3,54,8,9,0,0,40.3,418,0,3.6,0,0,0,0,0,0,0,1,0,0,13,0,1,1200,77.0,1,0,0,0,16,10,3,54,13,14,0,0,39.5,418,-4,3.4,0,0,0,0,0,0,0,0,1,0,17,1,0,1400,87.8,1,0,0,0,18,13,3,54,13,16,0,0,36.4,422,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
