馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ベレーザ,8,353.9,1,0,2000,0,1,0,0,1,1,2,462,-1,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,7,1,0,1700,107.6,1,0,0,0,10,5,3,54,7,7,2,2,39.3,463,+1,0.7,0,0,0,0,1,0,0,0,0,0,13,0,1,1600,101.3,0,0,0,1,16,14,3,54,2,4,0,0,41.4,462,0,3.1,0,0,0,1,0,0,0,0,0,0,13,1,0,1800,109.2,1,0,0,0,14,12,3,54,14,14,0,0,33.9,462,-4,0.9,0,0,0,0,0,1,0,0,0,0,7,1,0,2200,135.9,1,0,0,0,11,6,3,54,9,9,6,5,36.4,466,+2,1.7,0,0,0,0,0,1,0,0,0,0,6,1,0,1800,110.5,1,0,0,0,16,6,3,54,14,14,13,12,35.0,464,0,1.4
レンジャーガール,5,10.6,1,0,2000,0,1,0,0,1,2,1,452,0,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,3,1,0,2000,122.8,0,1,0,0,11,12,3,54,10,10,7,4,37.2,452,+6,1.0,1,0,0,0,0,0,0,0,0,0,2,1,0,2000,122.2,1,0,0,0,14,6,3,54,5,5,4,2,35.5,446,-2,0.0,0,1,0,0,0,0,0,0,0,0,3,1,0,2000,122.6,1,0,0,0,12,10,3,53,12,12,10,9,35.6,448,+2,0.1,0,1,0,0,0,0,0,0,0,0,3,1,0,2000,123.0,0,1,0,0,10,7,3,53,6,7,8,5,36.7,446,+2,0.2,0,0,0,0,0,0,0,1,0,0,9,1,0,1800,109.0,1,0,0,0,14,13,3,54,6,4,0,0,36.2,444,+6,1.3
トーセングラン,6,5.4,1,0,2000,0,1,0,0,2,3,2,420,-4,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,4,1,0,1600,94.0,1,0,0,0,18,1,3,56,4,3,0,0,34.8,424,0,0.3,0,0,0,0,1,0,0,0,0,0,2,1,0,1800,107.0,1,0,0,0,17,14,3,56,8,7,7,0,34.4,424,0,0.1,0,0,0,0,1,0,0,0,0,0,2,1,0,1800,108.8,0,1,0,0,16,15,3,56,7,6,6,0,34.0,424,-6,0.1,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,107.8,1,0,0,0,13,11,3,56,9,8,8,0,34.6,430,+2,0.8,0,0,0,0,0,1,0,0,0,0,7,1,0,1600,96.3,1,0,0,0,16,3,3,55,13,13,12,0,35.3,428,+4,0.8
バイキングクラップ,3,4.4,1,0,2000,0,1,0,0,2,4,3,498,-4,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,4,1,0,2000,122.4,1,0,0,0,14,7,3,56,8,8,8,7,35.3,502,-6,0.2,0,1,0,0,0,0,0,0,0,0,2,1,0,1800,108.6,1,0,0,0,16,8,3,56,4,5,4,4,35.6,508,-4,0.3,0,1,0,0,0,0,0,0,0,0,6,1,0,1800,109.8,0,1,0,0,12,3,3,56,12,12,11,9,36.9,512,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミケランジェロ,16,7.2,1,0,2000,0,1,0,0,3,5,3,454,-6,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,3,1,0,2200,132.9,1,0,0,0,13,7,3,56,2,2,2,1,37.0,460,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,2200,138.0,0,0,1,0,11,10,3,53,2,2,2,2,38.7,460,-2,1.4,0,0,0,0,0,1,0,0,0,0,3,1,0,2000,120.9,1,0,0,0,18,2,3,56,1,1,1,1,36.8,462,+14,0.1,0,0,0,0,1,0,0,0,0,0,14,0,1,1600,102.9,1,0,0,0,16,7,3,56,14,14,0,0,41.2,448,-2,3.8
カフジローズ,9,112.2,1,0,2000,0,1,0,0,3,6,2,504,+18,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,1,13,1,0,2000,121.2,1,0,0,0,16,6,3,54,6,6,9,8,36.6,486,-8,1.2,0,0,0,0,0,0,0,0,1,0,10,1,0,1800,109.0,1,0,0,0,18,1,3,51,1,2,0,0,38.1,494,-6,1.5,0,0,0,0,0,0,0,1,0,0,3,1,0,1800,108.4,1,0,0,0,17,13,3,51,3,3,0,0,36.7,500,-2,0.7,0,0,0,0,0,0,0,1,0,0,9,0,1,1800,117.8,0,1,0,0,12,2,3,54,6,6,6,7,41.2,502,-2,3.2,0,0,0,0,0,0,0,0,0,1,7,1,0,1800,112.9,0,0,1,0,16,10,3,54,6,6,4,3,39.0,504,-6,1.2
コウソクラッシュ,11,65.4,1,0,2000,0,1,0,0,4,7,3,438,0,0,0,1,3,56.0,1,0,0,0,0,0,0,0,0,0,6,1,0,2000,122.9,1,0,0,0,14,14,3,56,12,12,12,11,34.7,438,-22,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1,0,1600,98.0,1,0,0,0,16,12,3,56,12,13,15,0,38.0,460,-2,2.8,0,0,0,0,0,1,0,0,0,0,12,0,1,1200,77.2,1,0,0,0,15,8,3,55,12,13,0,0,38.8,462,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ケイアイネイビー,10,43.5,1,0,2000,0,1,0,0,4,8,1,450,-4,1,0,0,3,56.0,1,0,0,0,0,0,0,0,0,0,5,1,0,2000,122.8,0,1,0,0,11,7,3,56,3,3,6,4,37.3,454,+4,1.0,0,0,1,0,0,0,0,0,0,0,6,1,0,1800,109.5,1,0,0,0,16,2,3,54,3,5,5,4,36.4,450,+2,0.8,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,108.7,0,1,0,0,16,5,3,56,1,1,2,0,34.7,448,+14,0.5,0,0,0,0,1,0,0,0,0,0,7,1,0,1600,94.3,1,0,0,0,18,17,3,54,5,5,0,0,34.7,434,-8,0.5,0,0,0,0,0,1,0,0,0,0,5,1,0,1600,96.5,1,0,0,0,16,7,3,54,2,3,3,0,36.5,442,-10,0.8
ウインエルカミーノ,15,127.7,1,0,2000,0,1,0,0,5,9,1,456,+4,1,0,0,3,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,2000,124.8,0,1,0,0,11,2,3,53,11,11,11,11,36.5,452,+4,0.6,0,0,1,0,0,0,0,0,0,0,5,1,0,2000,126.1,0,0,0,1,16,2,3,55,16,16,12,12,37.2,448,0,1.3,0,0,0,0,1,0,0,0,0,0,8,1,0,2400,147.8,1,0,0,0,11,11,3,56,2,2,2,2,36.1,448,+2,1.8,0,0,0,1,0,0,0,0,0,0,11,1,0,1600,98.2,1,0,0,0,16,8,3,53,15,16,0,0,33.4,446,0,1.0
レッドアクトレス,2,10.1,1,0,2000,0,1,0,0,5,10,2,412,-8,0,1,0,3,54.0,1,0,0,0,0,0,0,0,0,0,2,1,0,2000,121.5,1,0,0,0,13,7,3,54,7,7,6,4,36.2,420,-8,0.1,0,1,0,0,0,0,0,0,0,0,4,1,0,2000,123.6,1,0,0,0,9,7,3,54,7,7,7,7,35.8,428,+2,0.4,0,1,0,0,0,0,0,0,0,0,5,1,0,1800,109.1,1,0,0,0,16,12,3,54,2,2,2,2,36.3,426,-4,0.8,0,0,0,0,0,0,0,0,1,0,9,1,0,1600,96.8,0,1,0,0,18,13,3,54,16,16,0,0,36.0,430,+8,0.8,0,0,0,0,0,0,0,0,1,0,4,1,0,1800,108.5,1,0,0,0,14,11,3,54,5,5,0,0,35.3,422,+2,0.1
