馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
クリノイダテン,8,111.6,0,1,1400,1,0,0,0,1,1,21,440,+2,1,0,0,4,56.0,0,0,0,0,0,0,0,0,0,1,7,0,1,1000,59.4,1,0,0,0,14,5,4,54,13,13,0,0,35.4,438,+4,1.3,0,0,0,0,0,0,0,0,0,1,6,0,1,1000,59.7,1,0,0,0,14,8,4,54,9,7,0,0,35.5,434,+4,0.7,0,0,0,0,0,0,0,0,1,0,12,0,1,1400,86.2,0,0,0,1,15,8,4,54,8,9,0,0,38.6,430,-2,2.3,0,0,0,0,0,0,0,1,0,0,6,0,1,1400,86.4,1,0,0,0,16,2,4,55,13,11,0,0,37.1,432,-6,1.2,0,0,0,0,0,0,1,0,0,0,4,0,1,1200,73.4,1,0,0,0,12,3,4,56,12,12,0,0,35.6,438,0,0.4
ノボリソング,15,125.9,0,1,1400,1,0,0,0,1,2,5,464,+6,0,1,0,4,54.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1200,73.8,1,0,0,0,16,2,4,54,9,5,0,0,37.9,458,-14,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1200,73.0,1,0,0,0,16,8,4,54,5,4,0,0,37.7,472,+14,0.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,73.3,0,1,0,0,16,1,4,54,3,3,0,0,36.9,458,0,0.4,0,0,0,0,0,0,0,1,0,0,3,0,1,1200,74.1,1,0,0,0,16,10,4,54,7,7,0,0,38.4,458,+2,0.4,0,0,0,0,0,0,0,0,1,0,2,0,1,1200,71.6,0,0,1,0,16,7,4,54,2,2,0,0,36.5,456,-4,0.0
リリーメーカー,11,84.3,0,1,1400,1,0,0,0,2,3,6,510,+4,0,1,0,5,55.0,0,0,0,0,0,0,0,0,1,0,6,0,1,1200,72.8,1,0,0,0,16,15,5,55,4,3,0,0,37.2,506,0,1.0,0,0,1,0,0,0,0,0,0,0,3,0,1,1150,69.2,1,0,0,0,16,6,5,55,13,11,0,0,36.4,506,+1,0.3,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,90.8,1,0,0,0,11,3,5,54,8,8,5,4,39.4,505,-7,0.6,0,0,0,0,0,0,0,0,0,1,8,0,1,1000,58.9,0,0,0,1,14,11,5,53,3,3,0,0,36.3,512,-5,1.2,0,0,0,0,0,0,0,0,0,0,14,0,1,1200,75.6,0,1,0,0,16,8,5,55,14,13,0,0,38.7,517,+32,2.2
メイショウギガース,1,8.2,0,1,1400,1,0,0,0,2,4,9,486,+10,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,12,0,1,1200,73.0,0,1,0,0,15,10,5,57,3,3,0,0,37.8,476,+2,1.4,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,84.7,1,0,0,0,16,16,5,57,3,2,0,0,37.0,474,+4,0.3,0,0,0,0,0,0,0,0,1,0,15,0,1,1400,85.9,1,0,0,0,16,12,5,57,10,12,0,0,37.4,470,-4,1.3,0,0,0,0,0,0,0,1,0,0,1,0,1,1400,85.0,0,1,0,0,11,12,5,57,3,3,0,0,37.1,474,+4,0.0,0,0,0,0,0,0,0,1,0,0,8,0,1,1200,73.1,1,0,0,0,15,1,5,56,5,6,0,0,37.5,470,-2,1.1
サンライズフォルテ,14,67.4,0,1,1400,1,0,0,0,3,5,5,488,-4,1,0,0,5,57.0,0,0,0,0,0,0,0,0,1,0,15,0,1,1400,86.3,1,0,0,0,15,15,5,57,10,9,0,0,38.5,492,0,1.7,0,0,1,0,0,0,0,0,0,0,8,0,1,1700,107.0,1,0,0,0,11,8,5,57,11,11,10,11,38.8,492,+2,1.2,0,0,0,0,0,0,0,0,1,0,14,0,1,2000,126.4,0,0,0,1,16,10,5,57,16,16,15,11,38.9,490,-2,3.0,0,0,0,0,0,0,0,0,1,0,10,0,1,2000,126.9,0,0,1,0,11,3,5,57,4,4,4,4,40.3,492,-6,3.6,0,0,0,0,0,0,0,0,0,1,10,0,1,1700,106.5,1,0,0,0,16,14,5,57,16,16,16,14,37.8,498,+18,1.7
ベー,13,217.4,0,1,1400,1,0,0,0,3,6,6,502,+8,1,0,0,4,56.0,0,0,0,0,0,0,0,0,1,0,8,0,1,1200,73.0,1,0,0,0,16,8,4,55,14,14,0,0,36.4,494,+6,1.2,0,0,0,0,0,0,0,1,0,0,16,0,1,1400,88.2,1,0,0,0,16,5,4,56,1,1,0,0,41.6,488,+10,3.5,0,0,0,0,0,0,0,1,0,0,11,0,1,1800,115.3,1,0,0,0,12,1,4,55,4,4,6,7,40.7,478,-18,2.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,88.2,0,0,0,1,11,12,4,56,2,2,1,1,37.9,496,+3,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カミノコ,6,21.9,0,1,1400,1,0,0,0,4,7,12,478,+24,1,0,0,4,56.0,0,0,0,0,1,0,0,0,0,0,6,0,1,1400,85.8,1,0,0,0,14,12,4,55,8,8,0,0,36.5,454,-2,0.8,0,0,0,0,0,0,0,1,0,0,4,0,1,1400,85.7,1,0,0,0,13,12,4,55,3,3,0,0,37.7,456,+6,1.4,1,0,0,0,0,0,0,0,0,0,6,0,1,1000,59.3,1,0,0,0,12,12,4,52,11,8,0,0,35.3,450,+2,1.6,0,1,0,0,0,0,0,0,0,0,2,0,1,1000,59.6,0,1,0,0,10,7,4,52,7,7,0,0,35.5,448,-4,0.4,0,1,0,0,0,0,0,0,0,0,3,0,1,1000,59.1,0,0,0,1,12,12,4,54,10,9,0,0,35.4,452,0,0.4
アシャカリアン,7,4.5,0,1,1400,1,0,0,0,4,8,12,492,+8,1,0,0,5,57.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,85.2,1,0,0,0,16,14,5,57,8,8,0,0,36.8,484,+4,0.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1400,85.2,1,0,0,0,13,8,5,57,6,5,0,0,36.9,480,-2,0.9,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,84.9,0,1,0,0,16,14,5,57,11,10,0,0,36.9,482,-4,0.4,0,0,0,0,0,0,0,0,0,1,9,0,1,1700,106.2,1,0,0,0,16,10,5,57,11,12,8,8,38.5,486,+6,1.5,0,0,0,0,0,0,0,1,0,0,10,0,1,1400,86.0,1,0,0,0,16,14,5,57,13,12,0,0,36.9,480,0,1.6
レッドリボン,2,7.0,0,1,1400,1,0,0,0,5,9,5,454,-4,0,1,0,5,55.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1400,86.1,1,0,0,0,16,8,5,55,15,13,0,0,37.8,458,+14,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,97.9,1,0,0,0,14,13,5,55,7,6,0,0,36.7,444,+4,0.5,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,83.6,0,0,0,1,16,4,5,55,16,14,0,0,35.8,440,-6,0.4,0,0,0,0,0,0,0,0,1,0,7,0,1,1400,84.6,1,0,0,0,16,14,5,55,13,11,0,0,36.7,446,-2,0.7
ナリタミニスター,16,27.5,0,1,1400,1,0,0,0,5,10,7,462,-10,1,0,0,4,56.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.3,1,0,0,0,10,10,4,57,1,1,1,1,38.9,472,-10,-1.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.7,1,0,0,0,10,5,4,56,1,1,2,1,38.2,482,+26,-0.2,0,0,0,0,0,0,0,0,1,0,7,0,1,1400,87.8,0,1,0,0,16,9,4,56,2,2,0,0,39.1,456,0,1.6,0,0,0,0,0,0,0,1,0,0,3,0,1,1400,85.8,1,0,0,0,16,12,4,56,3,3,0,0,37.6,456,+2,0.3,0,0,0,0,0,0,0,1,0,0,4,0,1,1400,88.3,0,1,0,0,16,9,4,56,8,7,0,0,38.7,454,-6,0.5
