馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
フォルツァエフ,3,10.7,0,1,1800,0,1,0,0,1,1,1,480,0,1,0,0,4,56.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1800,114.8,1,0,0,0,14,1,4,56,1,1,1,1,39.4,480,-6,2.0,0,0,0,0,0,0,0,0,1,0,14,0,1,2000,125.8,0,1,0,0,16,3,4,56,2,2,2,2,40.6,486,+11,3.1,0,0,0,0,0,0,0,0,0,0,4,0,1,1600,103.0,1,0,0,0,14,9,4,57,2,2,2,2,41.0,475,+5,0.7,1,0,0,0,0,0,0,0,0,0,11,0,1,1700,105.3,0,0,1,0,14,7,4,54,6,5,4,3,38.5,470,-6,2.3,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,107.3,1,0,0,0,14,3,4,52,6,5,4,4,39.2,476,-2,0.3
マイネルストラトス,8,55.4,0,1,1800,0,1,0,0,2,2,1,492,-6,1,0,0,5,57.0,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,116.4,1,0,0,0,16,14,5,57,10,10,15,12,39.4,498,+10,1.6,0,0,1,0,0,0,0,0,0,0,9,0,1,1700,107.4,1,0,0,0,11,11,5,57,9,8,7,8,39.4,488,-2,1.6,0,0,0,1,0,0,0,0,0,0,6,0,1,1800,114.5,0,1,0,0,10,5,5,57,9,9,8,8,38.1,490,0,1.4,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,115.9,0,1,0,0,12,1,5,57,7,7,8,7,37.3,490,-10,1.4,0,0,0,1,0,0,0,0,0,0,5,0,1,1800,114.9,1,0,0,0,15,7,5,57,9,10,10,10,39.0,500,+4,1.0
オールウェイズゼア,4,8.0,0,1,1800,0,1,0,0,3,3,1,486,+2,1,0,0,5,54.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1800,114.4,1,0,0,0,14,2,5,55,6,6,5,4,38.5,484,+2,1.6,0,0,0,0,1,0,0,0,0,0,7,0,1,2100,133.3,0,1,0,0,13,12,5,57,9,9,9,7,37.7,482,+2,1.0,0,0,0,1,0,0,0,0,0,0,3,0,1,1800,113.6,0,1,0,0,9,5,5,55,5,5,6,5,39.0,480,-2,0.8,0,0,0,1,0,0,0,0,0,0,4,0,1,1800,114.3,0,1,0,0,10,6,5,55,8,7,6,5,38.2,482,+8,1.2,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,115.5,0,1,0,0,12,5,5,55,5,5,6,7,37.2,474,0,1.0
フッカツノノロシ,9,148.7,0,1,1800,0,1,0,0,4,4,0,516,-2,1,0,0,6,56.0,0,0,0,0,0,0,1,0,0,0,6,0,1,1800,116.1,1,0,0,0,10,10,6,54,9,10,10,9,38.9,518,-2,1.7,0,0,0,0,0,0,1,0,0,0,9,0,1,1800,115.6,1,0,0,0,14,10,6,56,13,13,12,12,38.6,520,+4,2.8,0,0,0,0,0,0,1,0,0,0,6,0,1,1900,121.6,1,0,0,0,12,7,6,54,8,7,7,7,37.7,516,+2,0.9,0,0,0,0,0,0,1,0,0,0,6,0,1,1900,122.4,1,0,0,0,12,12,6,54,7,5,7,7,38.6,514,+6,1.1,0,0,0,0,0,0,1,0,0,0,13,0,1,1800,115.7,1,0,0,0,16,14,6,54,11,10,13,15,37.3,508,0,2.0
メイショウバルコラ,12,37.9,0,1,1800,0,1,0,0,5,5,2,524,0,1,0,0,4,56.0,0,0,0,0,0,0,0,1,0,0,14,0,1,1900,123.5,1,0,0,0,16,3,4,55,12,12,11,13,37.8,524,+10,1.7,0,0,0,0,0,0,0,0,1,0,5,0,1,1800,113.9,1,0,0,0,15,2,4,56,11,10,10,9,38.4,514,+2,1.7,0,0,0,0,0,0,1,0,0,0,9,0,1,1800,115.3,1,0,0,0,15,12,4,53,11,9,12,14,39.1,512,+6,1.5,0,0,1,0,0,0,0,0,0,0,3,0,1,1700,107.4,1,0,0,0,15,6,4,52,1,2,2,2,37.9,506,0,0.3,0,0,0,0,0,0,0,1,0,0,11,0,1,1200,73.6,1,0,0,0,16,6,4,55,13,13,0,0,36.5,506,+4,2.5
リョウランヒーロー,11,10.5,0,1,1800,0,1,0,0,5,6,1,486,+4,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,6,0,1,1900,121.5,1,0,0,0,16,14,5,55,14,15,9,11,38.2,482,-8,0.5,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,115.1,1,0,0,0,16,3,5,55,10,9,12,11,38.5,490,+6,0.8,0,0,0,0,0,0,1,0,0,0,4,0,1,1800,113.8,1,0,0,0,15,13,5,55,12,13,8,8,38.4,484,+2,1.0,0,0,1,0,0,0,0,0,0,0,4,0,1,1700,106.9,1,0,0,0,15,6,5,55,7,9,11,11,37.3,482,-2,0.7,0,0,0,0,0,0,0,0,0,0,2,0,1,1600,96.4,0,1,0,0,11,7,5,54,6,3,0,0,36.5,484,+6,1.2
プエルタデルソル,5,4.6,0,1,1800,0,1,0,0,6,7,6,474,0,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,4,0,1,1900,121.2,1,0,0,0,12,4,5,57,6,6,6,6,37.5,474,+2,0.5,0,0,0,0,0,0,1,0,0,0,3,0,1,1800,114.7,1,0,0,0,16,2,5,57,8,8,10,9,36.9,472,+6,1.0,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,113.1,0,1,0,0,16,5,5,57,8,7,10,7,38.0,466,-8,0.6,0,0,0,0,0,0,0,0,1,0,11,0,1,1800,113.9,0,0,0,1,12,5,5,57,4,3,4,5,39.1,474,+4,1.7,0,0,0,0,0,0,0,0,0,1,8,0,1,1700,106.1,1,0,0,0,16,3,5,57,9,9,7,7,38.5,470,+4,1.3
ライデンバローズ,2,3.7,0,1,1800,0,1,0,0,6,8,1,536,-4,1,0,0,5,57.0,0,0,0,0,0,0,1,0,0,0,2,0,1,1900,121.3,1,0,0,0,16,3,5,57,2,2,3,2,39.2,540,+6,0.3,0,0,0,0,0,0,1,0,0,0,7,0,1,1900,121.7,1,0,0,0,12,8,5,57,2,2,2,2,39.6,534,+16,1.0,0,0,0,0,0,0,0,1,0,0,7,0,1,1800,113.7,1,0,0,0,16,6,5,57,1,1,1,1,39.6,518,-8,1.0,0,0,0,1,0,0,0,0,0,0,2,0,1,1800,112.4,0,0,1,0,15,7,5,57,2,2,2,2,38.9,526,+6,0.2,0,0,0,1,0,0,0,0,0,0,3,0,1,1800,114.7,1,0,0,0,14,7,5,57,2,2,1,1,40.6,520,-4,0.4
スズノアリュール,6,25.0,0,1,1800,0,1,0,0,7,9,1,484,+2,1,0,0,4,56.0,0,0,0,0,0,0,1,0,0,0,3,0,1,1800,114.7,1,0,0,0,14,6,4,56,10,10,10,8,38.4,482,+2,1.9,0,0,0,0,0,0,0,1,0,0,15,0,1,1800,116.4,1,0,0,0,16,4,4,56,5,4,6,9,41.0,480,+4,3.3,0,0,0,0,0,0,0,0,0,0,2,0,1,1870,123.3,1,0,0,0,10,2,4,56,2,2,1,2,38.9,476,-4,0.5,0,0,0,0,0,0,0,0,1,0,12,0,1,1400,84.5,0,0,0,1,16,1,4,55,4,5,0,0,37.9,480,-2,1.7,1,0,0,0,0,0,0,0,0,0,13,0,1,1700,108.9,0,1,0,0,14,10,4,54,2,2,2,9,40.1,482,-4,2.8
グーテンターク,1,3.3,0,1,1800,0,1,0,0,7,10,2,492,-2,1,0,0,4,56.0,0,0,0,0,0,0,0,1,0,0,4,0,1,1900,122.4,1,0,0,0,16,8,4,56,7,7,7,7,37.1,494,-4,0.6,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,112.8,1,0,0,0,15,4,4,56,5,5,4,4,37.8,498,+8,0.6,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,113.0,0,1,0,0,16,16,4,56,4,5,4,2,37.7,490,+2,-0.4,0,0,0,0,0,0,0,0,0,1,2,0,1,1700,105.9,1,0,0,0,16,8,4,56,6,7,7,5,37.1,488,-2,0.7,0,0,0,0,0,0,1,0,0,0,2,0,1,1900,120.6,1,0,0,0,16,4,4,56,7,7,7,6,38.7,490,0,1.1
