馬名,着順,オッズ,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,人気,芝,芝,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ブリッツェンシチー,6,38.0,0,1,1800,1,0,0,0,1,1,10,536,+8,1,0,0,3,54.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1700,106.5,0,1,0,0,15,14,3,54,3,3,3,2,37.2,528,+6,-0.5,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,99.1,0,1,0,0,15,15,3,56,4,4,0,0,37.5,522,-4,1.1,0,0,0,0,0,1,0,0,0,0,9,0,1,1800,116.4,1,0,0,0,12,5,3,56,11,12,9,11,39.9,526,-2,2.1,0,0,0,0,0,1,0,0,0,0,5,0,1,1800,115.6,1,0,0,0,16,14,3,56,14,14,9,11,38.9,528,0,1.3,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,117.5,1,0,0,0,16,16,3,56,12,12,7,4,40.1,528,+30,-0.2
レオアルティメット,16,7.5,0,1,1800,1,0,0,0,1,2,7,536,-8,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,6,0,1,1800,112.4,1,0,0,0,15,9,4,55,2,2,4,4,38.2,544,+2,0.4,0,0,1,0,0,0,0,0,0,0,2,0,1,1700,103.7,0,0,0,1,9,1,4,57,1,1,1,1,37.6,542,0,0.6,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,97.3,0,0,1,0,15,1,4,57,3,2,0,0,37.9,542,-4,0.9,0,0,0,0,0,1,0,0,0,0,7,0,1,1800,114.4,0,1,0,0,16,12,4,57,7,7,9,7,39.5,546,+4,0.7,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,114.1,0,1,0,0,16,11,4,57,1,1,1,1,38.7,542,+6,-0.1
レトロフィット,3,10.6,0,1,1800,1,0,0,0,2,3,5,486,+2,0,1,0,3,52.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1800,113.0,1,0,0,0,13,10,3,52,3,4,4,4,37.8,484,-2,-0.2,0,0,0,0,1,0,0,0,0,0,8,0,1,1600,99.3,1,0,0,0,16,15,3,54,11,9,0,0,37.4,486,+2,1.1,0,0,0,0,1,0,0,0,0,0,4,0,1,1600,99.0,0,1,0,0,15,6,3,54,7,7,0,0,36.9,484,-4,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,117.4,0,1,0,0,16,5,3,54,7,6,6,5,39.5,488,0,-0.4,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,99.9,1,0,0,0,16,12,3,54,5,4,0,0,38.1,488,+2,0.3
アシャカトブ,1,5.5,0,1,1800,1,0,0,0,2,4,13,500,+14,1,0,0,3,53.0,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,96.3,0,0,1,0,13,15,3,56,13,12,0,0,36.8,486,-4,0.8,0,0,0,0,1,0,0,0,0,0,7,0,1,1600,97.3,1,0,0,0,12,10,3,56,7,8,0,0,35.8,490,-2,0.7,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,98.0,0,1,0,0,15,9,3,55,5,5,0,0,36.3,492,-10,-0.2,0,0,0,0,0,1,0,0,0,0,1,0,1,1800,115.8,1,0,0,0,16,2,3,55,5,5,8,5,38.9,502,+6,-0.1,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,118.1,0,1,0,0,16,10,3,54,13,13,11,9,38.7,496,+4,0.2
パレスハングリー,5,13.8,0,1,1800,1,0,0,0,3,5,18,512,+32,0,1,0,5,54.0,0,0,0,1,0,0,0,0,0,0,7,0,1,1800,114.2,1,0,0,0,14,2,5,54,5,5,6,6,37.3,480,-4,0.7,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,113.5,1,0,0,0,15,6,5,52,5,4,7,7,38.1,484,-2,0.1,0,0,0,0,0,1,0,0,0,0,3,0,1,1800,113.8,1,0,0,0,15,13,5,52,2,1,2,2,39.1,486,0,0.3,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,113.9,1,0,0,0,14,5,5,54,4,4,4,2,38.7,486,+4,0.2,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,113.6,1,0,0,0,14,11,5,55,6,6,5,2,40.4,482,+2,0.2
ペイシャボム,4,39.5,0,1,1800,1,0,0,0,3,6,4,478,+2,1,0,0,5,57.0,1,0,0,0,0,0,0,0,0,0,4,0,1,1700,106.1,1,0,0,0,12,7,5,57,2,2,2,1,38.1,476,-14,0.8,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,105.9,1,0,0,0,13,9,5,57,5,5,3,3,38.9,490,+6,1.6,0,0,0,0,0,1,0,0,0,0,12,0,1,1800,114.0,1,0,0,0,15,15,5,57,1,1,1,2,40.5,484,+2,2.5,0,0,0,0,0,1,0,0,0,0,6,0,1,1800,114.3,0,1,0,0,16,16,5,54,3,2,2,2,40.0,482,-4,0.6,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,99.0,0,1,0,0,16,7,5,54,3,3,0,0,36.2,486,-10,0.0
フラワーストリーム,10,131.7,0,1,1800,1,0,0,0,4,7,15,462,+2,0,0,1,4,57.0,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,98.5,1,0,0,0,16,3,4,57,11,10,0,0,36.7,460,-2,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1600,98.1,1,0,0,0,16,2,4,57,8,7,0,0,35.9,462,+4,-0.4,0,0,1,0,0,0,0,0,0,0,3,0,1,1700,107.1,1,0,0,0,15,6,4,56,11,11,9,9,38.4,458,-8,0.1,0,0,0,0,0,1,0,0,0,0,2,0,1,1800,114.8,1,0,0,0,14,4,4,55,11,11,6,6,38.6,466,-2,0.8,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,100.7,1,0,0,0,15,12,4,57,12,11,0,0,37.8,468,-6,1.5
ディーズフェイク,8,38.1,0,1,1800,1,0,0,0,4,8,4,474,-8,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,6,0,1,1700,106.1,1,0,0,0,12,6,4,55,9,8,8,6,37.2,482,+6,0.8,1,0,0,0,0,0,0,0,0,0,3,0,1,1700,104.4,1,0,0,0,11,1,4,55,7,7,7,5,37.2,476,-10,0.9,0,0,0,0,1,0,0,0,0,0,5,0,1,1600,96.1,0,0,1,0,16,2,4,55,8,8,0,0,36.2,486,+4,0.8,0,0,0,1,0,0,0,0,0,0,4,0,1,1200,71.5,1,0,0,0,14,2,4,55,9,8,0,0,36.3,482,+6,0.2,0,0,0,0,0,1,0,0,0,0,4,0,1,1200,71.1,1,0,0,0,16,6,4,54,9,9,0,0,36.5,476,+2,0.5
カフジキング,13,4.3,0,1,1800,1,0,0,0,5,9,7,464,-6,1,0,0,6,57.0,1,0,0,0,0,0,0,0,0,0,4,0,1,1700,105.0,1,0,0,0,12,3,6,57,7,7,4,4,36.8,470,+6,0.2,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,104.7,0,1,0,0,11,7,6,57,8,7,6,6,38.0,464,-10,0.2,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,112.3,1,0,0,0,16,1,6,57,7,7,8,5,37.2,474,0,0.6,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,112.5,1,0,0,0,16,5,6,57,12,9,7,7,37.6,474,0,0.3,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,112.7,1,0,0,0,8,2,6,57,5,5,4,4,37.1,474,+4,0.1
アニエーゼ,14,72.9,0,1,1800,1,0,0,0,5,10,15,466,+2,0,1,0,4,53.0,0,0,0,0,0,0,0,0,1,0,9,0,1,1800,114.5,1,0,0,0,16,1,4,55,3,3,4,4,37.7,464,+4,1.3,0,0,0,0,0,0,0,1,0,0,3,0,1,1900,118.8,1,0,0,0,15,3,4,55,5,5,5,3,37.2,460,+10,0.3,0,0,0,0,0,0,0,0,1,0,7,0,1,2000,127.5,0,1,0,0,13,2,4,55,8,7,11,9,37.9,450,+4,1.8,0,0,0,0,0,0,0,0,0,1,8,0,1,1700,105.7,0,1,0,0,16,16,4,52,15,15,15,14,37.1,446,-12,1.4,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,113.0,1,0,0,0,16,6,4,54,10,11,11,11,37.8,458,-2,0.0
