馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
シュンノカミ,12,94.8,14.1,23.3,1400,1,1,22,504,+10,52.0,16,88.2,16,16,56,13,15,0,39.4,494,-4,3.3,1,97.0,7,3,1,1,38.9,498,+2,-0.3,3,85.4,16,15,2,2,37.1,496,0,0.1,4,86.1,10,3,38.0,496,-4,0.2,6,87.3,11,38.9,500,0,2.3
ラニカイシチー,13,210.3,46.1,76.4,1400,2,2,6,470,+5,55.0,6,90.2,12,1,56,7,7,8,39.6,465,+2,1.2,12,90.9,12,8,5,5,40.5,463,+3,2.5,10,85.0,16,5,11,10,38.3,460,-6,1.3,16,82.9,2,16,35.6,466,+3,1.8,1,89.4,8,39.8,463,-9,-0.1
レッドヴェルサス,7,3.2,1.4,1.8,1400,2,3,9,516,-4,57.0,10,107.8,16,8,57,12,11,12,40.1,520,+10,1.9,5,84.6,16,9,10,8,37.6,510,-6,0.6,6,84.6,16,3,7,6,36.7,516,0,0.7,3,85.7,9,7,37.5,516,+4,0.1,1,84.3,1,36.9,512,0,-0.1
メイショウオオヅツ,11,85.3,12.4,20.6,1400,3,4,22,526,+4,54.0,12,108.8,13,11,56,2,2,0,36.4,522,0,1.6,14,113.4,15,9,2,2,39.1,522,0,2.4,8,87.0,10,7,6,5,39.5,522,-6,2.2,13,74.1,13,5,38.9,528,+2,2.7,13,73.2,7,38.0,526,-8,1.9
トウケイフクキタル,15,50.0,7.1,11.5,1400,3,5,20,482,+2,56.0,6,83.8,16,9,57,5,4,0,37.2,480,+2,0.8,6,85.4,15,10,2,2,38.1,478,-4,0.4,5,84.9,15,1,8,6,36.2,482,0,0.4,7,114.5,2,4,38.0,482,0,0.8,6,120.3,9,38.6,482,-4,1.3
ハクサンベル,4,14.6,2.9,4.5,1400,4,6,10,454,0,55.0,11,85.9,16,14,53,5,5,0,38.5,454,+2,1.6,4,84.7,16,6,4,3,37.2,452,0,0.1,4,83.9,16,11,2,3,37.9,452,-4,0.2,6,86.0,3,10,37.0,456,-2,0.7,1,85.9,15,37.9,458,0,-0.1
エスプリゾーン,5,20.5,4.2,6.8,1400,4,7,3,444,0,52.0,5,85.1,16,3,52,11,12,0,37.4,444,-2,0.4,6,93.9,8,7,2,2,34.2,446,+6,0.2,7,82.8,8,6,8,8,34.8,440,-10,0.7,12,86.7,1,12,37.8,450,+14,1.9,13,120.5,2,43.3,436,+2,5.9
ボナパルト,10,7.1,1.7,2.6,1400,5,8,24,504,+6,55.0,2,81.7,14,11,56,7,5,0,35.2,498,-4,0.1,5,113.3,11,11,3,3,38.2,502,-2,0.6,1,113.7,15,4,1,1,38.8,504,0,0.0,3,115.0,11,8,38.5,504,+2,0.5,2,113.4,4,37.4,502,+2,0.3
マラードザレコード,3,24.0,4.7,7.5,1400,5,9,22,466,0,55.0,6,86.1,16,14,56,2,3,0,38.4,466,0,1.2,11,100.1,16,14,10,9,38.3,466,-6,1.6,1,86.0,16,12,2,2,38.3,472,+12,-0.1,3,85.5,15,2,38.2,460,0,0.1,6,85.1,4,36.8,460,+10,0.9
スマートダンディー,2,3.5,1.3,1.7,1400,6,10,2,502,-6,55.0,4,84.9,16,16,55,6,5,0,37.3,508,+10,0.3,4,84.9,16,5,5,4,36.8,498,+4,0.9,1,85.6,16,16,7,6,37.4,494,-4,-0.1,2,86.0,5,9,36.2,498,0,0.0,0,0,0,0,0,0,0
ダンツゴウユウ,1,24.3,3.5,5.5,1400,6,11,1,466,-2,55.0,5,84.7,16,11,55,7,7,0,36.6,468,+18,0.6,16,82.5,18,6,15,16,34.6,450,-4,1.7,7,72.4,16,8,7,7,36.7,454,+10,1.1,9,73.6,1,14,37.2,444,0,1.1,10,112.9,4,37.2,444,0,1.7
メイショウチロル,14,228.4,35.9,59.6,1400,7,12,4,402,-4,53.0,8,69.7,18,1,54,11,13,0,35.2,406,-8,1.0,7,68.8,18,10,6,8,35.4,414,+4,0.6,14,108.1,18,10,17,16,34.6,410,+2,1.4,9,96.1,12,14,35.4,408,0,0.8,13,97.8,2,34.9,408,0,1.7
ワンダープラヤアン,9,71.0,11.0,18.1,1400,7,13,9,480,0,55.0,10,59.9,14,4,54,14,14,0,35.4,480,+16,1.4,11,87.2,16,9,12,11,38.6,464,-10,2.3,1,85.2,16,2,5,5,37.4,474,-4,-0.1,9,98.2,2,8,36.0,478,0,0.8,0,0,0,0,0,0,0
ヒップホップスワン,6,19.2,4.0,6.5,1400,8,14,5,498,+4,53.0,5,58.7,14,8,52,9,9,0,35.6,494,+18,1.2,9,86.9,16,5,2,2,39.3,476,0,2.0,6,71.4,16,10,7,6,37.3,476,-8,0.2,8,72.1,2,2,37.4,484,+2,0.7,1,72.4,8,35.9,482,0,0.0
メイショウオルソ,8,4.9,1.5,2.2,1400,8,15,3,500,0,57.0,3,85.0,16,1,57,8,6,0,37.9,500,-11,0.3,1,89.9,8,1,3,3,38.4,511,0,-1.0,1,91.2,10,4,5,5,38.9,511,+1,-0.8,1,90.9,3,6,38.7,510,+18,-1.5,4,106.6,12,38.6,492,-6,0.4
