馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
フェアリーパウダー,14,7.4,2.1,3.2,2000,1,1,11,478,+22,54.0,6,109.2,16,5,54,8,8,0,35.1,456,+8,0.4,4,121.1,16,4,9,8,35.6,448,-18,0.2,4,109.5,16,13,2,2,36.8,466,-8,0.4,9,117.3,2,2,39.8,474,0,1.1,3,110.9,9,35.0,474,0,0.2
モダンハート,3,13.4,2.1,3.1,2000,1,2,1,516,+2,54.0,2,110.4,14,3,54,13,12,11,35.1,514,-8,0.2,13,114.6,13,12,12,11,45.5,522,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リリックドラマ,2,6.5,1.7,2.4,2000,2,3,3,452,+8,54.0,2,121.0,18,4,54,1,1,1,35.1,444,-6,0.1,11,122.6,16,13,4,4,36.4,450,+4,2.4,8,122.5,15,10,4,4,36.9,446,+2,0.9,3,123.8,10,2,35.1,444,-12,0.5,9,109.5,3,35.8,456,-8,0.8
ラリュール,11,38.4,8.7,13.8,2000,2,4,3,440,-2,51.0,4,110.4,16,10,51,1,1,1,35.8,442,+4,0.3,9,75.0,15,6,9,10,39.1,438,-10,1.5,7,75.8,16,11,2,4,40.7,448,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミナミ,5,40.5,9.1,14.5,2000,3,5,1,470,-12,54.0,12,108.0,12,7,53,9,8,11,39.6,482,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サワヤカフェスタ,8,48.9,9.0,14.2,2000,3,6,1,400,+2,54.0,3,110.4,14,5,54,8,8,7,35.4,398,-2,0.2,11,97.9,18,13,15,15,34.4,400,+4,1.0,10,87.9,16,8,15,14,37.4,396,-12,2.2,12,88.3,9,10,38.6,408,-10,2.8,12,97.4,13,35.4,418,0,2.4
ハヤブサピクシー,15,333.7,41.2,65.9,2000,4,7,5,404,0,53.0,11,70.3,16,16,53,11,11,0,35.5,404,+14,1.0,11,74.5,16,13,13,12,38.0,390,+4,2.9,10,123.2,10,8,3,3,35.5,386,-4,2.0,16,112.0,18,6,39.1,390,0,4.0,5,121.8,3,35.7,390,-8,0.6
ハギノエスカーダ,7,42.9,6.5,10.3,2000,4,8,3,440,+12,54.0,7,121.9,15,11,53,6,5,3,35.8,428,-2,0.6,5,122.8,16,9,5,5,36.0,430,+4,0.5,8,123.4,16,13,7,7,36.5,426,-6,0.5,8,109.6,7,13,36.1,432,+8,1.6,9,98.2,11,36.4,424,0,1.3
ビートフォーセール,6,25.4,4.8,7.4,2000,5,9,5,472,+8,53.0,9,107.6,18,13,54,9,7,0,34.7,464,+10,0.9,8,124.1,16,6,10,8,35.9,454,-2,0.7,8,137.2,18,10,6,6,36.0,456,-2,0.7,3,111.0,3,8,35.2,458,+6,0.1,8,95.2,10,36.1,452,-8,0.8
プリンシアステラ,16,420.7,68.6,109.8,2000,5,10,31,442,+14,54.0,9,71.6,16,1,52,10,10,0,36.8,428,0,0.9,9,72.3,12,9,4,7,36.4,428,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エレクトロニカ,1,2.2,1.3,1.6,2000,6,11,3,406,0,54.0,2,121.4,15,12,54,14,14,11,34.7,406,-6,0.1,6,95.6,18,18,5,5,35.6,412,-4,0.3,2,108.3,12,9,3,2,35.5,416,+2,0.4,2,108.2,13,13,35.0,414,+10,0.2,3,109.5,12,35.0,404,-4,0.5
メイショウユーコン,13,21.2,4.6,7.1,2000,6,12,1,438,-8,54.0,3,123.0,16,15,54,14,15,15,36.2,446,-2,0.3,8,122.1,15,9,5,5,35.8,448,+6,0.8,6,108.9,15,12,6,6,36.1,442,0,0.7,3,108.7,14,9,34.4,442,-2,0.3,5,125.3,5,34.8,444,+6,0.3
シンボリブーケ,4,11.9,2.9,4.4,2000,7,13,9,478,+2,54.0,4,109.1,18,13,52,11,11,0,34.8,476,+14,0.4,8,116.5,13,12,4,5,39.4,462,-2,2.0,7,116.8,16,8,6,6,38.8,464,-2,0.6,4,115.2,11,10,39.6,466,-4,0.8,7,110.1,7,36.1,470,0,1.1
レッドラフィーネ,9,7.5,1.8,2.6,2000,7,14,2,434,+12,54.0,2,123.0,16,3,54,16,16,5,37.3,422,+2,0.0,4,163.7,11,11,4,4,35.7,420,0,0.6,11,120.2,16,3,13,13,36.3,420,-4,0.9,3,126.4,3,6,36.7,424,+6,0.6,11,110.4,14,36.4,418,-6,1.7
モーヴ,10,32.9,4.9,7.7,2000,8,15,2,428,-2,54.0,5,123.3,16,5,54,14,14,15,36.7,430,-6,0.3,5,109.0,15,15,12,10,35.4,436,+16,0.8,7,109.3,16,10,10,10,35.0,420,-2,0.5,9,122.8,7,10,36.9,422,0,1.2,7,109.8,8,35.3,422,-2,1.3
ヴァントネール,12,57.1,11.3,18.0,2000,8,16,2,446,-2,54.0,3,109.1,16,4,54,3,3,6,35.3,448,+6,0.3,8,111.1,16,14,6,6,34.9,442,-4,1.4,8,110.4,15,7,6,5,34.0,446,+6,0.7,14,97.1,3,3,37.2,440,+8,1.7,13,97.3,7,37.1,432,-10,1.3
