馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
グラスブルース,1,2.8,1.3,1.7,1200,1,1,2,518,+6,56.0,2,72.3,14,5,56,2,1,0,37.9,512,+2,0.4,3,86.4,16,12,3,3,38.3,510,0,0.2,8,100.1,15,7,1,1,39.1,510,-2,1.3,6,86.5,12,2,38.0,512,0,0.7,0,0,0,0,0,0,0
リマインドミー,16,43.0,7.6,12.1,1200,1,2,1,496,0,54.0,3,73.6,15,10,54,2,2,0,37.5,496,+4,0.6,9,109.9,16,1,7,8,35.8,492,+2,1.1,15,112.2,15,10,7,7,42.4,490,-2,4.3,11,81.8,8,7,39.3,492,0,2.4,9,99.3,3,38.3,492,+10,1.7
アルーリングデイズ,6,16.9,3.9,6.1,1200,2,3,2,452,-6,55.0,2,69.5,18,13,55,12,11,0,34.8,458,+2,0.1,8,111.7,14,8,10,8,41.2,456,+2,2.5,8,108.3,16,2,7,6,36.4,454,+6,1.4,12,123.2,6,1,37.8,448,-4,1.7,8,125.2,13,38.5,452,-6,0.9
ユキノドリーム,2,11.7,2.3,3.4,1200,2,4,2,464,-6,56.0,5,73.4,14,7,56,6,6,0,38.0,470,0,1.5,5,73.5,15,8,3,3,38.3,470,0,1.9,3,71.7,16,3,3,3,38.1,470,-4,0.8,5,73.7,5,9,38.2,474,+2,0.2,8,79.5,13,37.1,472,0,0.7
クロンヌ,9,64.9,12.6,20.3,1200,3,5,2,454,0,51.0,5,60.3,12,10,51,2,3,0,37.2,454,+8,1.3,10,62.4,12,3,11,11,36.7,446,-26,3.3,12,80.1,16,15,3,3,39.1,472,+12,1.8,5,80.5,15,2,37.9,460,-6,0.6,13,98.9,10,36.9,466,0,1.2
ラッシュバンガード,8,33.0,7.0,11.2,1200,3,6,5,460,+12,56.0,7,74.7,15,12,56,3,3,0,39.2,448,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カラーアゲン,11,13.9,3.2,5.0,1200,4,7,2,480,+6,54.0,5,69.7,18,7,54,2,2,0,36.2,474,-6,0.3,5,70.2,18,1,13,10,34.1,480,+6,1.0,2,69.4,16,4,1,1,35.3,474,0,0.1,2,69.3,1,1,35.8,474,-2,0.0,9,83.8,16,36.8,476,+4,1.1
アキサージュ,15,388.1,89.4,144.9,1200,4,8,4,460,-6,54.0,17,58.1,18,11,54,14,0,0,34.9,466,-2,2.1,15,90.5,16,5,16,16,39.0,468,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴィオラ,7,6.5,1.7,2.5,1200,5,9,2,450,0,54.0,3,72.7,14,13,54,8,8,0,36.9,450,+6,0.8,4,74.0,15,8,9,8,37.8,444,+8,0.4,5,85.9,16,3,11,10,36.3,436,-6,0.2,8,80.2,3,8,37.1,442,-8,1.2,4,72.2,2,37.6,450,+2,0.9
ヒロイックアゲン,3,13.0,3.0,4.6,1200,5,10,3,468,+8,51.0,5,73.4,15,1,54,3,4,0,37.6,460,-10,0.6,4,73.4,15,7,4,3,38.6,470,+12,0.6,2,70.0,16,2,2,2,38.4,458,-6,0.0,7,88.0,13,2,38.8,464,-6,1.0,8,74.0,12,38.7,470,0,1.1
