馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
クィーンビー,4,56.2,10.5,16.8,1800,1,1,6,454,+4,55.0,1,90.9,8,1,54,1,1,1,37.7,450,0,-0.4,5,92.8,11,3,2,2,41.2,450,-3,0.4,1,92.9,12,6,2,2,40.6,453,0,0.0,3,91.8,5,5,38.8,453,-7,1.0,6,90.8,1,39.9,460,-2,1.0
イタリアンフェッテ,9,256.2,27.1,43.7,1800,1,2,16,420,-6,52.0,17,137.4,17,14,53,5,6,6,37.9,426,+4,3.1,12,122.8,18,9,16,17,37.1,422,+4,1.9,6,164.4,13,3,6,6,36.4,418,+2,0.7,9,115.0,8,7,38.7,416,-4,1.2,7,106.8,15,34.4,420,+6,1.2
ファイアクリスタル,15,27.8,4.8,7.4,1800,2,3,7,460,-14,55.0,10,108.9,16,5,54,13,15,15,33.8,474,0,1.0,7,94.3,16,9,10,11,34.4,474,+6,0.7,14,122.0,18,14,12,9,37.5,468,0,2.3,8,107.8,8,8,33.1,468,0,0.3,10,121.0,7,35.7,468,-4,1.3
ベストレート,6,21.0,4.4,6.8,1800,2,4,36,498,+6,54.0,1,135.7,10,7,51,3,3,3,34.6,492,0,0.0,10,124.1,16,3,4,3,36.4,492,-6,1.2,12,111.1,16,13,6,8,37.4,498,+4,1.9,2,112.7,6,1,33.9,494,0,0.0,0,0,0,0,0,0,0
アポロオスカー,8,9.2,2.1,3.1,1800,3,5,7,442,+4,55.0,6,96.4,15,15,55,3,3,0,35.6,438,-2,0.2,13,109.8,17,9,15,16,34.7,440,+2,1.2,6,124.4,16,15,4,4,37.9,438,-2,0.8,15,123.5,3,10,37.1,440,+10,1.2,5,109.2,2,34.6,430,-6,0.5
アウェイク,3,2.6,1.4,1.8,1800,3,6,9,468,0,55.0,9,108.0,16,4,54,3,5,5,34.9,468,+8,0.7,9,112.0,16,12,8,9,36.3,460,+6,0.7,3,105.9,16,12,5,5,34.5,454,-2,0.2,3,120.4,3,1,34.6,456,-2,0.4,12,146.0,2,34.9,458,+6,1.0
アルケミスト,1,28.8,4.1,6.3,1800,4,7,3,434,+2,55.0,5,121.8,14,9,52,4,3,3,35.2,432,-4,0.5,11,109.0,15,13,14,14,35.3,436,+4,1.0,13,124.4,13,9,13,13,34.8,432,+2,1.9,14,107.8,6,7,36.0,430,+8,2.2,3,121.5,7,35.8,422,+2,1.0
エイシンキスミー,12,23.6,3.7,5.7,1800,4,8,11,490,0,55.0,6,123.0,12,8,54,9,10,9,36.0,490,+14,1.3,10,135.4,17,9,16,16,35.3,476,-10,1.1,6,124.0,10,10,8,9,37.3,486,+2,1.6,3,121.1,3,10,35.7,484,-6,0.0,1,124.3,1,35.7,490,0,-0.1
エバーシャルマン,11,9.0,2.2,3.3,1800,5,9,23,472,+18,55.0,8,109.6,10,5,55,4,4,0,34.3,454,-20,1.1,5,135.6,17,3,7,6,35.3,474,0,0.4,8,135.1,18,13,13,12,35.7,474,-2,0.6,6,120.7,4,5,34.6,476,+20,0.7,5,121.3,13,36.1,456,-2,0.3
エクストラファイン,2,4.3,1.5,1.9,1800,5,10,3,456,0,55.0,3,94.3,16,6,55,5,4,4,35.3,456,-2,0.1,10,96.1,16,16,4,1,37.8,458,+4,0.7,2,94.3,16,1,4,4,34.8,454,-8,0.0,4,111.7,6,2,36.6,462,+2,0.4,6,91.4,11,37.2,460,+2,0.8
