馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
アオイオンリーワン,6,7.2,2.2,3.0,1800,1,1,20,520,+2,57.0,12,107.1,13,2,57,2,1,1,40.8,518,+8,1.5,8,106.4,13,8,4,5,37.9,510,-2,1.7,13,108.1,15,5,8,8,40.5,512,+4,2.2,1,114.8,11,2,38.7,508,+2,-0.5,3,115.6,16,37.7,506,0,0.5
パイロスター,7,99.2,15.6,22.3,1800,1,2,6,482,+10,57.0,12,86.5,16,15,57,10,12,0,37.7,472,-4,1.2,6,85.8,14,2,12,13,36.1,476,-10,1.1,1,95.3,7,1,1,1,37.7,486,+9,-0.6,3,96.2,10,8,41.5,477,-9,0.6,5,103.9,5,39.1,486,+7,1.2
ヴィータファン,15,15.7,4.0,5.6,1800,2,3,5,470,-8,54.0,8,110.7,16,13,54,2,2,2,36.1,478,+8,0.6,8,95.7,14,9,1,1,35.7,470,0,0.9,8,122.5,10,10,2,2,36.0,470,-10,1.4,7,110.0,4,3,36.4,480,-2,1.1,1,110.6,6,35.1,482,0,-0.2
ユニゾンデライト,4,6.0,2.0,2.7,1800,2,4,41,488,+6,56.0,1,122.9,18,10,56,3,3,2,34.9,482,0,-0.2,2,134.6,16,9,1,1,36.0,482,+4,0.2,2,120.8,15,13,10,10,35.6,478,+2,0.1,6,109.6,13,11,34.5,476,0,0.4,0,0,0,0,0,0,0
ビレッジゴールド,10,60.1,8.2,11.8,1800,3,5,17,496,+36,56.0,9,114.5,16,14,54,10,11,13,38.2,460,-8,1.0,9,106.6,13,13,9,9,38.9,468,-2,1.0,7,106.4,13,4,7,7,37.5,470,+12,1.7,10,107.6,1,14,39.6,458,-6,1.7,4,114.1,1,38.9,464,-2,1.4
ジェイケイライアン,5,51.3,8.1,11.6,1800,3,6,6,482,0,57.0,13,116.0,16,7,57,10,10,5,40.3,482,+2,2.3,13,98.4,16,2,12,13,36.2,480,+2,1.6,10,115.3,16,11,11,12,38.5,478,+2,1.9,7,106.8,15,12,38.7,476,0,0.7,4,106.2,12,38.1,476,-2,1.3
フォーワンタイキ,14,184.2,36.4,52.2,1800,4,7,5,462,+4,57.0,13,96.1,16,11,57,15,14,15,35.5,458,+2,1.8,14,83.6,18,5,15,14,34.9,456,+12,1.4,5,81.8,18,10,12,12,33.5,444,-4,0.5,8,117.0,8,9,40.0,448,-16,2.2,13,96.0,14,36.3,464,0,1.6
タンサンドール,11,45.1,8.0,11.5,1800,4,8,5,488,-6,56.0,11,117.7,16,10,56,7,8,11,41.7,494,+14,2.1,12,114.7,15,5,8,8,39.7,480,0,1.4,10,107.5,16,16,10,10,35.5,480,+2,0.8,13,147.4,8,6,37.3,478,-6,3.2,1,115.3,4,38.9,484,0,0.0
グランシャリオ,13,58.1,11.0,15.9,1800,5,9,4,466,+8,57.0,16,95.5,16,5,56,5,6,6,35.4,458,0,1.1,11,108.4,16,2,13,13,34.9,458,+4,0.8,16,135.8,18,1,12,11,35.9,454,0,1.3,8,109.8,11,13,35.3,454,0,0.8,5,107.0,6,34.6,454,0,0.3
ダイワチャーチル,3,14.2,2.8,3.8,1800,5,10,0,510,0,53.0,3,115.5,16,15,53,2,3,4,40.1,510,+2,0.4,9,100.4,12,4,11,11,37.9,508,+8,2.4,11,97.9,15,5,15,15,35.4,500,+4,1.2,13,97.7,3,14,37.6,496,+2,2.1,11,96.1,6,35.0,494,+4,1.3
アスタリスク,1,52.5,9.0,12.9,1800,6,11,6,470,+4,56.0,10,114.9,16,5,56,13,14,12,38.1,466,-2,1.2,8,115.1,9,6,3,4,39.1,468,0,2.5,0,0,0,0,0,0,0,0,0,0,8,98.2,8,8,37.7,468,-4,1.6,11,115.3,7,40.0,472,+6,2.6
キャプテンロブロイ,8,5.8,2.1,2.8,1800,6,12,19,514,+4,56.0,13,135.2,18,14,54,4,4,7,35.5,510,-2,0.7,1,123.0,13,5,5,6,36.3,512,+4,0.0,2,107.5,18,14,6,5,34.9,508,-8,0.3,8,122.2,4,4,36.6,516,+8,0.7,5,95.5,8,35.8,508,-4,0.5
ダイワハッスル,2,5.1,1.6,2.1,1800,7,13,0,484,-2,56.0,4,115.5,16,14,56,9,11,9,39.4,486,+6,0.4,4,130.0,15,4,13,13,37.0,480,+4,0.1,4,114.7,16,7,15,15,37.9,476,-2,1.3,4,113.8,12,14,37.6,478,+2,0.5,3,113.6,4,38.2,476,-16,0.3
アオイソラ,9,28.9,5.8,8.3,1800,7,14,5,504,+12,56.0,9,73.8,16,15,54,6,8,0,38.4,492,-2,1.2,7,72.0,16,9,11,11,36.9,494,0,1.1,1,72.2,15,15,4,4,37.4,494,+10,-0.4,7,82.6,9,11,35.0,484,0,0.7,3,87.5,12,38.1,484,-2,0.4
ポルトドレーヴ,12,4.0,1.7,2.1,1800,8,15,8,468,+8,56.0,5,95.6,16,10,56,3,3,0,37.0,460,+10,0.4,4,97.7,14,3,2,2,37.4,450,-6,0.9,5,97.7,16,5,1,1,36.3,456,+2,0.9,10,98.8,8,16,37.0,454,+4,2.0,1,114.8,14,38.3,450,-8,-0.6
メイショウアンカー,16,17.1,4.1,5.8,1800,8,16,6,524,+12,56.0,11,94.8,16,6,56,2,4,3,35.5,512,+24,1.2,1,109.1,16,16,3,4,36.4,488,+6,0.0,4,110.7,15,8,1,1,36.7,482,-10,0.3,5,99.3,13,2,39.2,492,+2,1.0,7,100.6,9,40.3,490,-18,1.3
