馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
グッドパートナー,16,215.7,30.8,201.6,1200,1,1,0,394,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカアカデミー,2,17.2,2.5,13.6,1200,1,2,2,482,-4,56.0,8,75.6,15,4,56,8,7,0,39.2,486,+6,1.9,3,74.1,16,16,2,2,38.8,480,-4,0.3,9,97.5,16,10,1,1,38.6,484,0,1.6,14,125.1,8,2,38.3,484,-2,2.4,6,125.5,1,37.2,486,-4,0.4
シュライエンシチー,7,17.1,2.6,14.6,1200,2,3,2,496,-10,56.0,16,119.6,16,2,56,1,1,4,41.5,506,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ニシノキャプテン,5,1.5,1.0,1.1,1200,2,4,2,474,-2,56.0,2,72.7,11,9,56,5,5,0,36.8,476,-2,0.0,2,74.1,16,6,4,3,38.1,478,0,0.3,8,95.8,15,1,4,4,36.2,478,-2,1.0,10,111.5,14,5,36.2,480,0,1.4,3,99.0,17,36.5,480,-2,0.3
サクセスエナジー,6,14.2,2.9,16.2,1200,3,5,0,514,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールドメモリアル,10,196.3,28.3,185.5,1200,3,6,3,452,+4,54.0,13,61.8,14,10,54,8,11,0,37.8,448,0,2.8,8,71.0,18,6,1,1,36.5,448,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムガリバー,11,43.3,5.5,33.7,1200,4,7,8,490,-6,56.0,11,89.3,16,15,56,6,10,0,41.2,496,0,3.2,8,75.6,16,3,2,2,40.2,496,+8,1.9,4,74.3,9,6,2,2,37.7,488,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルドラネコ,4,99.4,8.7,54.8,1200,4,8,2,448,+2,55.0,7,73.9,11,10,56,5,6,0,38.0,446,-8,1.2,7,74.6,16,1,5,5,38.4,454,0,0.8,10,75.4,12,10,5,5,39.1,454,+4,2.9,9,74.4,15,8,38.2,450,-2,2.1,8,74.1,2,37.7,452,0,1.7
サダムベッピンサン,14,55.8,5.5,33.6,1200,5,9,9,394,+6,54.0,15,101.0,16,12,54,3,2,2,36.2,388,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒロシゲスマート,3,11.0,1.4,6.6,1200,5,10,3,462,0,56.0,2,73.3,16,13,56,9,8,0,36.9,462,0,0.5,7,74.1,16,1,10,9,37.7,462,+6,1.8,5,87.0,15,11,5,4,39.1,456,+4,0.6,8,88.4,8,8,39.5,452,0,2.7,0,0,0,0,0,0,0
ナムラムート,1,5.2,1.2,4.8,1200,6,11,13,490,+10,56.0,2,73.6,14,12,55,2,2,0,38.8,480,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トウケイシンシテイ,9,176.2,21.7,141.3,1200,6,12,23,452,0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,13,88.2,13,8,5,8,40.2,452,0,2.4,9,84.6,16,1,6,6,37.3,452,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フリッカ,15,48.9,7.2,45.2,1200,7,13,8,422,-18,54.0,11,91.1,14,1,54,9,10,0,40.7,440,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シュートザスター,13,84.1,14.6,94.3,1200,7,14,0,446,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダムガルヌンナ,8,216.1,31.1,204.3,1200,8,15,21,426,+4,54.0,16,84.2,18,13,54,11,13,0,37.6,422,+6,2.2,10,88.4,14,14,2,2,40.4,416,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナガラエンカ,12,31.0,3.1,18.1,1200,8,16,2,442,+4,52.0,6,87.6,16,5,51,6,5,0,39.0,438,-2,1.5,3,74.2,16,15,6,6,37.7,440,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
