馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
キセキノホシ,14,3.6,1.5,1.9,1200,1,1,3,484,0,56.0,2,73.1,16,8,56,1,1,0,37.3,484,-4,0.0,7,72.6,16,5,2,2,38.0,488,-4,0.7,2,73.2,16,8,1,2,37.8,492,+4,0.4,8,74.3,5,8,37.7,488,0,1.8,3,73.2,13,37.4,488,-4,0.1
タガノラガッツォ,7,12.5,3.7,5.4,1200,1,2,3,438,+2,56.0,9,123.0,16,12,56,2,2,2,36.6,436,0,0.7,6,82.2,18,9,11,11,33.9,436,0,0.5,6,72.8,16,6,6,6,36.8,436,+8,1.4,2,73.7,11,11,36.7,428,-8,1.2,6,86.6,3,38.8,436,-6,0.6
アスターフローラ,15,273.9,72.0,111.3,1200,2,3,4,458,+10,51.0,11,73.3,16,15,51,9,11,0,36.7,448,+2,1.6,11,71.9,16,15,6,7,38.5,446,-14,1.9,16,77.0,16,12,6,9,40.9,460,0,3.4,7,73.5,2,12,37.0,460,-12,1.5,9,74.9,8,38.7,472,-2,1.4
バルコラベーロ,9,7.7,1.6,2.0,1200,2,4,1,474,-2,56.0,3,73.0,16,6,56,2,2,0,38.1,476,-6,0.5,4,73.3,16,12,4,4,37.1,482,0,0.2,3,73.2,16,16,2,2,37.2,482,-4,0.4,11,87.0,6,7,38.9,486,+8,1.8,10,87.8,3,40.2,478,0,1.6
スーサンフェアリー,12,125.6,23.6,36.5,1200,3,5,4,432,0,54.0,9,86.0,16,11,51,6,6,0,38.3,432,+6,1.8,0,0,0,0,0,0,0,0,0,0,10,109.0,16,12,13,14,38.6,426,-6,1.8,6,86.7,16,8,38.8,432,-10,2.2,7,87.4,10,37.4,442,0,1.9
クリノハミルトン,16,199.9,36.7,56.8,1200,3,6,0,534,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キョウワヒラリー,3,6.1,2.0,2.9,1200,4,7,3,498,+10,54.0,2,72.9,15,15,54,1,1,0,38.5,488,+2,0.9,3,74.1,15,7,8,10,38.3,486,+6,0.8,5,118.0,14,9,2,2,40.0,480,-6,2.0,12,111.0,3,2,38.4,486,+6,3.0,12,98.7,2,36.4,480,0,1.3
シュプリームゾーン,8,83.7,14.5,22.3,1200,4,8,3,488,+4,56.0,3,91.4,9,6,56,6,5,4,39.8,484,+4,1.7,10,72.8,16,8,13,13,36.4,480,+4,0.9,6,73.8,11,11,7,6,37.7,476,-2,1.1,5,74.4,3,7,37.9,478,0,0.6,3,74.0,3,37.0,478,-6,1.5
ウィッシュノート,1,10.4,2.3,3.3,1200,5,9,2,428,-6,52.0,3,73.3,16,7,54,3,3,0,37.8,434,-2,0.1,4,72.3,16,3,3,3,36.3,436,+4,0.6,4,70.6,16,1,9,7,37.2,432,-12,0.5,9,74.1,13,4,38.7,444,+16,2.1,4,73.9,12,37.8,428,0,1.3
クィーンズロード,13,63.8,13.7,21.0,1200,5,10,8,504,+6,54.0,12,71.2,16,3,53,14,13,0,35.7,498,+12,1.1,11,117.0,11,4,4,5,40.8,486,-4,4.8,13,92.2,16,3,12,15,40.4,490,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クーファディーヴァ,10,12.3,3.2,4.7,1200,6,11,9,460,+4,54.0,5,72.4,16,2,54,9,10,0,36.8,456,+6,0.5,12,74.6,13,13,9,9,38.2,450,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アルファベット,6,7.4,2.2,3.2,1200,6,12,2,482,-4,56.0,5,73.8,16,4,56,7,7,0,37.8,486,+6,0.6,12,87.1,16,16,5,5,39.3,480,-6,1.9,2,86.4,15,16,3,3,37.9,486,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワンパーパス,11,41.0,9.3,14.3,1200,7,13,3,430,+2,54.0,8,84.0,18,10,54,9,9,0,35.2,428,+6,1.1,5,82.9,18,16,16,14,33.7,422,-10,0.5,9,83.2,18,7,5,5,35.6,432,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レオンマテラ,2,70.3,17.3,26.7,1200,7,14,16,524,-4,56.0,0,0,0,0,0,0,0,0,0,0,0,0,9,117.6,16,6,2,2,40.3,528,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒロノランマン,4,32.5,7.1,10.7,1200,8,15,0,502,-4,53.0,4,73.6,16,7,53,11,10,0,37.3,506,+8,0.8,14,85.9,15,15,7,9,37.9,498,+6,2.1,12,87.3,16,2,5,7,39.0,492,-6,1.4,11,87.4,14,7,38.3,498,+4,2.4,9,84.3,2,36.5,494,+4,1.2
クライフォーローズ,5,5.5,1.9,2.6,1200,8,16,3,496,+4,56.0,16,85.1,18,5,56,6,8,0,36.5,492,+8,2.2,2,74.0,9,9,4,4,36.8,484,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
