馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ストロボフラッシュ,9,4.4,1.5,2.0,1400,1,1,9,474,+2,55.0,9,73.0,16,6,54,5,7,0,38.0,472,-4,0.7,2,71.2,16,13,4,4,35.9,476,-8,0.0,1,84.7,14,4,5,4,35.9,484,-6,-0.1,3,83.3,15,2,36.6,490,+8,0.0,2,72.1,3,36.9,482,+12,1.0
ヒルノマゼラン,7,5.7,1.9,2.9,1400,1,2,1,510,+2,57.0,2,93.5,10,8,57,2,2,2,34.2,508,0,0.1,4,93.8,14,5,7,7,34.9,508,+4,0.3,11,107.2,14,6,5,5,34.0,504,+8,0.6,2,107.1,13,3,35.3,496,+4,0.2,15,148.6,1,37.2,492,-4,2.9
レンイングランド,6,58.0,9.4,15.6,1400,2,3,4,534,+2,57.0,15,83.0,16,11,57,15,15,0,34.2,532,0,0.9,11,79.7,16,14,11,11,37.2,532,+8,1.2,5,76.9,16,5,13,14,35.5,524,+8,0.8,14,90.6,11,6,35.9,516,+4,1.8,9,69.3,6,35.1,512,-4,0.4
クリノダイスーシー,14,139.7,22.7,38.0,1400,2,4,4,506,-8,57.0,14,87.1,16,12,57,2,2,0,39.7,514,0,1.5,14,73.0,14,2,5,6,37.8,514,+10,1.8,7,83.6,15,1,1,1,38.6,504,-5,0.8,1,86.7,2,1,37.4,509,+5,-0.4,8,70.5,8,37.7,504,0,0.4
タッチシタイ,5,41.1,5.8,9.5,1400,3,5,4,492,-10,57.0,4,85.8,16,10,57,5,4,0,38.0,502,+2,0.2,9,72.3,16,5,14,14,37.5,500,-4,1.1,12,85.1,16,9,9,10,37.5,504,-2,1.6,2,85.0,7,5,36.7,506,+14,0.1,11,72.5,4,36.6,492,0,1.1
コスモラヴモア,3,122.5,12.7,21.3,1400,3,6,4,500,-6,57.0,9,106.3,16,5,57,9,9,9,37.7,506,+4,1.5,9,114.9,16,16,6,7,39.0,502,+2,0.7,6,105.6,14,2,11,6,38.9,500,-2,1.0,10,106.7,8,8,37.9,502,+12,1.3,4,105.2,1,37.1,490,-2,0.9
カフジオリオン,4,18.2,3.8,6.2,1400,4,7,4,480,-10,57.0,16,87.6,16,5,57,12,13,0,38.4,490,-8,2.0,7,72.1,16,11,2,2,38.5,498,+4,0.9,15,86.4,16,12,1,1,40.2,494,+10,2.2,6,71.6,12,2,37.4,484,+14,0.5,1,83.7,6,37.5,470,-6,-0.3
モンスターキング,15,17.5,3.8,6.1,1400,4,8,10,482,-14,57.0,16,119.0,16,6,56,2,2,2,42.7,496,+26,3.5,10,81.7,11,7,4,4,34.2,470,+6,1.1,15,96.9,16,6,2,1,38.2,464,+4,3.0,10,86.2,7,16,39.3,460,+6,1.2,1,97.6,7,36.4,454,+6,0.0
シトラスクーラー,8,20.2,3.3,5.3,1400,5,9,7,470,+4,57.0,5,85.6,16,15,56,12,11,0,36.1,466,+2,0.8,7,96.9,16,5,15,15,36.4,464,-4,0.8,1,96.8,16,7,11,9,34.8,468,+8,-0.3,10,114.7,12,2,39.6,460,+4,1.2,3,98.4,15,37.0,456,0,0.6
フレンドスイート,1,296.1,44.5,74.6,1400,5,10,12,458,-4,55.0,13,115.8,16,13,55,7,7,5,40.3,462,0,1.6,12,116.6,16,12,5,5,40.5,462,0,2.0,14,98.6,16,3,3,6,37.9,462,+6,2.1,10,146.5,11,1,35.9,456,+10,1.4,7,112.1,4,39.2,446,-6,1.5
オーマイガイ,13,80.1,14.5,24.2,1400,6,11,26,458,+10,57.0,13,72.2,16,8,55,5,5,0,37.8,448,+14,1.1,12,100.3,12,4,1,1,39.4,434,-4,3.4,9,81.8,12,1,11,11,34.9,438,+2,1.0,14,101.5,4,8,41.0,436,-6,6.1,6,104.0,8,40.8,442,+12,0.9
