馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ポールヴァンドル,2,1.4,1.1,1.1,2000,1,1,8,540,+6,54.0,3,122.6,14,6,54,3,3,2,35.0,534,+2,0.1,2,124.5,16,7,2,2,35.0,532,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイネルゲドゥルト,14,124.1,15.4,61.5,2000,1,2,3,482,-4,56.0,7,98.9,13,6,55,11,9,8,36.7,486,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スイートルージュ,16,474.6,75.0,303.4,2000,2,3,11,444,-8,52.0,16,101.9,18,11,54,16,16,0,35.3,452,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スペリオルシチー,9,9.4,1.4,3.8,2000,2,4,4,450,+4,55.0,3,110.0,15,3,54,11,11,9,35.9,446,-10,0.5,3,124.3,11,2,3,3,34.7,456,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オールデン,7,19.8,2.7,9.6,2000,3,5,2,452,0,54.0,4,96.2,16,1,53,14,14,14,35.1,452,-6,0.5,4,97.5,14,9,6,6,35.6,458,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トモジャバルジャン,11,175.6,12.9,51.2,2000,3,6,3,514,-4,56.0,12,124.2,18,5,55,8,8,8,38.3,518,+2,1.9,5,125.3,16,10,4,7,35.4,516,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒノアカツキ,12,12.0,2.3,7.7,2000,4,7,3,518,+6,56.0,2,98.3,13,13,55,3,10,8,36.0,512,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミニマルプラン,6,95.4,17.3,69.2,2000,4,8,11,404,-18,54.0,9,85.1,18,18,54,18,16,0,35.0,422,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリップスプリンガ,5,19.9,2.6,9.0,2000,5,9,1,428,-2,56.0,3,124.6,17,17,55,13,12,13,36.4,430,+2,0.2,5,123.2,16,2,6,6,35.1,428,0,0.5,5,123.0,14,10,8,8,35.0,428,+4,0.5,2,122.9,4,9,34.6,424,+2,0.0,9,84.2,5,35.9,422,-4,1.2
トータルソッカー,3,29.2,4.9,18.7,2000,5,10,3,496,+8,54.0,10,123.7,18,3,55,4,5,4,38.1,488,0,1.4,2,111.2,16,10,2,3,36.6,488,-4,0.1,4,108.5,16,14,5,5,35.2,492,0,0.6,9,113.6,8,8,34.8,492,0,0.4,0,0,0,0,0,0,0
ヤンチャボウズ,15,92.2,16.0,63.7,2000,6,11,21,450,+6,56.0,7,93.5,11,3,54,6,7,5,35.4,444,-6,1.3,5,71.5,8,1,5,5,34.6,450,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ロイヤルアイザック,10,19.4,3.1,11.3,2000,6,12,4,464,-2,56.0,4,126.8,8,3,55,7,7,5,34.8,466,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ワンナイトインパリ,8,16.8,2.5,8.5,2000,7,13,4,490,-2,56.0,12,123.8,17,14,55,6,6,6,37.0,492,+12,1.2,5,109.7,12,12,11,11,35.3,480,+4,0.8,2,124.1,18,14,16,15,35.6,476,-10,0.4,3,124.4,10,10,36.5,486,0,0.7,0,0,0,0,0,0,0
マイネルヴンシュ,4,56.3,6.9,26.6,2000,7,14,4,454,-4,56.0,7,123.0,17,9,55,5,5,4,36.5,458,-4,0.4,4,124.5,11,10,2,2,35.1,462,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイネルパンドーロ,1,20.6,2.8,9.9,2000,8,15,3,452,+2,56.0,5,123.1,18,17,55,6,6,4,37.4,450,+2,0.8,5,124.1,15,12,7,5,35.1,448,-4,0.7,2,110.8,14,3,5,5,35.7,452,+6,0.3,2,110.5,11,3,36.2,446,0,0.1,3,111.0,1,36.1,446,0,1.1
アルミランテ,13,32.6,4.1,15.3,2000,8,16,8,466,0,56.0,6,123.0,14,4,55,2,2,2,35.5,466,+2,0.5,4,123.3,12,3,11,11,34.7,464,-2,0.8,8,129.7,8,2,8,8,34.7,466,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
