馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ダイワダッチェス,2,2.8,1.2,1.5,1200,1,1,2,486,+4,54.0,4,69.1,16,9,53,11,11,0,34.5,482,+2,0.2,1,68.1,13,9,6,5,33.4,480,+2,-0.2,1,68.5,16,6,7,7,34.5,478,+8,-0.2,3,82.1,12,5,34.5,470,+6,0.1,3,94.7,5,34.8,464,0,0.4
スリーカーニバル,14,102.7,15.3,28.4,1200,1,2,1,480,-2,55.0,12,83.2,18,12,55,7,5,0,36.9,482,0,0.8,11,68.6,18,6,6,5,34.0,482,+4,0.7,9,94.5,9,3,9,8,34.5,478,0,0.6,7,83.5,6,6,36.6,478,+6,1.3,5,68.1,5,34.0,472,-2,0.5
フルールシチー,6,11.0,2.0,3.3,1200,2,3,4,516,-4,55.0,6,68.4,18,10,53,6,8,0,33.6,520,+2,0.5,5,69.2,16,14,9,5,34.9,518,+6,0.3,0,0,0,0,0,0,0,0,0,0,1,69.0,11,5,34.8,512,-4,0.0,13,70.7,5,35.9,516,+4,1.3
アルマエルナト,9,13.5,2.3,4.0,1200,2,4,2,474,+2,57.0,3,69.0,16,2,54,16,16,0,33.9,472,+10,0.1,16,82.0,18,1,18,18,33.5,462,-4,1.3,5,69.1,16,1,7,7,33.8,466,+6,0.4,2,80.4,11,2,34.3,460,-4,0.4,10,68.8,8,33.2,464,-4,0.6
ゴーハンティング,11,41.2,5.4,9.8,1200,3,5,21,508,+10,57.0,0,0,0,0,0,0,0,0,0,0,0,0,14,72.4,15,9,8,7,37.2,498,-18,1.3,3,81.6,14,1,10,8,34.0,516,+16,0.2,4,68.0,2,5,33.3,500,+10,0.2,5,68.1,4,34.0,490,+2,0.2
クリノタカラチャン,15,70.9,9.5,17.5,1200,3,6,2,428,0,55.0,2,69.0,16,8,50,11,11,0,34.3,428,+2,0.1,13,68.6,18,15,15,16,33.3,426,+2,0.7,11,69.5,16,11,11,11,35.1,424,0,0.6,10,55.8,6,11,32.8,424,0,0.9,4,70.0,6,34.3,424,-2,0.6
ワンスインナムーン,1,2.8,1.2,1.6,1200,4,7,3,446,0,54.0,1,68.7,16,16,54,2,2,0,34.8,446,+4,-0.1,4,81.9,15,2,5,5,35.2,442,-6,0.4,4,80.2,18,15,3,3,34.9,448,+20,0.3,10,82.0,15,2,35.2,428,-8,0.7,1,80.1,7,33.5,436,+2,-0.6
クードラパン,10,9.2,2.2,3.8,1200,4,8,8,510,+20,54.0,8,69.3,16,12,54,7,10,0,35.1,490,0,0.4,8,68.3,13,12,1,1,34.5,490,-6,0.6,2,68.8,16,6,1,1,34.0,496,+4,0.1,1,68.8,16,3,34.9,492,0,0.0,11,82.0,9,35.2,492,+12,0.7
クリノハッチャン,8,100.8,14.5,26.9,1200,5,9,2,468,+8,55.0,13,69.4,16,4,52,7,6,0,35.1,460,-10,0.5,15,94.8,16,15,11,11,34.9,470,-8,1.2,1,69.5,13,12,7,9,34.5,478,+8,0.0,8,68.6,6,13,33.7,470,+4,0.6,9,69.6,2,34.2,466,+2,0.6
カシノワルツ,13,118.4,15.2,28.3,1200,5,10,2,454,0,55.0,7,69.1,16,7,51,1,1,0,35.1,454,+10,0.2,12,69.6,16,8,7,5,35.4,444,-2,0.7,13,68.7,13,3,6,5,34.5,446,-4,1.0,14,69.6,4,10,34.1,450,-6,0.9,10,68.4,1,34.5,456,+4,0.8
ムーンエクスプレス,12,17.5,3.6,6.3,1200,6,11,2,428,-6,55.0,1,82.7,15,7,54,1,1,0,35.7,434,-2,0.0,5,81.7,11,8,2,2,34.3,436,-2,0.8,11,93.0,12,10,3,3,35.0,438,+14,0.8,13,81.6,13,3,35.9,424,+2,0.8,14,96.2,6,34.6,422,-6,0.9
