馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ビリーヴザワン,15,204.3,20.8,69.6,1600,1,1,7,476,0,57.0,15,71.3,15,1,57,4,4,0,36.4,476,-4,1.4,11,69.6,16,13,11,11,34.8,480,-8,1.0,9,70.1,16,5,7,7,35.5,488,+2,0.7,3,68.7,2,4,34.5,486,-2,0.2,9,69.8,8,34.5,488,+2,0.9
レッドアメリア,12,199.0,21.0,70.4,1600,2,2,12,462,+10,53.0,11,108.7,14,10,52,6,7,8,40.2,452,-4,2.0,1,99.1,16,11,2,2,38.7,456,+2,0.0,11,125.7,18,14,7,8,35.2,454,+6,0.7,8,108.8,3,12,34.8,448,0,0.7,8,111.0,6,35.0,448,0,0.8
キスミーワンス,10,49.3,6.2,20.1,1600,2,3,3,440,-4,53.0,7,83.2,18,11,53,11,10,0,34.3,444,+6,0.6,12,93.6,15,3,6,7,34.9,438,-12,1.3,5,94.8,17,12,7,7,34.5,450,+16,0.3,1,96.4,2,4,35.1,434,-2,0.0,4,96.7,8,36.3,436,-4,0.2
トルセドール,8,98.0,8.9,29.1,1600,3,4,9,480,+10,57.0,11,93.8,15,13,57,10,8,0,34.6,470,-10,1.0,8,106.4,16,9,6,6,34.6,480,0,0.5,3,96.7,16,2,7,7,35.5,480,0,0.0,5,81.7,6,9,34.3,480,+10,0.3,9,81.6,10,33.9,470,-2,0.9
マイネルベレーロ,14,198.5,16.4,54.8,1600,3,5,1,482,+6,55.0,16,96.4,16,8,55,10,15,16,35.7,476,-2,2.3,6,95.4,12,5,3,3,34.1,478,-8,0.8,5,108.3,11,7,2,2,34.1,486,+4,0.4,4,109.4,9,3,34.0,482,-6,0.5,9,95.6,13,36.3,488,+12,0.9
サトノキングダム,4,1.7,1.1,1.1,1600,4,6,3,474,+4,57.0,2,108.7,15,11,57,12,12,3,33.7,470,-4,0.0,2,94.0,17,11,13,11,32.2,474,+2,0.1,5,106.4,14,7,9,8,33.7,472,-2,0.2,2,107.2,11,9,34.3,474,-4,0.1,2,122.0,1,35.3,478,+12,0.0
スズカフロンティア,11,181.3,16.3,54.5,1600,4,7,6,420,0,55.0,8,90.5,14,10,54,10,11,12,36.9,420,-4,1.5,9,108.0,13,8,6,6,35.2,424,-4,0.8,14,96.5,17,16,16,16,35.0,428,+2,1.5,5,96.3,9,8,35.8,426,-2,0.2,13,96.2,15,36.6,428,+4,1.5
オンザロックス,7,56.7,6.8,22.0,1600,5,8,3,476,-8,57.0,14,110.7,15,13,57,8,10,9,35.2,484,+4,2.0,8,96.3,18,14,4,3,36.4,480,-2,1.4,6,95.6,12,8,6,6,33.6,482,+4,0.6,1,94.3,9,2,34.1,478,+2,-0.1,3,110.5,15,36.3,476,0,0.6
ダノンディーヴァ,2,23.5,3.0,9.1,1600,5,9,3,462,-8,53.0,5,85.0,16,1,53,7,6,0,37.0,470,+8,0.5,5,93.7,11,3,7,5,35.2,462,-10,0.4,7,81.2,18,2,8,8,34.7,472,+4,0.5,11,109.7,10,11,34.2,468,+14,1.3,6,93.9,6,33.9,454,-2,0.7
エイシンスレイマン,3,8.2,1.6,4.2,1600,6,10,14,464,-4,55.0,2,94.3,16,10,54,7,7,6,34.2,468,0,0.4,1,94.7,18,14,7,4,34.1,468,0,-0.4,3,108.3,18,7,13,9,34.5,468,+12,0.7,4,140.4,7,3,38.3,456,-14,0.2,4,110.9,6,35.7,470,+2,0.4
トゥザクラウン,1,7.9,1.9,5.4,1600,6,11,4,516,+8,55.0,1,94.1,18,13,56,11,10,0,34.4,508,-2,-0.2,9,122.4,18,11,5,5,36.1,510,-6,0.9,9,124.7,11,6,1,2,37.7,516,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ショウナンサスケ,6,4.8,1.3,3.0,1600,7,12,3,466,-10,57.0,5,93.6,16,4,57,4,5,8,35.6,476,-2,0.3,3,94.2,17,16,8,9,32.6,478,0,0.3,7,110.0,11,3,10,10,34.2,478,+2,0.3,5,110.1,8,10,35.0,476,+4,0.2,2,108.1,15,34.8,472,+4,0.0
ジョーアラビカ,9,46.2,5.4,17.4,1600,7,13,14,502,-2,55.0,1,95.1,16,7,56,2,2,2,35.0,504,-10,0.0,4,87.1,15,1,4,3,38.4,514,0,0.7,5,85.9,16,6,3,5,38.7,514,-2,0.5,3,85.6,3,7,37.7,516,+10,0.4,0,0,0,0,0,0,0
オブリゲーション,5,20.4,2.7,8.0,1600,8,14,2,464,+4,57.0,13,94.3,18,2,57,18,17,0,33.9,460,-6,1.6,4,106.3,11,9,9,9,33.7,466,+6,0.5,4,94.1,12,6,10,6,34.5,460,-12,0.6,2,106.8,9,13,33.2,472,+10,0.6,5,106.6,6,33.4,462,0,0.2
グロワールシチー,13,26.3,3.0,8.9,1600,8,15,2,464,+4,55.0,6,93.9,18,1,55,9,9,0,34.6,460,-4,1.2,3,108.1,12,8,6,6,35.3,464,0,0.4,5,69.5,9,5,5,4,33.9,464,+4,0.6,1,72.3,10,7,36.9,460,+2,-0.6,2,73.2,14,38.9,458,-2,0.1
