馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
フィールブリーズ,4,102.1,14.2,23.1,1200,1,1,3,528,-8,57.0,14,84.6,16,10,57,12,13,0,37.3,536,-2,1.6,6,85.9,16,1,7,6,38.4,538,+14,0.7,12,85.1,16,9,11,8,37.3,524,-8,1.0,3,73.2,14,10,37.4,532,+2,0.6,10,85.5,2,38.3,530,+6,1.2
ヨドノベスト,10,27.1,4.8,7.5,1200,1,2,3,438,+4,54.0,14,58.3,16,7,56,13,0,0,35.1,434,-6,2.5,1,72.8,16,7,2,1,37.5,440,-6,-0.4,15,70.4,18,16,6,10,36.4,446,+6,1.4,4,86.0,7,2,38.8,440,+2,0.5,2,70.5,12,35.4,438,0,0.4
アグネスエーデル,11,7.1,1.9,2.8,1200,2,3,2,516,-12,56.0,3,72.3,15,1,56,3,4,0,37.1,528,+8,0.4,4,72.2,16,3,12,12,36.1,520,+6,0.5,9,85.5,16,7,1,1,38.9,514,-6,1.4,12,84.5,13,2,37.3,520,-6,0.8,1,84.6,11,36.9,526,+5,-0.3
フライングニンバス,16,4.3,1.5,2.1,1200,2,4,59,512,+4,54.0,2,68.7,16,7,55,2,2,0,36.7,508,0,0.2,3,71.0,14,10,2,1,36.1,508,+2,0.0,3,71.6,16,10,1,1,36.7,506,+2,0.2,1,58.3,1,1,35.8,504,0,-0.5,2,72.4,12,37.0,504,0,0.0
タイキラトナンジュ,13,136.2,14.3,23.2,1200,3,5,10,452,-10,57.0,7,85.6,16,8,57,2,2,0,38.0,462,+4,1.4,6,72.4,16,4,13,11,36.7,458,+4,1.4,13,86.7,16,7,12,13,38.5,454,-2,1.8,13,56.2,10,0,33.8,456,+2,1.5,7,69.6,7,35.2,454,+2,0.6
シンゼンスタチュー,1,3.0,1.3,1.6,1200,3,6,3,486,-4,57.0,6,83.4,16,12,57,12,12,0,35.3,490,-6,0.2,1,72.1,16,12,10,10,35.6,496,-2,-0.1,3,72.1,15,2,6,5,35.8,498,0,0.2,4,71.5,10,10,35.8,498,-4,0.5,5,71.6,11,35.2,502,+4,0.5
ローゼンタール,3,13.8,2.7,4.1,1200,4,7,2,486,-2,55.0,10,72.6,15,4,55,7,7,0,37.7,488,-4,0.6,1,71.8,14,8,2,2,36.9,492,+6,-0.1,14,73.1,16,10,4,6,38.0,486,-18,1.7,12,70.1,2,2,38.8,504,-8,1.4,3,72.1,3,37.3,512,+6,0.3
シルバードリーム,7,12.6,3.3,5.1,1200,4,8,9,472,+10,53.0,14,72.8,16,3,53,6,9,0,37.6,462,0,2.6,15,72.5,16,12,3,3,37.9,462,+6,1.5,1,71.1,16,11,1,1,36.5,456,+6,-0.3,4,70.9,10,4,36.2,450,+8,0.4,2,71.7,2,36.7,442,-4,0.1
テンモース,2,5.8,1.9,2.7,1200,5,9,14,452,+14,52.0,8,85.7,12,10,54,3,3,0,37.9,438,-8,0.9,1,72.5,12,1,1,1,36.4,446,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ユアマイラブ,5,11.3,2.3,3.5,1200,5,10,13,448,-4,57.0,15,73.3,16,13,57,12,13,0,37.9,452,+8,1.9,1,72.2,15,3,3,3,35.8,444,-2,-0.1,7,72.6,16,13,6,6,37.5,446,-6,1.6,1,72.5,13,8,36.4,452,-2,-0.1,3,72.2,6,36.5,454,0,0.1
モズジャカランダ,12,37.1,7.0,11.2,1200,6,11,4,456,+4,54.0,9,73.9,15,1,51,14,14,0,37.9,452,+4,2.3,1,88.8,10,1,3,3,37.9,448,+3,-0.7,1,90.5,12,12,5,5,38.7,445,-9,-0.5,3,92.4,8,3,40.5,454,+5,1.0,1,90.5,5,38.6,449,-3,-0.4
メイショウバンダイ,8,93.7,13.5,21.9,1200,6,12,3,452,+1,54.0,3,89.6,10,10,56,2,2,1,39.8,451,+7,0.2,7,91.0,12,7,6,7,39.8,444,-1,2.0,5,90.0,12,12,5,4,40.3,445,-3,0.9,2,91.0,9,1,39.3,448,-8,0.1,3,86.8,2,37.9,456,+6,0.3
アイファーヴリル,9,373.5,71.5,116.4,1200,7,13,3,444,+2,57.0,18,98.3,18,13,57,2,2,0,39.8,442,-10,3.7,15,76.2,15,11,14,14,39.6,452,+22,3.5,11,59.9,14,6,11,9,36.3,430,-14,1.3,4,89.0,1,5,38.5,444,0,0.6,4,89.0,9,39.4,444,-6,0.6
ライブリファースト,15,294.4,46.3,75.4,1200,7,14,9,516,-4,56.0,5,88.0,9,6,57,8,8,8,38.1,520,-2,0.8,14,107.4,15,5,12,12,39.0,522,+2,2.2,11,123.8,12,11,8,8,36.4,520,0,2.1,4,105.2,9,6,40.6,520,+3,0.7,7,105.9,5,39.8,517,+6,1.8
メイショウアバラガ,14,46.3,6.5,10.5,1200,8,15,5,526,0,57.0,7,73.7,15,1,57,11,12,0,37.7,526,0,0.6,4,69.8,16,7,3,3,37.8,526,-12,0.2,7,72.8,16,3,4,4,37.2,538,+8,2.0,7,68.9,15,10,36.3,530,+4,0.5,15,72.9,12,37.7,526,+8,1.8
カゼノカムイ,6,46.9,7.2,11.5,1200,8,16,4,474,-12,57.0,9,73.0,14,13,57,7,7,0,37.4,486,+4,0.8,6,71.2,16,10,9,9,35.9,482,-10,1.4,9,72.9,16,14,6,4,38.5,492,+10,0.6,12,69.5,6,11,37.2,482,+8,1.4,4,71.1,10,37.1,474,+18,0.3
