馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
リアルキング,15,12.0,3.3,4.8,2000,1,1,6,534,0,56.0,8,121.4,9,2,55,1,1,1,35.9,534,+2,1.2,7,108.7,18,14,1,1,34.1,532,+16,0.6,12,166.1,13,2,1,1,39.4,516,-14,2.9,4,160.5,3,1,36.9,530,+4,1.2,3,123.6,2,37.0,526,0,0.9
プレイヤーハウス,9,26.0,5.3,7.9,2000,1,2,1,464,+6,57.0,6,154.4,16,8,54,15,15,15,35.9,458,+4,0.5,10,168.4,14,9,12,12,35.6,454,+2,0.5,1,159.9,14,4,12,11,35.3,452,-2,-0.2,4,149.4,7,14,35.1,454,-6,1.2,6,122.8,12,36.5,460,-4,0.7
プライムセラー,13,8.1,2.4,3.4,2000,2,3,4,530,+4,56.0,5,156.5,10,4,55,4,4,6,35.1,526,+24,0.2,1,156.2,14,10,2,2,34.5,502,+8,-0.2,1,162.3,13,13,5,4,36.0,494,-8,-0.2,3,134.5,5,2,36.7,502,-8,0.0,4,135.9,10,35.7,510,-4,0.1
ヴィンセンツイヤー,10,191.1,31.8,48.7,2000,2,4,3,488,+4,55.0,15,109.6,16,16,54,2,2,2,36.5,484,+8,1.5,11,107.7,13,8,6,5,35.6,476,0,0.8,1,121.8,16,5,4,3,36.2,476,-2,-0.3,5,122.7,4,4,37.0,478,+6,0.6,14,69.5,11,35.4,472,-8,1.2
オンタケハート,6,35.9,5.0,7.4,2000,3,5,1,492,+2,57.0,10,110.5,15,13,57,12,13,13,35.0,490,+4,0.6,2,109.4,13,1,4,5,33.6,486,-4,0.0,6,121.8,9,5,3,3,35.3,490,+6,1.0,6,122.0,6,8,35.0,484,-10,0.4,13,81.0,3,34.6,494,+12,1.1
ロジテースト,12,161.3,23.4,35.7,2000,3,6,10,466,+4,54.0,10,97.8,16,13,57,15,15,0,36.2,462,+4,1.5,13,113.9,16,12,10,10,37.3,458,+6,1.4,9,97.7,16,11,9,8,37.9,452,0,1.8,15,116.9,9,13,38.7,452,-2,2.0,13,116.1,1,40.2,454,+4,2.0
スパーブデイ,11,38.5,7.5,11.3,2000,4,7,1,536,0,57.0,10,154.7,16,12,54,2,2,2,37.9,536,+14,0.8,6,147.8,11,4,1,1,36.0,522,-8,0.8,4,148.5,10,8,1,1,35.6,530,-6,0.2,9,108.6,14,5,34.6,536,-4,0.3,11,93.8,11,34.4,540,+2,0.8
ウインマハロ,7,20.1,3.2,4.7,2000,4,8,2,432,0,55.0,5,122.6,11,10,55,2,2,2,35.1,432,-2,0.3,15,123.7,16,9,1,2,37.8,434,+8,2.7,4,109.2,10,7,6,6,35.2,426,+4,0.9,1,106.7,4,4,34.8,422,-6,0.0,6,108.1,9,34.4,428,+2,0.3
ジェネラルゴジップ,5,5.7,1.6,2.2,2000,5,9,2,484,-6,57.0,4,109.8,9,7,57,6,3,0,35.5,490,+14,0.6,6,122.7,11,4,5,5,36.8,476,+8,1.2,4,132.5,15,15,3,3,35.4,468,-6,0.7,3,134.6,7,7,36.1,474,+4,0.2,1,107.1,12,34.0,470,-10,-0.1
スワンボート,16,360.6,71.4,109.2,2000,5,10,1,474,+2,57.0,15,112.4,15,14,57,14,14,14,36.6,472,0,2.5,15,118.1,16,5,16,16,40.4,472,+10,3.5,11,106.8,14,6,9,9,35.3,462,-2,1.4,14,94.9,2,5,35.2,464,-2,1.9,17,81.4,12,35.3,466,-2,1.5
エフティスパークル,3,3.3,1.4,1.8,2000,6,11,3,456,+6,56.0,1,110.1,16,2,56,3,3,3,35.3,450,+8,-0.4,2,123.1,14,12,3,3,35.9,442,0,0.0,2,120.8,15,2,9,8,34.5,442,-6,0.0,4,146.3,4,3,35.6,448,+4,0.9,5,145.8,10,35.0,444,-4,0.8
コスモツケマ,14,199.1,31.5,48.2,2000,6,12,13,472,-1,55.0,1,108.7,10,10,54,5,5,1,37.9,473,-1,-0.3,9,135.1,18,7,8,7,35.1,474,-2,0.6,8,106.8,18,9,2,2,35.3,476,+10,0.4,7,116.2,14,7,40.3,466,-7,1.1,5,116.0,14,39.3,473,+4,1.6
リッジマン,8,45.3,8.6,12.9,2000,7,13,6,452,+8,55.0,6,121.2,9,9,55,7,7,6,34.7,444,+8,1.0,1,109.7,12,3,2,2,36.2,436,+2,-0.2,8,83.4,16,6,12,12,36.3,434,0,0.8,5,82.8,15,7,35.8,434,0,0.8,4,95.7,11,36.3,434,+8,0.2
ブラックバゴ,1,12.8,3.5,5.2,2000,7,14,21,528,+16,57.0,11,119.5,16,4,57,11,8,0,35.7,512,+2,0.8,10,122.4,11,6,9,10,36.6,510,-6,1.5,6,108.0,13,2,6,5,33.8,516,-4,0.1,9,120.4,7,14,35.2,520,0,1.1,6,108.8,4,34.4,520,-6,0.5
サトノスティング,2,11.5,2.6,3.8,2000,8,15,1,466,+2,57.0,3,110.0,15,11,57,7,8,6,35.0,464,-2,0.1,4,108.4,16,3,10,9,34.9,466,+4,0.3,5,109.9,13,7,4,5,34.1,462,+2,0.5,14,108.2,12,2,35.3,460,0,1.6,6,94.4,11,34.2,460,+2,0.5
