馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ミッキーロケット,7,14.6,2.6,4.8,2000,1,1,6,480,0,57.0,4,134.4,10,9,56,8,8,8,34.5,480,+2,0.3,1,145.7,14,5,4,4,36.0,478,+6,0.0,5,184.0,18,8,9,10,34.6,472,+4,0.7,2,145.7,15,9,34.0,468,-10,0.0,1,122.4,8,34.0,478,0,-0.1
アングライフェン,9,318.8,34.4,71.5,2000,2,2,2,478,0,57.0,12,119.7,16,7,56,13,13,13,34.6,478,-2,0.5,5,134.4,10,8,7,7,34.7,480,+8,0.3,10,94.2,16,1,15,13,34.6,472,0,0.7,9,120.8,4,12,36.7,472,+4,0.8,1,120.3,8,34.6,468,+8,0.0
スズカデヴィアス,11,214.5,16.8,34.8,2000,3,3,2,526,+2,57.0,3,119.4,16,8,56,10,10,9,34.6,524,+10,0.2,1,120.6,14,1,5,3,33.3,514,-2,0.0,5,95.3,17,5,17,16,34.5,516,+6,0.5,10,120.4,11,13,32.8,510,+10,0.7,16,134.5,6,42.4,500,-14,5.6
ステファノス,2,17.7,2.4,4.5,2000,3,4,2,482,-4,57.0,6,119.5,16,9,56,11,11,11,34.6,486,+7,0.3,3,121.4,12,5,0,0,0.0,0,0,0.0,3,119.7,15,14,13,14,33.5,486,0,0.4,5,107.4,2,6,34.6,486,+2,0.8,5,133.4,8,36.9,484,-2,0.6
キタサンブラック,1,2.4,1.1,1.2,2000,4,5,13,540,+4,57.0,2,152.6,16,1,57,2,2,2,35.8,536,0,0.0,1,145.8,17,1,1,1,34.7,536,-2,-0.4,1,145.5,10,1,2,2,33.6,538,+2,0.0,3,132.8,3,1,36.8,536,+12,0.0,1,195.3,1,35.0,524,0,0.0
サクラアンプルール,13,69.6,6.5,13.2,2000,4,6,4,478,-6,57.0,2,107.7,11,5,56,9,8,8,33.8,484,+4,0.1,2,120.6,14,14,8,9,33.2,480,+10,0.0,1,107.4,16,8,7,6,35.7,470,+8,0.0,4,120.0,1,5,33.9,462,-2,0.1,9,109.0,9,36.5,464,+2,0.9
サトノクラウン,6,4.6,1.5,2.6,2000,5,7,6,478,-12,57.0,1,134.1,10,6,58,3,3,3,34.9,490,+6,-0.2,1,146.2,14,4,0,0,0.0,0,0,0.0,14,120.8,15,4,5,5,35.4,480,0,1.5,6,133.5,15,13,36.8,480,+3,0.7,12,124.3,7,0.0,477,+3,0.0
ロードヴァンドール,14,92.2,8.8,17.9,2000,5,8,2,498,-6,57.0,2,119.4,16,15,56,1,1,1,35.3,504,+4,0.2,4,106.2,16,16,3,2,36.8,500,-2,0.4,1,123.6,9,5,1,1,35.8,502,+2,0.0,3,122.9,3,2,36.8,500,0,0.2,1,120.2,7,34.7,500,+10,-0.2
ディサイファ,10,229.5,19.3,40.1,2000,6,9,15,500,-4,57.0,9,106.8,18,16,58,7,7,0,35.5,504,-2,0.3,10,93.7,18,1,7,7,35.5,506,0,0.6,6,107.5,12,5,3,3,34.9,506,+6,0.9,6,93.3,4,3,33.9,500,-6,0.3,5,157.3,3,34.4,506,-4,0.5
モンドインテロ,8,194.6,15.1,31.1,2000,6,10,10,476,-4,57.0,3,146.0,14,8,56,6,6,7,35.8,480,-6,0.3,3,227.7,13,8,10,11,35.0,486,+2,0.3,4,153.6,15,1,6,5,33.9,484,+4,0.2,1,159.8,11,9,35.2,480,+2,-0.1,5,150.8,5,34.8,478,0,0.2
マルターズアポジー,12,30.5,5.7,11.5,2000,7,11,5,520,-10,57.0,1,105.8,16,7,56,1,1,1,36.5,530,-6,-0.3,15,155.0,16,7,1,1,38.3,536,+8,2.4,1,120.8,16,3,1,1,35.9,528,-12,-0.2,1,93.6,6,1,34.9,540,+16,-0.2,1,108.3,10,34.9,524,-2,-0.1
アンビシャス,5,13.2,2.4,4.6,2000,7,12,4,470,+4,57.0,4,107.8,11,7,57,9,8,8,33.8,466,0,0.2,4,119.9,15,3,14,12,34.0,466,-8,0.6,2,106.6,12,7,9,9,33.6,474,+4,0.0,16,134.9,2,4,38.6,470,+2,2.1,1,119.3,9,33.4,468,+4,0.0
ヤマカツエース,3,10.2,2.3,4.4,2000,8,13,2,514,-2,57.0,1,119.2,16,6,57,8,8,8,34.7,516,+8,-0.2,4,152.9,16,4,9,10,35.1,508,+4,0.3,1,119.7,13,13,6,8,33.1,504,+20,0.0,15,120.8,13,3,35.6,484,-4,1.5,5,122.4,7,37.1,488,-10,0.7
マカヒキ,4,3.8,1.3,2.0,2000,8,14,6,502,0,57.0,3,134.3,10,3,57,5,5,5,34.9,502,0,0.2,14,0,16,14,0,0,0.0,0,0,0.0,1,155.8,5,5,0,0,0.0,0,0,0.0,1,144.0,3,7,33.3,502,+4,0.0,2,118.1,3,33.9,498,+2,0.2
