馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ハッピーメモリーズ,10,155.4,30.0,51.1,1700,1,1,11,494,-4,57.0,13,118.5,16,14,57,13,13,13,37.9,498,0,3.3,1,105.6,15,3,10,11,37.5,498,0,0.0,7,114.6,13,9,5,3,38.7,498,+6,1.2,9,112.6,5,15,37.9,492,0,1.6,3,111.7,2,36.4,492,-6,0.2
セルリアンラビット,11,147.3,13.0,22.0,1700,1,2,11,458,-4,57.0,10,149.1,13,11,53,6,6,6,35.3,462,+6,1.7,14,112.7,16,14,13,14,36.8,456,+14,1.4,11,112.2,16,10,16,16,37.7,442,-6,1.4,5,105.5,3,12,37.1,448,0,1.1,5,105.8,12,37.6,448,-2,0.4
トウケイワラウカド,7,5.0,1.6,2.4,1700,2,3,8,488,+2,56.0,4,112.2,16,15,56,6,6,6,37.4,486,0,0.9,2,111.2,16,7,5,5,37.2,486,+4,0.0,11,112.1,16,4,5,5,37.2,482,+2,0.8,5,111.5,8,3,37.9,480,-8,0.7,1,104.5,6,37.2,488,+6,-0.2
アグネッタ,13,46.8,7.6,12.8,1700,2,4,11,460,0,54.0,17,84.5,18,14,54,2,2,0,35.5,460,-4,1.3,5,85.0,16,13,9,10,37.5,464,+4,0.8,4,83.7,14,13,4,4,36.7,460,-8,1.0,12,89.5,1,3,34.9,468,0,0.7,1,106.5,7,38.1,468,-2,-0.3
コスモラヴモア,9,21.0,4.3,7.0,1700,3,5,10,506,+4,57.0,9,114.9,16,16,57,6,7,6,39.0,502,+2,0.7,6,105.6,14,2,11,6,38.9,500,-2,1.0,10,106.7,10,8,8,7,37.9,502,+12,1.3,4,105.2,1,9,37.1,490,-2,0.9,4,114.0,14,36.8,492,-6,0.6
パイロキシン,12,44.2,6.3,10.5,1700,3,6,8,498,0,57.0,6,115.3,16,13,57,12,12,10,38.7,498,-2,0.7,10,130.5,15,10,10,10,37.7,500,+2,1.9,16,94.8,16,9,11,11,35.8,498,+2,1.4,13,114.2,7,10,38.7,496,0,1.8,7,106.6,3,38.5,496,+8,1.2
オーバーカム,4,7.4,2.3,3.5,1700,4,7,12,500,0,56.0,6,168.1,14,6,54,2,3,5,36.1,500,-2,0.2,1,112.6,16,5,1,1,36.9,502,0,-0.2,1,106.1,16,16,5,6,38.9,502,+18,-0.7,2,108.4,2,4,40.7,484,-12,0.1,5,100.2,4,38.6,496,+8,0.7
ゼンノスサノヲ,8,40.8,5.9,9.8,1700,4,8,5,486,-4,57.0,7,113.6,14,11,56,11,11,12,37.6,490,+10,0.8,2,112.4,16,16,9,9,37.6,480,-2,0.6,1,114.1,12,5,7,9,38.7,482,+2,-0.1,3,113.6,1,6,38.2,480,0,0.4,12,127.2,10,39.7,480,0,2.7
ディアドナテロ,5,31.2,4.4,7.3,1700,5,9,4,482,0,57.0,5,72.6,16,11,57,14,14,0,36.3,482,-2,0.3,8,71.3,15,2,9,8,37.4,484,+6,0.6,12,97.4,15,13,4,4,38.4,478,-8,2.4,7,105.4,10,4,38.1,486,+4,0.9,1,105.2,2,37.3,482,-8,-0.4
タガノヴェリテ,3,5.1,1.5,2.2,1700,5,10,15,486,-2,57.0,5,96.6,16,9,57,10,7,0,37.1,488,-4,0.5,3,95.2,15,11,11,11,35.6,492,+6,0.2,2,105.4,16,4,4,5,37.2,486,0,0.6,4,111.3,15,8,38.5,486,+4,0.6,3,109.9,13,35.4,482,-6,0.6
