馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ウィズアウィッシュ,11,61.0,7.3,12.9,1600,1,1,3,478,-2,54.0,1,69.7,16,5,54,1,1,0,37.7,480,-10,-0.8,6,88.5,16,4,3,2,39.7,490,-2,1.7,2,72.8,16,9,3,2,37.7,492,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラビットラン,2,2.4,1.3,1.9,1600,2,2,22,446,-4,54.0,1,85.5,15,7,54,5,4,0,36.6,450,0,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブライトンロック,4,3.2,1.1,1.4,1600,3,3,8,448,+6,56.0,4,114.1,9,1,56,5,5,3,38.3,442,+2,0.5,2,98.4,16,11,8,10,36.6,440,-4,0.0,11,95.4,16,6,15,16,35.8,444,-4,0.7,8,95.7,7,8,35.5,448,-2,0.9,7,84.2,6,34.4,450,+8,0.6
スマートエレメンツ,3,11.2,2.1,3.4,1600,4,4,8,498,0,56.0,11,124.5,12,8,56,8,8,9,35.7,498,-2,1.3,9,99.5,16,1,4,4,38.1,500,+2,1.1,4,98.9,16,7,5,6,37.4,498,+4,0.4,6,117.5,16,8,39.7,494,-4,1.5,5,116.8,6,39.6,498,+6,1.2
ゴールドスカル,9,127.5,14.6,26.0,1600,5,5,3,476,+2,56.0,14,116.9,14,1,56,1,1,1,43.2,474,0,3.3,8,115.9,15,8,6,6,39.9,474,0,1.6,12,86.9,16,3,9,8,40.1,474,+4,1.9,11,118.8,3,11,41.6,470,-2,3.2,6,112.2,5,38.2,472,-4,0.9
コットンボウル,10,55.3,6.2,11.0,1600,6,6,9,474,-4,56.0,6,117.1,10,4,56,1,1,1,39.6,478,+2,1.0,1,117.8,16,13,2,2,41.0,476,0,0.0,5,108.9,14,7,7,8,39.1,476,-4,0.6,9,96.7,3,16,35.1,480,0,0.7,0,0,0,0,0,0,0
タイキダイヤモンド,5,54.4,6.5,11.4,1600,6,7,2,466,0,56.0,10,116.6,13,7,56,6,6,4,41.6,466,0,3.0,1,117.5,16,3,6,7,38.9,466,-2,-0.3,5,116.8,16,13,8,7,41.4,468,-4,2.4,6,119.0,3,7,40.5,472,0,1.7,0,0,0,0,0,0,0
メイショウルミナス,8,32.6,4.5,7.8,1600,7,8,3,450,-6,54.0,1,71.1,16,14,54,2,2,0,36.3,456,0,-0.1,4,72.9,16,6,7,7,37.9,456,-4,0.3,7,117.3,16,9,3,4,40.3,460,+6,0.9,7,110.9,18,7,36.0,454,-2,1.1,4,110.9,1,35.0,456,-2,0.4
マイネルツァイト,7,72.9,9.4,16.7,1600,7,9,3,502,+8,56.0,12,116.7,14,9,56,2,3,5,42.5,494,-6,3.1,1,118.4,16,3,1,1,41.9,500,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オーサムバローズ,6,5.0,1.3,2.0,1600,8,10,2,494,0,56.0,1,85.1,16,11,56,5,5,0,37.3,494,-2,-0.2,4,114.6,16,11,7,7,37.5,496,+2,1.6,2,114.4,14,13,9,8,37.1,494,+2,0.8,2,113.8,9,2,37.9,492,-2,0.3,3,107.6,8,36.5,494,-6,0.4
トラネコ,1,6.7,1.5,2.3,1600,8,11,2,440,0,56.0,4,114.4,13,3,56,12,12,12,38.5,440,-4,0.8,4,116.5,9,6,3,3,37.3,444,-2,0.6,1,115.6,12,6,1,1,38.1,446,+2,-0.6,2,135.4,7,3,39.8,444,0,0.1,4,137.6,12,39.6,444,+4,1.1
