馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
オイカケマショウ,10,89.3,10.3,33.0,2400,1,1,2,460,-4,54.0,9,114.7,16,1,51,15,16,16,37.8,464,0,1.7,5,114.0,14,9,13,13,38.6,464,-2,0.7,8,69.7,18,13,13,14,34.2,466,+24,0.6,14,95.7,12,14,35.6,442,-4,2.2,11,110.5,11,35.4,446,0,2.6
タマモベルガモ,5,36.8,3.6,11.1,2400,2,2,2,476,0,57.0,5,161.1,18,7,56,7,7,4,35.4,476,-2,0.6,10,149.9,10,6,3,3,35.5,478,+6,1.2,7,119.5,10,8,4,4,36.9,472,+2,1.1,10,133.4,11,11,35.2,470,-4,1.4,13,162.3,10,36.2,474,-2,1.8
マリネリス,4,63.9,5.9,18.6,2400,3,3,4,416,-6,55.0,6,157.6,14,13,52,5,4,5,37.6,422,+8,0.6,7,150.2,8,6,4,3,35.3,414,+2,1.5,7,149.4,11,3,2,3,37.7,412,0,1.6,7,146.9,14,5,36.4,412,+1,0.5,11,92.0,5,40.0,411,+9,3.0
フォイヤーヴェルク,1,1.5,1.1,1.1,2400,4,4,8,440,-4,57.0,8,148.4,13,11,57,6,6,7,34.5,444,+6,0.5,1,149.5,12,9,3,3,36.0,438,-10,-0.2,3,147.0,9,6,7,7,34.0,448,-4,0.2,4,161.8,9,11,36.3,452,+10,0.4,3,152.1,12,34.4,442,-8,0.1
ブライトクォーツ,2,28.3,3.7,11.5,2400,5,5,7,468,+4,54.0,3,165.4,14,6,56,7,8,1,38.9,464,+4,0.7,3,161.6,14,4,7,7,36.6,460,-4,0.3,8,123.8,16,2,11,10,37.6,464,-4,0.8,5,163.9,9,6,35.7,468,-4,0.8,4,119.4,7,35.8,472,-8,0.1
マイネルプレッジ,6,7.7,1.4,3.5,2400,6,6,22,448,+4,57.0,3,135.0,14,14,57,6,5,5,36.2,444,+4,0.6,3,120.0,16,11,13,12,35.9,440,-4,0.3,4,135.8,10,7,6,5,34.9,444,0,0.6,2,161.6,2,9,36.0,444,-2,0.1,12,163.2,10,37.4,446,0,1.8
ベイビーステップ,3,6.6,1.6,4.1,2400,7,7,2,484,+4,54.0,5,135.9,17,10,51,8,8,10,34.4,480,-4,0.6,7,107.9,15,13,14,14,34.0,484,+4,0.3,1,108.8,16,9,3,3,35.1,480,+2,0.0,8,82.1,9,13,33.8,478,+2,0.4,3,96.8,3,35.3,476,-2,0.3
フリーフリッカー,9,8.5,1.6,4.2,2400,7,8,18,462,+8,54.0,6,145.1,14,11,53,12,12,12,35.5,454,-4,0.7,6,135.2,7,7,5,5,37.1,458,+2,2.1,4,146.3,7,5,5,5,35.0,456,-4,0.9,4,134.6,5,4,35.4,460,-2,1.0,1,123.2,9,36.1,462,+4,0.0
ホットファイヤー,8,21.0,3.2,9.6,2400,8,9,10,462,-6,57.0,9,121.7,15,8,57,2,2,3,37.3,468,+6,1.4,7,108.3,12,6,8,8,35.3,462,0,0.6,8,120.8,14,6,6,6,34.8,462,0,0.4,11,159.0,12,1,38.1,462,-2,1.7,8,135.0,11,35.1,464,-4,1.4
アイアムノーブル,7,12.0,2.0,5.7,2400,8,10,21,462,+4,54.0,16,136.6,16,16,56,8,10,16,38.7,458,-8,3.8,5,144.2,12,9,1,1,34.1,466,+2,0.2,6,115.5,15,11,3,3,39.9,464,-6,1.2,8,115.1,5,7,37.9,470,-4,1.5,1,118.2,7,40.4,474,+2,0.0
