馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ジュエルメーカー,2,2.8,1.5,1.9,1800,1,1,2,502,0,55.0,1,115.0,12,4,55,4,4,3,37.6,502,-12,-0.5,7,112.3,15,8,5,5,38.0,514,-2,0.6,3,113.2,10,9,6,6,39.0,516,-2,0.5,3,110.2,5,4,38.8,518,+24,0.8,16,107.9,14,35.0,494,-8,1.1
フィエルテ,6,45.2,7.2,10.7,1800,2,2,4,482,0,52.0,9,158.2,16,4,51,9,9,11,41.3,482,-6,1.8,1,114.9,13,10,9,11,39.0,488,+6,-0.4,16,117.6,16,9,10,9,40.9,482,+8,5.1,2,113.3,6,7,38.4,474,-2,0.0,3,112.5,10,36.8,476,+8,1.6
メイショウブーケ,12,56.9,7.6,11.3,1800,3,3,13,474,+6,54.0,15,113.1,16,3,55,16,16,16,37.3,468,0,2.4,1,113.6,9,1,9,9,37.4,468,-10,-0.6,12,115.4,16,7,13,14,39.5,478,+8,2.2,3,113.7,3,11,38.5,470,-2,0.4,3,111.1,2,36.7,472,+4,0.7
アローシルバー,13,118.2,20.7,31.1,1800,3,4,18,494,+12,55.0,1,125.8,10,2,55,1,1,1,38.0,482,+8,-0.1,10,107.6,15,9,7,7,39.2,474,+4,1.8,3,106.3,16,6,6,5,38.5,470,-8,0.6,8,83.6,9,8,36.8,478,-8,1.3,10,96.9,11,35.1,486,+12,1.6
ビスカリア,5,7.7,1.8,2.4,1800,4,5,2,458,+4,55.0,4,121.6,16,2,53,13,14,14,38.1,454,-10,0.6,11,112.4,16,12,13,13,36.8,464,+4,1.7,1,113.8,11,11,11,10,37.7,460,0,-0.1,3,112.5,13,16,37.5,460,0,0.7,2,114.8,4,38.3,460,+4,0.3
アスタキサンチン,10,6.3,1.6,2.2,1800,4,6,2,468,0,55.0,5,112.5,14,9,55,5,5,6,37.8,468,-2,1.1,7,119.9,12,9,1,1,38.1,470,+4,0.8,1,112.8,12,4,2,2,37.1,466,+8,-0.2,2,110.1,12,1,38.9,458,+6,0.7,3,112.9,2,37.2,452,+2,0.4
クリッパールート,9,19.1,3.4,4.9,1800,5,7,3,462,-6,55.0,1,115.3,15,10,55,6,6,5,37.7,468,+2,0.0,3,115.2,16,8,9,10,38.9,466,-6,0.6,4,114.5,14,8,6,7,39.1,472,+12,0.3,6,106.9,15,5,39.2,460,0,0.3,10,98.2,15,36.5,460,-8,1.2
マトリョーシカ,11,77.4,12.9,19.4,1800,5,8,36,512,+4,55.0,0,0,0,0,0,0,0,0,0,0,0,0,12,113.1,16,8,3,3,40.2,508,+8,1.4,10,113.7,15,10,2,2,39.2,500,+6,1.1,15,160.2,13,3,44.0,494,+4,5.9,13,163.7,1,46.5,490,-10,10.8
プレミオテーラー,14,13.9,3.4,4.9,1800,6,9,10,480,-4,55.0,13,96.2,14,14,54,3,3,0,36.1,484,-4,1.3,11,83.2,14,5,13,14,34.0,488,+8,1.0,2,82.7,13,7,2,2,34.1,480,+4,0.0,5,94.1,11,3,32.8,476,-4,0.5,11,84.9,8,37.6,480,+6,1.2
マーブルケーキ,7,33.4,7.2,10.6,1800,6,10,2,478,-2,55.0,8,115.8,16,10,55,4,4,10,40.2,480,-2,1.7,15,72.2,16,14,12,15,37.0,482,-8,2.0,11,106.8,13,10,5,5,38.4,490,+6,2.2,8,112.6,10,5,39.3,484,-2,0.9,7,97.7,1,37.2,486,+8,0.7
アグネスアーニャ,8,123.3,23.4,35.1,1800,7,11,2,488,-6,55.0,13,113.9,14,2,55,12,11,10,38.8,494,+6,2.5,8,113.0,16,4,14,13,38.1,488,-4,1.2,13,112.5,16,7,8,8,37.2,492,-2,1.2,8,106.8,7,11,38.2,494,+8,1.3,13,107.4,3,38.7,486,+10,1.7
モアニケアラ,4,7.5,2.2,3.0,1800,7,12,33,478,+20,55.0,13,114.4,16,1,55,1,1,1,42.3,458,+2,3.7,14,99.0,15,10,2,2,37.9,456,+6,2.1,1,112.6,15,2,5,4,37.6,450,-14,-0.1,6,113.4,13,5,36.9,464,+6,0.4,1,114.9,3,37.7,458,+16,-0.2
エグランティーナ,3,35.2,6.1,9.0,1800,8,13,3,536,-6,55.0,12,116.7,16,16,55,4,4,4,41.2,542,+28,1.6,12,107.2,13,4,4,4,39.3,514,-10,1.8,5,106.4,15,8,12,12,37.4,524,+8,0.8,12,98.3,6,4,38.1,516,-10,2.0,1,115.0,7,37.6,526,-10,0.0
サンタエヴィータ,1,4.3,1.5,2.1,1800,8,14,9,478,+20,55.0,10,111.9,16,11,54,7,6,6,37.8,458,0,0.7,3,111.4,16,15,10,11,35.9,458,+2,0.1,4,111.1,15,2,9,8,37.1,456,-2,0.3,3,105.5,5,8,37.0,458,+4,0.7,2,105.8,6,38.1,454,0,0.1
