馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ダイコウサク,14,12.7,3.3,9.7,1800,1,1,4,488,-8,56.0,13,98.2,16,16,56,10,8,6,36.6,496,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
デルマタッシャデナ,6,54.4,6.4,19.8,1800,1,2,5,468,0,56.0,9,117.5,16,15,56,10,9,8,40.8,468,0,2.2,4,99.8,16,2,6,6,37.6,468,0,0.9,5,101.8,13,8,10,12,37.0,468,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リョウランヒーロー,5,108.7,6.9,21.3,1800,2,3,4,466,-6,54.0,9,87.9,15,12,56,7,6,0,39.2,472,+4,1.2,6,100.6,16,11,7,7,39.1,468,+4,1.0,10,100.1,16,14,15,14,36.9,464,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ボナジョルナータ,3,9.8,1.7,4.5,1800,2,4,2,502,-2,56.0,4,100.2,16,12,56,12,13,0,37.5,504,+4,0.3,10,128.0,10,8,6,7,39.6,500,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サントリーニ,11,136.0,15.9,50.7,1800,3,5,29,452,+14,56.0,10,98.0,17,10,54,16,17,0,34.2,438,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バガーチ,8,54.1,8.0,24.8,1800,3,6,4,474,+2,56.0,12,120.2,16,2,56,11,11,11,41.4,472,+4,2.8,7,116.9,16,11,14,13,40.8,468,0,2.5,5,99.8,16,5,15,13,37.0,468,+4,0.9,4,100.3,16,3,38.7,464,+8,0.4,8,100.1,16,38.8,456,+10,1.5
トワードポラリス,2,6.0,1.4,3.1,1800,4,7,6,456,0,56.0,7,118.9,15,2,56,6,6,5,40.4,456,+6,0.7,2,115.4,16,12,2,2,39.3,450,0,0.5,5,99.3,16,14,7,6,38.2,450,+4,0.7,7,92.4,11,11,36.2,446,-4,1.2,9,99.6,5,36.2,450,0,2.0
ブライトインベガス,16,126.9,23.4,75.0,1800,4,8,0,500,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ハクサングロウ,13,107.7,20.2,64.7,1800,5,9,4,476,-10,54.0,12,74.3,16,2,54,11,11,0,38.7,486,+6,0.8,10,99.4,13,1,6,5,37.5,480,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プレゼンス,1,1.7,1.1,1.1,1800,5,10,2,496,+2,56.0,3,100.0,16,3,56,8,5,0,37.9,494,-4,0.1,2,117.5,16,10,9,9,39.2,498,+10,0.1,7,110.3,13,9,13,12,34.9,488,+2,1.1,7,97.2,3,11,35.4,486,+2,0.8,5,111.7,2,34.6,484,0,0.4
タイセイエピローグ,4,22.9,2.9,8.4,1800,6,11,4,470,-2,56.0,8,117.9,16,7,56,8,7,8,40.1,472,+4,1.0,9,83.4,18,12,7,6,35.9,468,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サンデンファーム,10,211.9,22.5,72.0,1800,6,12,4,456,-2,56.0,6,118.8,14,2,54,3,3,3,40.4,458,-6,2.4,11,85.4,12,1,3,3,36.2,464,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キングファースト,7,34.1,4.7,14.1,1800,7,13,19,476,+6,56.0,10,124.6,12,12,55,4,3,3,37.2,470,-10,2.1,13,126.1,18,17,16,17,36.5,480,+8,2.4,13,98.4,18,7,13,13,34.0,472,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ブルーリゲル,9,11.3,2.4,6.7,1800,7,14,8,494,-6,56.0,10,125.1,17,4,55,2,2,2,37.8,500,-4,0.7,5,126.9,8,2,2,2,35.3,504,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フリージングレイン,12,11.9,2.0,5.4,1800,8,15,8,510,-2,56.0,9,121.8,16,8,55,10,10,6,44.6,512,+4,2.5,3,122.7,18,7,2,2,37.5,508,+4,0.4,3,123.0,16,6,7,3,35.6,504,+14,0.3,5,124.2,4,3,34.8,490,-4,0.4,4,108.5,3,34.5,494,-2,0.7
タイキビルダー,15,63.7,11.1,35.0,1800,8,16,4,498,+2,56.0,12,123.0,16,13,56,15,14,11,41.8,496,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
