馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ナリノメジャー,6,6.7,2.2,3.1,1200,1,1,2,456,-2,52.0,2,69.8,16,13,52,3,3,0,34.7,458,+2,0.4,4,69.2,16,7,6,6,35.0,456,-8,0.8,8,69.1,16,10,7,8,34.4,464,-4,0.5,3,70.9,8,3,36.4,468,+4,0.3,15,71.8,2,36.6,464,0,1.9
トキノシップー,14,99.6,12.9,19.2,1200,2,2,8,478,-4,57.0,15,87.3,16,8,57,3,4,0,39.0,482,+2,3.0,15,71.0,16,3,11,10,37.8,480,+12,1.7,16,85.6,16,9,8,9,37.0,468,+16,2.5,12,86.4,13,5,38.3,452,+1,2.2,1,89.6,9,38.5,451,-5,-0.2
シンキングカミユ,10,255.8,28.7,43.1,1200,2,3,17,440,+20,55.0,0,0,0,0,0,0,0,0,0,0,0,0,13,110.1,15,1,5,3,40.4,420,-16,2.7,16,82.0,18,13,8,8,35.0,436,+3,1.3,1,87.5,5,1,37.1,433,+1,-1.2,1,85.6,10,37.5,432,-2,-0.4
メリークン,15,9.7,2.8,4.0,1200,3,4,13,446,-14,54.0,1,78.9,16,12,56,1,1,0,37.1,460,0,-0.6,8,71.2,16,3,3,3,38.8,460,-2,1.5,2,72.6,16,10,2,2,38.5,462,0,0.0,2,72.2,5,1,38.3,462,0,0.0,2,73.2,2,39.4,462,+2,0.1
トップアドバンス,8,161.0,21.3,31.9,1200,3,5,16,470,-8,56.0,11,108.8,15,9,54,13,14,12,39.6,478,-8,1.0,10,87.4,16,13,15,15,37.1,486,0,1.8,13,87.2,16,4,13,13,38.1,486,+6,1.4,7,96.2,2,15,36.4,480,+8,1.0,10,100.1,1,36.1,472,-2,1.3
キキズブルーム,7,273.8,59.3,88.8,1200,4,6,8,448,-2,55.0,9,90.6,12,3,54,6,6,9,39.9,450,0,2.2,10,86.7,16,2,2,3,38.5,450,-6,2.5,13,109.0,15,10,13,14,39.7,456,+4,1.9,10,72.9,13,15,37.3,452,-4,1.0,10,87.2,9,38.3,456,-1,1.6
アイアムキャツアイ,4,6.6,2.1,2.9,1200,4,7,2,446,-2,52.0,2,68.7,16,14,52,3,2,0,37.3,448,+4,0.7,10,69.4,16,15,5,6,34.8,444,-4,0.8,9,71.9,16,1,3,3,38.1,448,-4,0.7,5,72.5,15,2,37.2,452,+2,0.2,1,72.9,12,38.1,450,0,-0.4
エクスシア,5,12.7,2.4,3.4,1200,5,8,1,438,-2,52.0,3,72.7,15,8,52,10,10,0,37.0,440,+4,0.1,9,73.2,15,12,13,13,37.3,436,+2,0.5,2,73.7,15,10,8,8,37.6,434,0,0.6,4,72.9,9,13,36.8,434,0,0.7,15,69.9,17,35.8,434,-2,1.2
スピーディクール,2,4.9,1.7,2.3,1200,5,9,7,476,0,54.0,2,78.0,16,3,54,16,16,0,34.9,476,+2,0.3,1,87.3,16,4,7,8,37.9,474,+4,-0.1,2,87.7,16,16,12,12,37.9,470,-2,0.6,3,73.6,2,12,37.9,472,+8,0.0,3,74.1,8,37.4,464,-4,0.5
テンキセキ,9,9.7,2.3,3.2,1200,6,10,1,476,-8,55.0,2,72.7,15,14,55,6,5,0,37.7,484,-2,0.1,13,87.7,15,5,7,7,38.5,486,+8,2.4,15,72.8,16,16,6,8,37.9,478,-2,1.4,10,79.7,13,7,37.7,480,-2,1.2,3,71.4,12,37.2,482,0,0.0
ナイアガラモンロー,13,20.6,4.2,6.1,1200,6,11,7,498,-4,55.0,9,108.8,11,8,55,2,2,2,34.8,502,+4,1.5,14,85.4,16,7,2,2,37.2,498,0,1.5,3,99.2,14,14,2,2,37.5,498,-4,0.1,10,95.3,8,5,36.6,502,-2,1.5,10,108.9,7,36.6,504,-2,0.9
ペイシャスナッチ,12,142.7,21.9,32.8,1200,7,12,13,490,+4,55.0,13,74.0,15,15,53,9,9,0,39.2,486,-8,1.9,2,75.7,12,5,1,1,40.1,494,+2,0.4,1,74.7,11,11,2,1,38.5,492,+4,-0.2,1,75.0,3,4,38.3,488,0,-0.2,2,75.0,3,37.9,488,+8,1.5
パブロ,11,33.6,6.2,9.1,1200,7,13,19,464,+6,57.0,0,0,0,0,0,0,0,0,0,0,0,0,11,73.4,16,11,9,8,39.1,458,-10,1.5,6,73.0,16,5,7,7,38.4,468,-4,1.1,15,81.0,4,7,39.1,472,+6,2.8,7,69.5,12,34.5,466,+4,0.7
アサクサレーサー,3,17.4,3.2,4.5,1200,8,14,2,470,-8,54.0,4,69.3,16,7,57,4,2,0,37.8,478,-10,1.3,9,77.8,16,5,9,9,35.9,488,-2,0.6,5,72.5,16,4,3,3,37.9,490,+2,0.4,5,72.2,2,5,38.3,488,+14,0.3,7,71.3,16,37.1,474,-6,0.5
アシャカセルクル,1,3.3,1.5,1.8,1200,8,15,14,502,-2,54.0,2,85.9,16,9,56,2,2,0,36.4,504,0,0.2,1,70.7,16,2,1,1,36.9,504,+6,-0.3,7,100.1,16,14,2,2,38.7,498,+2,0.8,2,100.5,3,1,37.7,496,-2,0.1,2,99.7,16,38.8,498,-2,0.1
