馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
スパイチャクラ,1,2.1,1.3,1.5,1200,1,1,1,464,+2,54.0,2,70.0,18,10,54,5,6,0,35.2,462,-4,0.0,2,69.3,18,10,1,1,34.7,466,-8,0.1,12,68.7,18,5,2,2,35.9,474,+2,0.8,1,69.3,10,2,35.4,472,+4,-0.3,2,69.7,16,35.8,468,+16,0.7
サダムリスペクト,7,7.1,2.3,3.3,1200,1,2,1,468,0,57.0,3,82.1,18,13,57,11,11,0,35.1,468,+6,0.2,14,68.7,18,14,15,16,33.8,462,+10,1.1,5,82.1,18,12,17,17,34.3,452,-4,0.4,5,68.6,12,14,33.8,456,+6,0.4,10,94.9,12,33.4,450,-4,0.9
ファド,2,14.0,3.7,5.4,1200,2,3,34,492,+18,54.0,11,86.7,16,11,54,3,3,0,38.2,474,-8,1.5,6,82.2,16,10,5,5,34.7,482,+6,0.5,2,69.0,16,2,7,7,35.0,476,+2,0.4,4,69.1,6,1,35.7,474,0,0.2,4,71.5,11,36.9,474,0,0.4
タカラフローリック,16,84.4,13.8,21.0,1200,2,4,13,490,0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,13,74.3,15,14,2,2,39.7,490,+10,2.2,6,69.9,16,16,1,1,35.6,480,-4,0.7,4,68.7,2,1,35.0,484,0,0.4,16,110.9,5,40.1,484,-16,3.5
ベルモントラハイナ,9,35.1,5.8,8.7,1200,3,5,7,474,+6,55.0,12,68.5,18,12,55,2,3,0,34.7,468,+6,0.7,5,70.4,16,12,2,1,36.7,462,-6,0.2,6,69.5,18,13,2,2,35.1,468,+2,0.6,16,70.4,13,2,36.9,466,-6,1.9,3,70.0,9,35.2,472,+16,0.3
ウィズアットレース,13,71.6,7.3,11.1,1200,3,6,9,416,+2,53.0,13,72.4,16,12,53,2,2,0,37.8,414,+2,1.2,3,69.1,16,2,3,2,35.6,412,-6,0.7,16,70.8,16,5,3,5,36.7,418,-2,1.0,10,69.9,11,4,36.1,420,+14,1.4,16,70.2,16,36.4,406,-4,1.7
ラヴィオリ,6,30.9,5.9,8.8,1200,4,7,11,478,+2,53.0,6,69.3,16,11,53,1,1,0,36.0,476,+16,0.9,11,71.4,18,14,3,3,36.9,460,-2,1.5,4,68.7,18,2,1,1,34.7,462,+8,0.3,4,69.9,1,1,35.6,454,-8,0.2,2,69.3,14,34.6,462,+18,0.1
ビリーヴザワン,11,57.7,7.0,10.6,1200,4,8,22,484,+12,57.0,11,72.2,15,2,57,1,1,0,37.8,472,-10,1.2,11,89.9,13,2,3,2,36.2,482,-6,1.2,11,70.4,12,5,5,5,35.2,488,+6,0.8,3,70.1,6,6,35.5,482,0,0.4,15,74.1,6,39.7,482,+10,1.8
リッパーザウィン,4,9.2,2.4,3.5,1200,5,9,27,524,+22,57.0,4,69.5,13,11,57,7,4,0,34.7,502,-2,0.6,4,68.7,16,10,2,2,35.0,504,+2,0.4,8,69.4,16,11,3,4,35.4,502,-6,1.1,1,68.2,9,2,35.3,508,0,-0.1,3,68.3,5,34.7,508,+22,0.2
プレシャスロード,8,20.7,3.3,4.8,1200,5,10,1,468,0,57.0,4,70.1,18,12,57,8,9,0,35.1,468,+4,0.1,15,68.9,18,2,3,6,34.8,464,+12,1.3,14,69.0,18,11,8,7,34.5,452,-9,1.3,6,99.1,7,4,40.3,461,-13,1.6,16,76.7,2,39.5,474,-6,4.7
