馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
アディラート,1,1.3,0,0,1400,1,1,2,492,-4,56.0,1,83.0,15,13,55,1,1,0,35.9,496,+4,-2.0,6,96.3,12,2,7,6,35.0,492,0,0.6,5,123.0,8,3,2,4,37.1,492,-2,1.3,2,124.9,7,3,34.9,494,0,0.1,0,0,0,0,0,0,0
メイクグローリー,8,97.6,0,0,1400,1,2,10,470,-2,56.0,9,69.7,15,11,55,15,15,0,34.6,472,-6,0.9,14,87.6,16,1,5,6,39.8,478,0,2.6,9,88.1,11,3,8,8,40.9,478,-4,3.1,1,85.5,16,4,38.0,482,+6,0.0,8,93.7,8,35.8,476,+6,1.5
ゴールドスカル,12,133.5,0,0,1400,2,3,4,474,+4,56.0,11,118.8,12,3,54,11,10,8,41.6,470,-2,3.2,6,112.2,11,5,1,1,38.2,472,-4,0.9,1,115.4,15,8,1,1,39.6,476,0,0.0,5,109.3,9,3,40.1,476,0,2.6,0,0,0,0,0,0,0
テイエムソッキュウ,16,308.2,0,0,1400,2,4,11,484,+8,56.0,11,86.7,16,11,55,16,16,0,37.6,476,+4,1.7,6,86.4,11,9,6,6,39.4,472,-2,1.4,8,109.6,8,2,4,7,34.7,474,+8,1.1,3,70.6,13,3,36.5,466,+2,1.5,1,70.4,5,36.2,464,0,-0.9
サンマルライバル,4,33.0,0,0,1400,3,5,4,474,-6,56.0,8,117.4,12,11,55,12,12,12,38.9,480,+4,1.8,6,84.1,15,7,12,9,34.2,476,+2,0.5,1,87.1,16,15,12,12,36.5,474,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キタノユーリン,7,55.8,0,0,1400,3,6,2,478,0,54.0,7,72.8,16,13,54,3,2,0,38.9,478,-2,1.5,7,86.2,11,6,7,6,39.9,480,-2,1.5,1,85.1,14,12,1,1,37.4,482,+4,-0.2,13,83.3,4,4,37.2,478,+2,1.3,13,98.9,9,35.3,476,0,0.9
タマモサザンクロス,13,28.6,0,0,1400,4,7,10,446,+2,56.0,1,73.4,15,7,54,2,2,0,38.3,444,-4,-0.4,3,72.6,16,13,3,2,37.4,448,+4,0.4,8,87.7,16,11,7,7,39.5,444,+2,2.2,9,63.0,8,6,38.6,442,0,2.4,0,0,0,0,0,0,0
クティノス,10,48.2,0,0,1400,4,8,3,466,-8,56.0,1,86.8,16,1,55,1,1,0,39.3,474,+2,0.0,4,115.8,16,11,1,1,39.8,472,+4,0.9,4,110.8,13,2,2,1,35.1,468,-4,0.8,8,96.7,1,10,34.6,472,0,0.7,0,0,0,0,0,0,0
サノサマー,2,19.5,0,0,1400,5,9,10,466,+20,56.0,1,99.5,15,13,55,11,11,0,36.4,446,+2,-0.5,2,98.8,16,15,14,12,36.9,444,0,0.2,5,73.1,16,16,14,15,37.5,444,+6,0.8,7,71.4,5,11,37.8,438,0,1.8,0,0,0,0,0,0,0
タテヤマ,15,81.9,0,0,1400,5,10,4,438,-6,56.0,7,72.8,8,6,55,3,3,0,38.0,444,+6,1.0,1,71.8,13,5,1,1,36.5,438,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アフターバーナー,5,7.7,0,0,1400,6,11,5,504,+2,56.0,3,85.1,11,3,55,7,8,0,38.8,502,0,0.4,8,84.4,16,1,6,6,37.5,502,+16,0.5,1,69.0,15,4,2,2,37.3,486,-2,-0.2,2,86.5,15,5,38.0,488,0,0.3,0,0,0,0,0,0,0
メイショウミズカゼ,6,10.8,0,0,1400,6,12,4,464,+8,56.0,2,71.8,8,7,55,6,6,0,36.5,456,0,0.0,1,73.0,10,10,2,2,36.2,456,0,-0.2,2,72.3,13,3,5,3,36.6,456,+6,0.2,3,73.9,16,4,38.7,450,-2,1.0,3,86.6,13,38.6,452,0,0.3
テンザワールド,11,15.7,0,0,1400,7,13,2,430,+2,56.0,4,72.3,16,8,55,13,13,0,37.4,428,-2,1.0,1,86.0,13,11,4,4,38.1,430,+6,-0.6,2,86.3,15,6,3,4,37.7,424,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
サルタート,9,79.8,0,0,1400,7,14,11,444,-2,54.0,10,86.7,16,16,54,13,12,0,38.2,446,+6,1.7,1,73.1,11,7,2,2,37.2,440,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイエムヒッタマゲ,3,39.4,0,0,1400,8,15,18,488,+2,56.0,14,70.2,15,14,54,13,12,0,35.8,486,+6,2.2,2,70.3,16,6,2,2,36.4,480,-2,1.2,3,69.9,7,3,5,5,35.7,482,+14,0.5,1,71.2,5,1,36.7,468,0,-0.4,0,0,0,0,0,0,0
スリーミスヨハネス,14,44.2,0,0,1400,8,16,3,432,-6,54.0,1,118.5,10,10,53,4,4,4,38.4,438,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
