馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
アルケミスト,5,31.4,6.0,9.5,1800,1,1,2,436,-2,52.0,12,96.9,16,13,55,15,14,0,35.6,438,-12,1.3,11,110.3,14,8,11,11,37.9,450,+2,1.4,6,107.9,14,3,12,12,35.2,448,+6,0.4,10,121.5,7,9,34.6,442,+10,1.0,11,107.4,6,34.5,432,-2,1.0
ティーエスクライ,4,14.9,4.1,6.4,1800,1,2,2,458,-4,54.0,8,96.4,17,16,55,7,6,0,36.5,462,+6,0.9,9,94.1,18,16,14,14,34.0,456,+2,1.4,4,110.7,14,6,9,8,36.9,454,+2,0.1,8,122.1,5,9,35.5,452,+4,1.6,9,94.8,9,34.5,448,-10,0.9
アウェイク,11,8.8,2.2,3.3,1800,2,3,13,466,0,54.0,10,107.2,17,12,55,4,4,0,34.5,466,0,0.7,4,108.0,16,4,12,12,34.8,466,-2,0.2,3,108.0,16,6,3,3,37.3,468,0,0.4,9,108.0,4,3,34.9,468,+8,0.7,9,112.0,12,36.3,460,+6,0.7
ジャコマル,7,8.6,2.9,4.4,1800,2,4,19,460,+20,52.0,6,94.5,16,1,54,1,1,1,35.1,440,-8,0.6,8,94.1,15,3,3,3,34.7,448,+8,0.6,4,95.7,17,10,6,7,35.3,440,-6,0.7,5,96.0,5,2,34.6,446,-6,0.3,8,121.7,2,37.5,452,+10,1.7
プレシャスギフト,9,24.3,5.8,9.1,1800,3,5,4,444,+1,52.0,2,107.3,11,7,50,1,1,1,36.5,443,+1,0.0,14,94.5,16,13,14,14,35.9,442,+2,1.2,8,109.3,13,4,4,4,36.3,440,-12,1.3,3,107.7,9,2,36.5,452,+4,0.7,17,70.0,18,34.8,448,+2,1.7
ヴィータファン,14,40.0,9.7,15.5,1800,3,6,6,470,-4,57.0,6,94.9,16,5,54,1,1,1,35.5,474,+14,0.8,10,81.7,18,10,2,2,36.1,460,+10,1.3,12,110.8,12,1,1,1,38.6,450,-16,2.8,3,97.4,14,1,38.3,466,-4,0.1,15,117.6,3,42.7,470,-8,2.4
シャンティローザ,1,10.4,2.7,4.1,1800,4,7,8,456,0,52.0,10,123.2,15,14,51,10,9,9,36.1,456,+2,1.2,1,107.2,16,14,13,14,35.4,454,-8,-0.2,3,94.9,16,7,6,8,34.4,462,+10,0.3,2,94.8,6,10,34.7,452,-8,0.1,2,95.3,13,33.4,460,+14,0.2
ロードブレイク,13,94.4,20.8,33.3,1800,4,8,8,482,-7,55.0,1,72.2,8,6,56,3,1,0,36.3,489,+2,-1.1,1,84.2,8,3,4,4,40.2,487,+1,-0.9,8,108.8,18,9,15,10,35.6,486,-8,0.8,8,95.5,8,13,35.2,494,-6,1.2,6,85.8,5,36.6,500,0,2.3
ラハトケレブ,3,55.9,11.6,18.5,1800,5,9,7,478,-4,56.0,16,94.6,18,3,57,12,12,0,34.7,482,+4,1.9,4,108.8,11,5,11,11,34.9,478,0,0.5,9,121.1,11,8,6,6,35.1,478,0,0.9,8,121.4,13,4,36.3,478,0,1.1,12,109.0,7,35.2,478,0,0.9
ミトノグラス,8,5.6,1.9,2.7,1800,5,10,11,476,0,54.0,7,120.6,13,12,57,5,5,2,36.1,476,+2,0.5,3,108.3,13,8,2,2,34.7,474,0,0.2,6,119.2,10,4,2,2,36.8,474,+4,0.8,7,94.6,14,4,34.7,470,-2,0.7,4,92.7,8,34.2,472,-2,0.4
ダークネブラス,6,6.3,1.4,1.9,1800,6,11,4,472,0,56.0,4,106.6,16,16,56,7,8,0,34.0,472,0,0.5,8,109.4,11,7,3,6,34.9,472,-4,0.7,3,107.6,12,8,4,4,34.3,476,+6,0.1,10,107.9,4,10,33.9,470,-6,0.4,2,120.1,8,34.1,476,+10,0.1
ヤマニンリュウセイ,10,10.3,2.6,4.0,1800,6,12,1,474,-2,57.0,5,120.5,15,4,56,2,2,2,37.0,476,+2,0.4,8,108.0,15,14,5,7,34.8,474,0,0.4,5,108.0,15,4,3,4,36.1,474,-2,0.3,7,107.2,14,8,36.5,476,0,1.1,7,120.8,9,35.2,476,+2,0.4
ストラボ,15,162.8,37.7,60.5,1800,7,13,25,482,-1,57.0,2,87.8,8,3,56,3,2,0,38.6,483,-4,0.5,1,89.7,8,1,7,3,39.2,487,-1,-1.4,1,85.3,9,6,2,2,39.7,488,+10,-0.6,7,86.3,3,7,39.4,478,+3,1.7,1,87.6,2,41.5,475,-3,-0.2
ステフィン,12,66.6,15.0,24.0,1800,7,14,4,472,+2,54.0,14,108.2,16,5,54,4,2,0,35.9,470,+8,2.1,7,125.9,8,8,3,3,36.4,462,0,0.9,1,122.7,16,15,4,5,35.4,462,-4,-0.1,5,123.4,10,6,35.9,466,-2,0.8,3,123.0,7,36.3,468,+4,0.8
ミネット,2,4.0,1.4,1.8,1800,8,16,5,454,0,55.0,3,108.3,18,17,55,8,7,7,33.8,454,-18,0.3,6,106.7,18,12,6,7,34.3,472,+12,0.5,8,107.2,16,7,8,8,35.3,460,+6,0.5,6,122.7,2,4,35.1,454,+10,1.0,1,108.0,9,36.1,444,+6,0.0
