馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ドルチェレガート,7,43.7,8.2,11.9,1,0,2600,0,1,0,0,1,1,4,446,0,0,0,1,5,56.0,0,0,0,0,1,0,0,0,0,0,8,1,0,2400,150.5,0,0,1,0,15,1,5,54,1,1,1,1,38.6,446,+2,2.3,0,0,0,0,0,1,0,0,0,0,12,1,0,2500,157.5,1,0,0,0,14,14,5,54,7,7,10,10,35.3,444,-2,1.3,0,0,0,1,0,0,0,0,0,0,11,1,0,2000,120.4,1,0,0,0,18,1,5,54,3,3,0,0,37.1,446,+8,1.7,0,0,1,0,0,0,0,0,0,0,12,1,0,1800,108.6,1,0,0,0,16,7,5,57,5,4,4,4,36.7,438,-4,0.6,0,0,0,0,1,0,0,0,0,0,8,1,0,2400,147.3,1,0,0,0,9,5,5,57,2,2,2,2,36.6,442,0,1.9
ハヤブサライデン,2,5.9,1.8,2.5,1,0,2600,0,1,0,0,2,2,3,486,+4,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,5,0,1,2500,164.5,0,1,0,0,10,9,4,54,3,3,4,4,42.3,482,-2,2.3,0,0,0,0,0,1,0,0,0,0,2,0,1,2400,154.7,0,0,1,0,16,14,4,54,1,1,1,1,38.4,484,-4,0.2,0,0,0,1,0,0,0,0,0,0,13,1,0,1800,108.3,1,0,0,0,16,10,4,54,3,3,0,0,37.1,488,+4,2.6,0,0,1,0,0,0,0,0,0,0,10,1,0,1200,70.1,1,0,0,0,11,8,4,57,3,3,0,0,35.8,484,-2,0.9,0,0,0,0,1,0,0,0,0,0,8,1,0,1400,82.5,1,0,0,0,15,1,4,57,8,8,0,0,35.7,486,+2,1.3
イタリアンフェッテ,6,44.0,6.6,9.5,1,0,2600,0,1,0,0,3,3,2,418,+2,0,1,0,5,55.0,0,0,0,1,0,0,0,0,0,0,9,0,1,1800,115.0,1,0,0,0,11,8,5,52,7,7,9,10,38.7,416,-4,1.2,0,0,0,1,0,0,0,0,0,0,7,1,0,1800,106.8,1,0,0,0,17,15,5,55,15,15,0,0,34.4,420,+6,1.2,0,0,0,1,0,0,0,0,0,0,16,1,0,1400,82.4,1,0,0,0,18,10,5,52,17,17,0,0,34.3,414,+2,1.3,0,0,0,0,0,0,0,0,0,0,4,1,0,1700,108.3,1,0,0,0,12,12,5,54,7,7,7,5,36.6,412,+6,0.6,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,86.4,1,0,0,0,16,13,5,55,16,16,0,0,36.4,406,-4,2.0
エイム,11,17.5,3.8,5.3,1,0,2600,0,1,0,0,4,4,1,452,+2,1,0,0,3,54.0,0,0,0,1,0,0,0,0,0,0,11,0,1,2500,165.8,0,0,1,0,14,3,3,53,2,2,6,9,42.0,450,+2,2.6,0,0,0,1,0,0,0,0,0,0,6,0,1,2500,164.6,0,1,0,0,10,7,3,53,8,8,8,8,41.4,448,+2,2.4,0,0,0,0,0,0,0,0,1,0,14,0,1,2000,128.7,0,1,0,0,16,6,3,53,2,2,2,10,41.2,446,-12,4.0,0,0,0,0,0,0,0,0,1,0,1,0,1,2000,127.3,1,0,0,0,15,9,3,56,2,2,2,2,37.6,458,-6,0.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1900,121.9,1,0,0,0,16,6,3,56,12,13,5,4,40.4,464,+6,1.9
ロマンチックドラマ,13,120.6,22.0,31.7,1,0,2600,0,1,0,0,4,5,10,452,-12,0,1,0,3,52.0,0,0,0,0,0,0,0,0,0,1,8,1,0,2000,125.0,0,1,0,0,18,4,3,54,18,18,18,17,37.0,464,+4,1.6,0,0,0,0,0,0,1,0,0,0,13,0,1,1800,117.2,1,0,0,0,14,7,3,52,8,9,11,11,40.2,460,+28,3.4,0,0,0,0,0,0,0,1,0,0,14,1,0,1800,116.9,0,0,0,1,16,4,3,54,16,16,0,0,38.3,432,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シャイニーダスト,8,26.6,5.0,7.1,1,0,2600,0,1,0,0,5,6,9,486,-10,1,0,0,3,55.0,1,0,0,0,0,0,0,0,0,0,10,1,0,2000,124.0,1,0,0,0,16,2,3,56,9,9,9,9,36.3,496,+20,0.8,0,0,0,0,0,0,0,1,0,0,13,1,0,2200,137.2,1,0,0,0,16,4,3,56,3,3,2,1,39.0,476,-4,2.2,0,0,0,0,0,0,0,1,0,0,3,1,0,2200,137.7,1,0,0,0,16,4,3,56,11,9,6,3,34.7,480,+2,0.4,0,0,0,0,0,0,0,1,0,0,7,1,0,2000,123.5,1,0,0,0,15,8,3,55,11,7,7,6,34.6,478,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
オンファロス,4,3.9,1.6,2.0,1,0,2600,0,1,0,0,5,7,2,428,0,0,1,0,4,53.0,0,0,0,1,0,0,0,0,0,0,3,1,0,1800,107.7,1,0,0,0,17,10,4,53,13,13,0,0,33.6,428,+6,0.2,0,0,0,1,0,0,0,0,0,0,8,1,0,1800,106.9,1,0,0,0,16,5,4,52,12,11,0,0,35.0,422,+10,1.2,0,0,0,0,1,0,0,0,0,0,10,1,0,1800,109.9,1,0,0,0,16,4,4,52,10,11,10,0,33.7,412,0,0.8,0,0,0,1,0,0,0,0,0,0,5,1,0,1800,107.3,1,0,0,0,16,13,4,52,10,9,0,0,33.8,412,-10,0.3,0,0,0,0,1,0,0,0,0,0,11,0,1,1400,86.5,1,0,0,0,16,3,4,55,14,14,0,0,37.0,422,-5,2.1
ジャストコーズ,9,21.4,4.9,6.9,1,0,2600,0,1,0,0,6,8,2,508,-20,1,0,0,3,55.0,0,0,0,1,0,0,0,0,0,0,7,1,0,2000,123.0,1,0,0,0,11,6,3,55,8,8,0,0,34.2,528,+8,1.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.3,0,1,0,0,8,6,3,56,6,4,2,0,38.7,520,-4,-0.2,0,0,0,0,0,0,0,0,1,0,9,1,0,2000,121.6,1,0,0,0,16,8,3,56,14,15,15,15,34.9,524,-4,1.2,0,0,0,0,0,0,0,0,1,0,17,1,0,1800,110.1,1,0,0,0,18,18,3,56,9,7,0,0,37.5,528,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
キーフォーサクセス,3,4.5,1.6,2.1,1,0,2600,0,1,0,0,6,9,2,450,0,1,0,0,4,57.0,0,0,0,1,0,0,0,0,0,0,6,1,0,2400,152.7,1,0,0,0,12,10,4,57,5,5,5,6,34.6,450,+2,0.7,0,0,0,0,1,0,0,0,0,0,11,1,0,2000,121.4,1,0,0,0,16,15,4,57,2,2,2,0,35.7,448,+2,1.4,0,0,0,0,1,0,0,0,0,0,6,1,0,2400,146.7,1,0,0,0,10,9,4,57,6,7,6,7,35.2,446,+2,1.3,0,0,1,0,0,0,0,0,0,0,5,1,0,2600,161.8,1,0,0,0,16,15,4,57,3,3,3,2,36.0,444,0,0.3,0,0,0,0,1,0,0,0,0,0,13,0,1,1600,99.4,0,1,0,0,16,11,4,56,5,6,0,0,39.7,444,-2,2.6
コウキチョウサン,1,4.7,1.5,2.0,1,0,2600,0,1,0,0,7,10,4,448,0,1,0,0,3,55.0,0,0,0,0,1,0,0,0,0,0,7,1,0,2400,150.4,0,0,1,0,15,9,3,54,7,8,5,3,37.1,448,+4,2.2,0,0,0,0,0,1,0,0,0,0,6,1,0,2500,156.8,1,0,0,0,14,1,3,54,12,11,10,8,34.6,444,+4,0.6,0,0,0,1,0,0,0,0,0,0,10,1,0,2400,147.7,1,0,0,0,11,10,3,54,6,6,5,5,35.0,440,+8,1.2,0,0,0,0,1,0,0,0,0,0,1,1,0,2400,147.8,0,1,0,0,16,7,3,56,7,7,8,8,35.7,432,-6,-0.1,0,0,0,0,1,0,0,0,0,0,9,1,0,2000,123.5,1,0,0,0,18,16,3,56,11,11,9,0,34.6,438,+6,0.9
