馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ショートストーリー,1,2.6,1.3,2.0,0,1,1800,0,1,0,0,1,1,4,482,+4,1,0,0,3,54.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,113.0,1,0,0,0,16,14,3,55,5,6,4,2,36.1,478,-4,-1.1,1,0,0,0,0,0,0,0,0,0,2,0,1,1700,106.5,1,0,0,0,13,7,3,55,11,10,3,3,38.3,482,+4,0.3,1,0,0,0,0,0,0,0,0,0,6,0,1,1700,107.6,1,0,0,0,13,6,3,55,6,6,9,12,38.0,478,-6,1.3,0,1,0,0,0,0,0,0,0,0,16,1,0,2000,124.9,0,1,0,0,16,16,3,55,2,2,2,12,40.2,484,-6,3.8,0,0,0,0,0,0,0,1,0,0,11,1,0,1800,109.2,1,0,0,0,17,9,3,56,16,15,0,0,34.8,490,-4,1.2
クリノロッキー,11,32.9,3.4,5.5,0,1,1800,0,1,0,0,2,2,1,506,+6,1,0,0,6,56.0,0,0,0,1,0,0,0,0,0,0,4,0,1,1800,113.6,1,0,0,0,10,4,6,56,10,10,10,10,37.9,500,+6,0.4,0,0,0,1,0,0,0,0,0,0,14,0,1,1800,116.6,1,0,0,0,15,15,6,55,13,14,14,15,40.2,494,-4,3.6,0,0,0,1,0,0,0,0,0,0,9,0,1,1800,114.5,1,0,0,0,15,11,6,57,13,14,12,12,39.1,498,+3,1.2,0,0,0,0,0,0,0,0,0,0,6,0,1,1400,91.4,1,0,0,0,11,8,6,56,7,8,5,7,40.7,495,-11,1.7,0,0,0,0,1,0,0,0,0,0,9,0,1,2100,134.3,1,0,0,0,16,1,6,54,15,16,16,16,38.2,506,0,1.4
トラキアンコード,2,3.2,1.3,1.9,0,1,1800,0,1,0,0,3,3,1,508,+8,0,0,1,4,56.0,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,98.6,1,0,0,0,12,4,4,57,1,1,0,0,35.6,500,+6,0.2,0,1,0,0,0,0,0,0,0,0,5,0,1,1700,107.4,1,0,0,0,13,7,4,57,6,6,6,5,38.7,494,+2,0.6,0,1,0,0,0,0,0,0,0,0,2,0,1,1700,106.1,0,1,0,0,11,2,4,57,3,3,3,3,38.5,492,-2,0.2,0,1,0,0,0,0,0,0,0,0,3,0,1,1700,105.2,0,0,1,0,12,12,4,57,2,2,3,3,36.9,494,-2,0.3,0,0,0,0,1,0,0,0,0,0,2,0,1,1600,97.3,1,0,0,0,16,12,4,57,2,1,0,0,36.7,496,0,0.1
マキシマイザー,8,276.1,41.5,69.8,0,1,1800,0,1,0,0,4,4,0,432,0,1,0,0,3,55.0,0,0,0,1,0,0,0,0,0,0,9,0,1,1200,73.6,1,0,0,0,15,10,3,53,12,13,0,0,37.6,432,-11,1.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.7,0,0,1,0,7,1,3,56,1,1,1,1,39.0,443,+7,-0.8,0,0,0,0,0,0,0,0,0,0,4,0,1,1400,91.5,0,1,0,0,9,3,3,56,3,3,1,3,41.2,436,-3,0.8,0,0,0,0,0,0,0,0,0,0,3,0,1,1400,86.4,1,0,0,0,9,8,3,56,2,2,0,0,38.2,439,-2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,87.0,1,0,0,0,8,7,3,56,3,1,0,0,38.0,441,+2,-0.7
スズカアポロ,12,58.3,11.7,19.5,0,1,1800,0,1,0,0,4,5,20,464,-9,1,0,0,5,56.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,90.9,1,0,0,0,9,1,5,56,1,1,1,0,40.0,473,0,-0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,106.8,0,0,1,0,9,4,5,56,1,1,1,0,41.2,473,-1,-0.8,0,0,0,0,0,0,0,0,0,0,1,0,1,1600,105.4,1,0,0,0,10,1,5,56,1,1,1,0,42.0,474,-2,-0.5,0,0,0,0,0,0,0,0,0,0,2,0,1,1400,91.2,1,0,0,0,10,7,5,56,1,1,1,0,39.6,476,-5,0.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,91.2,0,1,0,0,10,9,5,56,1,1,1,0,39.1,481,-1,-0.2
トウカイシェーン,9,50.8,7.1,11.8,0,1,1800,0,1,0,0,5,6,1,458,0,0,1,0,3,50.0,0,0,0,1,0,0,0,0,0,0,16,1,0,1800,108.0,1,0,0,0,17,2,3,53,2,2,0,0,36.5,458,+16,2.4,0,0,0,0,0,0,0,1,0,0,11,1,0,1800,109.9,1,0,0,0,12,11,3,54,9,9,0,0,34.7,442,-2,1.5,0,0,0,0,1,0,0,0,0,0,9,1,0,2000,120.9,1,0,0,0,18,12,3,54,11,10,10,0,35.6,444,+2,1.2,0,0,0,0,0,0,0,0,0,1,1,1,0,2000,122.3,1,0,0,0,18,10,3,54,4,3,5,3,36.6,442,-2,-0.2,0,0,0,0,0,0,0,1,0,0,3,1,0,1800,108.8,1,0,0,0,16,2,3,54,1,1,0,0,35.4,444,-4,0.1
ギンパリ,13,163.7,17.8,29.9,0,1,1800,0,1,0,0,5,7,0,496,-6,1,0,0,4,55.0,0,0,0,1,0,0,0,0,0,0,10,0,1,1800,115.6,1,0,0,0,11,11,4,55,7,7,9,9,39.2,502,+16,2.1,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,99.3,0,1,0,0,16,8,4,57,11,11,0,0,37.9,486,-10,1.6,0,0,0,0,1,0,0,0,0,0,6,0,1,1600,98.9,1,0,0,0,13,10,4,57,11,9,0,0,36.7,496,0,0.9,0,0,0,0,1,0,0,0,0,0,10,0,1,1600,100.1,1,0,0,0,15,13,4,57,14,14,0,0,37.2,496,-6,1.6,0,0,0,0,0,0,1,0,0,0,7,0,1,1800,114.9,1,0,0,0,11,6,4,57,9,9,11,10,38.7,502,+4,0.9
ダイゴマサムネ,4,17.4,2.9,4.6,0,1,1800,0,1,0,0,6,8,1,498,-6,1,0,0,4,54.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,113.6,1,0,0,0,10,5,4,54,6,6,5,5,36.5,504,0,0.3,0,0,0,0,0,0,0,0,1,0,12,0,1,1800,116.8,0,0,0,1,16,10,4,54,6,5,7,11,40.4,504,0,2.3,0,0,0,0,0,0,0,0,0,1,7,0,1,1700,106.1,0,0,0,1,13,2,4,54,5,5,8,5,38.0,504,0,1.6,0,0,0,0,0,0,0,0,0,1,2,0,1,1700,108.0,1,0,0,0,16,7,4,54,10,10,11,9,38.7,504,0,0.0,0,0,0,0,0,0,1,0,0,0,9,0,1,1400,84.6,0,0,0,1,16,11,4,54,11,9,0,0,37.6,504,-4,2.3
クリスタルキャノン,7,58.0,8.2,13.7,0,1,1800,0,1,0,0,6,9,7,450,-4,0,1,0,3,51.0,1,0,0,0,0,0,0,0,0,0,14,1,0,2000,123.7,1,0,0,0,16,4,3,51,12,13,12,13,36.6,454,-2,1.7,1,0,0,0,0,0,0,0,0,0,11,1,0,1800,109.5,1,0,0,0,14,9,3,52,10,10,10,9,35.2,456,+10,1.1,0,0,0,0,0,0,0,0,1,0,8,0,1,1800,113.5,1,0,0,0,16,7,3,52,11,12,12,10,37.5,446,0,2.6,0,0,0,0,0,0,0,1,0,0,10,0,1,1800,115.2,1,0,0,0,12,6,3,54,9,9,10,8,39.7,446,0,2.7,0,0,0,0,0,0,0,0,0,1,5,0,1,1700,107.3,0,1,0,0,16,1,3,54,16,16,10,6,38.6,446,-6,0.8
シードパール,10,40.8,6.2,10.2,0,1,1800,0,1,0,0,7,10,8,432,-14,0,1,0,4,55.0,1,0,0,0,0,0,0,0,0,0,10,0,1,1700,106.8,1,0,0,0,13,8,4,55,9,9,9,8,39.2,446,+6,1.2,1,0,0,0,0,0,0,0,0,0,3,0,1,1700,106.0,1,0,0,0,13,1,4,55,4,4,5,4,37.4,440,-4,0.2,0,1,0,0,0,0,0,0,0,0,12,1,0,1200,69.5,1,0,0,0,16,16,4,55,15,15,0,0,34.3,444,+4,1.0,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,70.5,1,0,0,0,14,14,4,55,10,11,0,0,35.3,440,+6,0.8,0,1,0,0,0,0,0,0,0,0,9,1,0,1200,70.4,1,0,0,0,16,10,4,55,8,8,0,0,35.0,434,-2,0.6
