馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ラヴアンドポップ,4,56.3,6.4,11.7,1,0,2200,1,0,0,0,1,1,7,464,-6,1,0,0,3,57.0,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,95.2,1,0,0,0,10,5,3,57,9,9,9,0,34.4,470,+8,1.0,1,0,0,0,0,0,0,0,0,0,4,1,0,1800,111.1,0,1,0,0,14,5,3,54,13,13,12,6,36.0,462,0,0.3,1,0,0,0,0,0,0,0,0,0,1,1,0,1800,111.2,1,0,0,0,13,7,3,54,5,3,2,2,36.1,462,+4,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,1600,99.7,0,0,1,0,13,3,3,51,4,4,3,0,35.5,458,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジョルジュサンク,1,11.0,2.0,3.3,1,0,2200,1,0,0,0,2,2,2,508,+4,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,5,1,0,2400,149.1,1,0,0,0,12,7,3,56,2,2,2,1,34.2,504,+10,0.6,0,0,0,0,0,0,0,1,0,0,4,1,0,2000,121.5,1,0,0,0,12,10,3,55,9,9,10,7,33.7,494,+4,0.2,0,0,0,0,0,0,0,1,0,0,5,1,0,2000,122.0,0,1,0,0,11,4,3,55,1,1,1,1,37.2,490,-2,1.0,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,121.4,1,0,0,0,8,7,3,55,1,1,1,1,33.7,492,0,0.2,1,0,0,0,0,0,0,0,0,0,1,1,0,2000,124.2,0,1,0,0,13,2,3,54,5,4,5,5,37.6,492,0,-0.1
ワンダースペリオル,6,28.3,5.1,9.2,1,0,2200,1,0,0,0,3,3,2,486,0,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,114.4,1,0,0,0,16,1,3,56,1,1,1,1,38.1,486,0,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クリノリトミシュル,5,131.2,13.6,24.8,1,0,2200,1,0,0,0,4,4,1,482,-4,0,1,0,3,54.0,0,0,0,0,0,0,0,1,0,0,5,0,1,1800,113.9,1,0,0,0,9,4,3,54,9,9,8,6,38.0,486,+2,0.5,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,111.8,0,0,1,0,8,7,3,54,8,7,7,7,37.0,484,0,0.5,0,0,0,0,0,0,0,1,0,0,2,0,1,1800,114.4,1,0,0,0,8,1,3,54,6,6,5,5,37.5,484,-2,0.2,0,0,0,0,0,0,0,1,0,0,8,0,1,1800,114.0,1,0,0,0,14,9,3,54,12,12,12,9,38.0,486,+2,1.7,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,116.6,1,0,0,0,16,12,3,54,14,15,12,9,40.1,484,-6,-0.3
ブラックスピネル,2,2.6,1.1,1.4,1,0,2200,1,0,0,0,5,5,4,494,-10,1,0,0,3,57.0,0,0,0,0,0,0,0,1,0,0,3,1,0,2000,122.9,1,0,0,0,8,8,3,57,8,8,7,7,33.0,504,+4,0.5,0,0,0,0,0,1,0,0,0,0,4,1,0,2000,122.4,1,0,0,0,12,13,3,55,2,2,2,1,35.8,500,-4,0.6,0,0,0,0,0,0,0,1,0,0,1,1,0,1800,107.6,1,0,0,0,5,4,3,55,2,2,0,0,33.5,504,0,-0.1,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,108.0,1,0,0,0,9,6,3,54,3,2,0,0,35.9,504,+8,0.2,0,0,0,0,0,0,1,0,0,0,1,1,0,2000,129.1,0,1,0,0,11,9,3,53,2,2,2,2,34.6,496,0,0.0
ロスカボス,3,5.1,1.5,2.4,1,0,2200,1,0,0,0,6,6,4,502,-8,1,0,0,3,57.0,0,0,0,0,0,0,0,1,0,0,6,1,0,2000,123.3,1,0,0,0,8,3,3,57,6,5,5,4,33.5,510,+12,0.9,0,0,0,0,1,0,0,0,0,0,8,1,0,1800,110.1,1,0,0,0,11,4,3,55,4,3,3,0,34.1,498,-2,0.6,0,0,0,0,0,0,0,0,1,0,1,1,0,1800,107.8,1,0,0,0,9,3,3,54,9,9,0,0,34.9,500,+4,-0.2,0,0,0,0,0,0,1,0,0,0,1,1,0,1600,101.0,0,0,1,0,9,1,3,54,8,6,5,0,34.7,496,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アドマイヤエイカン,9,4.5,1.3,1.8,1,0,2200,1,0,0,0,7,7,8,502,+10,1,0,0,3,57.0,0,0,0,0,0,1,0,0,0,0,5,1,0,2000,122.5,1,0,0,0,12,1,3,55,6,6,7,7,35.4,492,-10,0.7,0,0,0,0,0,0,0,1,0,0,3,1,0,2000,121.5,1,0,0,0,12,3,3,55,8,8,7,5,33.9,502,+10,0.2,1,0,0,0,0,0,0,0,0,0,1,1,0,1800,110.8,0,1,0,0,14,11,3,54,10,10,9,4,35.9,492,-4,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1800,115.1,1,0,0,0,11,3,3,54,1,1,1,1,35.1,496,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ナムラアラシ,10,63.1,9.5,17.4,1,0,2200,1,0,0,0,7,8,1,492,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,113.4,1,0,0,0,9,2,3,56,3,3,2,2,38.0,494,0,-0.1,0,0,0,0,0,0,0,1,0,0,4,0,1,1800,114.5,1,0,0,0,8,3,3,56,3,3,3,3,37.8,494,-2,0.3,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,114.5,0,0,1,0,9,2,3,55,3,4,4,3,37.1,496,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ピースマインド,8,5.0,1.6,2.6,1,0,2200,1,0,0,0,8,9,6,442,+6,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,14,1,0,1600,95.5,1,0,0,0,18,10,3,56,2,2,0,0,36.8,436,0,1.4,0,0,0,0,0,0,1,0,0,0,1,1,0,2000,122.9,0,1,0,0,14,3,3,55,1,1,1,1,36.9,436,0,-1.0,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,122.4,1,0,0,0,15,13,3,55,2,1,2,2,34.0,436,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダノンサンシャイン,7,10.0,2.1,3.5,1,0,2200,1,0,0,0,8,10,13,498,+10,1,0,0,3,56.0,0,0,0,0,0,0,0,1,0,0,1,1,0,2000,121.7,1,0,0,0,12,3,3,55,4,4,3,3,35.2,488,+16,-0.1,1,0,0,0,0,0,0,0,0,0,2,1,0,1800,111.9,1,0,0,0,12,6,3,54,4,4,3,3,35.5,472,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
