馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
アメンボ,11,354.7,32.3,171.1,1,0,2400,1,0,0,0,1,1,4,438,-14,1,0,0,3,56.0,0,0,0,0,0,1,0,0,0,0,7,1,0,2200,137.1,1,0,0,0,16,9,3,56,4,3,3,5,36.4,452,+2,1.6,0,0,0,0,0,1,0,0,0,0,8,1,0,2200,135.3,1,0,0,0,16,5,3,56,11,10,10,7,35.9,450,+4,0.9,0,0,0,0,1,0,0,0,0,0,6,1,0,2000,124.5,1,0,0,0,11,10,3,55,10,10,9,0,36.3,446,+2,1.5,0,0,0,0,1,0,0,0,0,0,8,1,0,2000,126.2,0,1,0,0,13,7,3,55,4,3,4,0,35.2,444,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
レヴィンインパクト,9,14.5,1.8,7.7,1,0,2400,1,0,0,0,2,2,2,458,-8,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,5,1,0,2400,149.1,1,0,0,0,7,1,3,56,3,3,3,3,34.8,466,+10,0.3,0,0,0,0,0,1,0,0,0,0,7,1,0,2000,123.0,1,0,0,0,16,8,3,55,10,9,11,11,34.9,456,+2,0.4,0,0,0,0,0,0,0,1,0,0,2,1,0,2000,121.6,0,1,0,0,11,7,3,55,7,7,7,5,36.2,454,-10,0.6,0,0,0,0,0,0,0,1,0,0,1,1,0,1800,107.8,1,0,0,0,8,5,3,55,5,5,0,0,33.9,464,0,-0.1,0,0,0,0,0,0,0,0,1,0,2,1,0,1800,111.5,1,0,0,0,8,1,3,54,7,7,0,0,33.4,464,0,0.4
シンゼンドリーム,5,21.0,2.9,13.7,1,0,2400,1,0,0,0,3,3,2,456,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,4,1,0,2400,149.0,1,0,0,0,7,7,3,56,2,2,2,2,35.0,456,-8,0.2,0,0,0,0,0,0,0,1,0,0,1,1,0,2000,120.9,1,0,0,0,15,5,3,56,4,5,4,3,35.3,464,-2,-0.2,0,0,0,0,0,0,0,0,1,0,4,1,0,1800,109.0,1,0,0,0,13,4,3,55,6,6,0,0,35.1,466,-2,0.3,0,0,0,0,0,0,0,1,0,0,3,1,0,1800,110.0,0,0,1,0,16,14,3,55,2,2,0,0,36.8,468,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ジュンヴァルカン,2,4.3,1.1,3.2,1,0,2400,1,0,0,0,4,4,5,516,+2,1,0,0,3,56.0,0,0,0,0,1,0,0,0,0,0,2,1,0,2000,122.8,0,1,0,0,11,10,3,56,4,5,4,0,35.6,514,-2,0.7,0,0,0,0,1,0,0,0,0,0,3,1,0,1800,107.6,1,0,0,0,11,5,3,56,4,3,2,0,34.2,516,+4,0.3,0,0,0,0,0,0,0,0,1,0,1,1,0,1800,107.9,0,1,0,0,12,9,3,55,8,6,0,0,35.2,512,+6,0.0,0,0,0,0,0,0,1,0,0,0,4,1,0,2000,129.8,0,1,0,0,11,10,3,54,7,7,8,8,34.9,506,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ガウェイン,10,454.7,17.5,91.7,1,0,2400,1,0,0,0,5,5,2,478,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,9,0,1,1400,86.1,1,0,0,0,14,1,3,56,14,14,0,0,37.2,482,-8,1.5,0,0,0,0,0,0,0,0,1,0,6,0,1,1200,73.3,1,0,0,0,10,4,3,56,9,10,0,0,36.2,490,-2,1.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1400,89.6,0,0,1,0,10,10,3,56,4,2,2,0,39.5,492,+8,-0.1,0,0,0,0,0,0,0,0,1,0,8,1,0,2000,123.1,1,0,0,0,12,1,3,55,4,4,3,5,37.7,484,-4,1.3,0,0,0,0,0,0,0,1,0,0,4,1,0,2000,124.4,0,1,0,0,10,10,3,55,2,2,2,2,35.0,488,-2,0.3
ダノンアローダ,3,35.8,3.5,16.8,1,0,2400,1,0,0,0,6,6,4,522,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1800,113.9,1,0,0,0,16,9,3,56,2,2,2,2,37.8,528,0,-0.2,0,0,0,0,0,0,0,0,1,0,2,0,1,1800,114.7,0,1,0,0,15,2,3,55,10,11,1,1,39.2,528,0,0.4,0,0,0,0,0,0,0,0,1,0,2,1,0,2000,122.4,1,0,0,0,12,12,3,55,7,6,5,4,37.0,528,-4,0.6,0,0,0,0,0,0,0,1,0,0,3,1,0,2000,124.6,0,0,1,0,10,4,3,55,8,9,7,1,35.7,532,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドゥオーモ,7,5.8,1.4,5.6,1,0,2400,1,0,0,0,6,7,2,472,-4,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1800,111.4,1,0,0,0,16,14,3,56,13,10,0,0,33.8,476,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ディスピュート,6,356.8,23.2,122.3,1,0,2400,1,0,0,0,7,8,1,424,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,9,0,1,1800,112.1,0,0,1,0,16,4,3,56,15,16,16,14,37.6,430,-4,2.2,0,0,0,0,0,0,0,1,0,0,1,0,1,1800,115.7,1,0,0,0,16,8,3,56,8,8,9,6,37.3,434,-2,0.0,0,0,0,0,0,0,0,1,0,0,3,0,1,1800,115.8,1,0,0,0,16,3,3,56,8,8,8,6,38.0,436,+6,0.5,0,0,0,0,0,0,0,0,1,0,8,1,0,2000,124.5,0,1,0,0,16,9,3,55,7,8,8,11,36.5,430,-4,0.7,0,0,0,0,0,0,1,0,0,0,9,1,0,2000,125.5,1,0,0,0,14,4,3,55,9,10,11,11,35.1,434,-6,1.4
ロードランウェイ,8,104.8,8.2,41.8,1,0,2400,1,0,0,0,7,9,4,478,0,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2200,136.0,1,0,0,0,11,13,3,56,6,4,3,3,35.1,478,-4,-0.1,0,0,0,0,0,0,0,1,0,0,3,1,0,2200,135.4,1,0,0,0,16,8,3,56,3,4,4,4,37.0,482,0,0.4,0,0,0,0,0,0,0,1,0,0,10,1,0,2200,138.2,1,0,0,0,16,10,3,56,15,15,13,10,34.7,482,+4,0.9,0,0,0,0,0,0,0,0,1,0,2,1,0,2000,123.6,1,0,0,0,11,4,3,55,5,6,6,6,36.1,478,-2,0.2,0,0,0,0,0,0,0,0,1,0,10,1,0,1800,111.0,1,0,0,0,12,3,3,54,11,12,0,0,35.1,480,+8,1.2
ナムラヘイハチロー,4,10.8,1.5,6.1,1,0,2400,1,0,0,0,8,10,2,450,-6,1,0,0,3,56.0,0,0,0,0,0,0,0,0,1,0,2,1,0,2400,148.8,1,0,0,0,7,4,3,56,4,4,4,3,34.5,456,-4,0.0,0,0,0,0,0,0,0,0,0,1,7,1,0,2000,120.7,0,1,0,0,13,9,3,56,9,9,10,10,35.8,460,+4,0.9,0,0,0,0,0,0,1,0,0,0,1,1,0,2200,135.9,1,0,0,0,18,4,3,56,10,10,12,11,33.9,456,-6,-0.2,0,0,0,0,0,0,0,0,1,0,3,1,0,1800,109.9,1,0,0,0,17,6,3,55,4,4,0,0,35.9,462,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
