馬名,着順,単オッズ,複オッズ小,複オッズ大,当日芝,当日ダ,当日距離,本日良,本日稍,本日重,本日不,枠番,馬番,中週,体重,体重増減,牡,牝,セ,馬齢,斤量,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,着順,芝,ダ,距離,タイム,良,稍,重,不,頭数,馬番,人気,斤量,通過順1,通過順2,通過順3,通過順4,3ハロン,体重,体重増減,着差
ショウサングランド,2,3.3,1.2,1.6,0,1,1000,1,0,0,0,1,1,1,476,+2,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,3,0,1,1000,59.9,1,0,0,0,12,8,3,56,3,3,0,0,36.4,474,0,1.1,0,0,0,0,0,0,0,0,1,0,7,0,1,1200,73.4,0,0,1,0,15,5,3,56,9,8,0,0,37.0,474,+4,1.0,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,72.7,1,0,0,0,16,16,3,56,8,6,0,0,36.8,470,-4,0.1,0,0,0,0,0,0,0,1,0,0,2,0,1,1200,72.6,1,0,0,0,16,1,3,56,7,5,0,0,36.9,474,-2,0.1,0,0,0,0,0,0,0,0,1,0,3,0,1,1400,86.1,1,0,0,0,15,2,3,56,8,5,0,0,37.9,476,-4,0.4
フェイス,9,2.8,1.3,1.7,0,1,1000,1,0,0,0,2,2,11,474,-8,1,0,0,3,56.0,0,0,0,1,0,0,0,0,0,0,2,1,0,1200,69.9,1,0,0,0,16,7,3,56,1,1,0,0,35.4,482,+2,0.0,0,0,1,0,0,0,0,0,0,0,3,1,0,1200,70.1,1,0,0,0,16,9,3,56,2,3,0,0,35.8,480,0,0.5,0,0,0,0,0,0,1,0,0,0,15,1,0,1400,84.9,0,1,0,0,15,10,3,56,10,11,0,0,37.6,480,+4,2.9,0,0,0,0,0,0,0,0,1,0,11,1,0,1400,84.8,1,0,0,0,18,6,3,53,7,7,0,0,37.0,476,+8,0.4,0,0,0,0,1,0,0,0,0,0,3,1,0,1400,83.9,1,0,0,0,18,14,3,55,4,4,0,0,35.6,468,0,0.6
ロイヤルフレア,1,14.6,2.7,4.4,0,1,1000,1,0,0,0,3,3,1,428,+10,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,3,0,1,1000,60.6,1,0,0,0,12,5,3,54,2,2,0,0,37.4,418,0,0.5,0,0,0,1,0,0,0,0,0,0,2,0,1,1200,73.0,0,1,0,0,15,11,3,54,2,2,0,0,39.5,418,-18,0.0,0,0,0,0,0,0,1,0,0,0,8,0,1,1200,74.6,1,0,0,0,16,3,3,54,12,10,0,0,37.6,436,+10,1.2,0,0,0,0,1,0,0,0,0,0,10,0,1,1400,87.8,1,0,0,0,16,12,3,54,6,7,0,0,38.3,426,+6,1.0,0,0,0,0,1,0,0,0,0,0,7,0,1,1400,88.3,1,0,0,0,16,4,3,54,13,10,0,0,38.3,420,-4,1.7
クインズフェザー,6,8.0,1.7,2.7,0,1,1000,1,0,0,0,4,4,2,466,+8,1,0,0,3,56.0,0,1,0,0,0,0,0,0,0,0,4,0,1,1700,107.8,0,1,0,0,13,8,3,56,2,2,2,3,39.7,458,-8,0.8,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,108.2,1,0,0,0,13,10,3,56,4,5,7,8,38.9,466,-8,1.5,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,108.0,0,1,0,0,13,4,3,56,1,1,1,2,40.8,474,+6,2.4,0,0,0,0,0,0,0,0,1,0,7,0,1,1800,115.3,1,0,0,0,16,7,3,56,8,8,11,10,39.3,468,-6,1.5,0,0,0,0,0,0,0,0,1,0,3,0,1,1800,115.1,0,1,0,0,11,5,3,56,4,5,8,7,37.7,474,0,0.8
グランジュテ,3,8.1,1.7,2.6,0,1,1000,1,0,0,0,5,5,3,442,+6,0,1,0,3,52.0,0,1,0,0,0,0,0,0,0,0,3,0,1,1000,60.2,1,0,0,0,12,7,3,52,2,2,0,0,36.6,436,+4,1.3,0,0,0,1,0,0,0,0,0,0,9,1,0,1000,57.9,0,1,0,0,16,14,3,52,4,0,0,0,35.0,432,+2,1.5,0,0,0,0,0,0,0,1,0,0,4,0,1,1200,73.3,0,1,0,0,16,14,3,54,4,4,0,0,38.0,430,-6,1.3,0,0,0,0,0,0,0,0,1,0,6,0,1,1200,73.6,1,0,0,0,16,7,3,54,4,5,0,0,37.5,436,-6,1.2,0,0,0,0,0,0,0,1,0,0,13,0,1,1200,74.1,0,0,1,0,16,4,3,52,4,4,0,0,38.9,442,+6,1.9
リフレクシブラヴ,7,50.1,10.6,18.0,0,1,1000,1,0,0,0,5,6,11,482,+6,0,1,0,3,54.0,0,0,0,0,1,0,0,0,0,0,13,0,1,1600,101.9,1,0,0,0,16,16,3,54,6,7,0,0,39.9,476,0,1.9,0,0,0,1,0,0,0,0,0,0,7,0,1,1200,73.5,0,0,1,0,15,13,3,54,10,9,0,0,38.1,476,0,1.5,0,0,0,0,0,1,0,0,0,0,5,0,1,1200,74.8,0,1,0,0,16,15,3,54,2,2,0,0,39.0,476,+6,1.3,0,0,0,0,0,1,0,0,0,0,10,0,1,1800,119.6,0,1,0,0,16,11,3,54,5,5,9,9,41.6,470,-6,1.7,0,0,0,0,0,1,0,0,0,0,8,0,1,1200,75.3,1,0,0,0,16,12,3,54,11,11,0,0,38.1,476,0,1.3
ダイシンヤース,8,60.7,8.9,15.2,0,1,1000,1,0,0,0,6,7,18,526,0,1,0,0,3,54.0,0,0,0,0,0,0,0,0,1,0,9,0,1,1200,74.7,1,0,0,0,16,15,3,56,2,2,0,0,38.5,526,+22,2.1,0,0,0,0,0,0,1,0,0,0,14,0,1,1400,90.8,1,0,0,0,16,11,3,54,1,2,0,0,42.9,504,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タイトルリーフ,4,9.5,2.1,3.3,0,1,1000,1,0,0,0,6,8,5,444,-2,0,1,0,3,54.0,0,1,0,0,0,0,0,0,0,0,9,0,1,1700,107.4,0,0,0,1,13,2,3,54,1,1,2,3,39.9,446,+4,2.0,0,1,0,0,0,0,0,0,0,0,7,0,1,1700,106.7,0,0,1,0,13,13,3,54,3,3,3,3,39.0,442,-4,1.5,0,0,0,0,1,0,0,0,0,0,4,0,1,1300,80.5,1,0,0,0,16,14,3,54,2,2,0,0,38.5,446,+2,0.3,0,0,0,0,1,0,0,0,0,0,2,0,1,1400,86.1,1,0,0,0,16,9,3,54,2,2,0,0,37.5,444,0,0.2,0,0,0,0,0,1,0,0,0,0,6,0,1,1200,74.5,0,1,0,0,15,2,3,54,5,4,0,0,38.7,444,-4,1.0
ショウザイシンホー,10,20.3,4.3,7.1,0,1,1000,1,0,0,0,7,9,22,512,-2,1,0,0,3,56.0,0,0,0,0,0,0,0,0,0,1,10,1,0,1200,70.1,1,0,0,0,18,14,3,56,3,2,0,0,36.4,514,+16,1.0,0,0,0,0,0,1,0,0,0,0,8,1,0,1600,96.9,1,0,0,0,16,4,3,55,2,1,1,0,37.0,498,+6,0.7,0,0,0,0,1,0,0,0,0,0,10,1,0,1400,83.5,1,0,0,0,18,1,3,53,2,2,0,0,36.1,492,-4,1.6,0,0,0,0,1,0,0,0,0,0,11,1,0,1600,97.0,1,0,0,0,12,5,3,53,5,4,0,0,35.8,496,+4,1.6,1,0,0,0,0,0,0,0,0,0,3,1,0,1500,90.0,1,0,0,0,13,6,3,54,1,1,1,0,36.5,492,+4,0.9
ルルインザレイン,5,29.5,7.2,12.2,0,1,1000,1,0,0,0,7,10,32,472,+14,0,1,0,3,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,0,1200,70.7,1,0,0,0,16,10,3,54,8,8,0,0,35.9,458,0,1.8,0,0,0,0,0,1,0,0,0,0,5,0,1,1200,74.1,1,0,0,0,16,10,3,54,8,8,0,0,39.2,458,-8,1.0,0,0,1,0,0,0,0,0,0,0,4,0,1,1150,70.9,0,1,0,0,16,16,3,51,2,2,0,0,38.9,466,0,1.1,0,0,0,0,1,0,0,0,0,0,3,0,1,1300,82.1,1,0,0,0,16,8,3,54,2,2,0,0,37.7,466,0,0.6
