馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
パドルボード,7,65.9,7.9,18.3,1700,1,1,7,448,+14,56.0,15,72.0,16,15,56,16,16,0,35.2,434,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
タールタン,3,10.6,2.1,4.4,1700,1,2,18,466,-6,56.0,11,87.1,16,1,56,1,1,0,40.2,472,+4,1.6,2,73.5,16,7,9,7,36.2,468,-2,0.2,5,74.5,13,2,4,3,37.8,470,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ダノントライアンフ,10,147.4,14.6,34.6,1700,2,3,2,456,-6,56.0,14,71.0,16,9,56,11,12,0,36.2,462,-6,1.0,10,74.2,16,9,11,10,37.7,468,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウウイルド,11,363.5,33.1,79.3,1700,2,4,20,506,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,15,178.5,16,2,16,16,66.6,506,0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グレイレジェンド,8,34.3,4.2,9.4,1700,3,5,2,470,+6,56.0,8,108.1,16,15,56,7,7,6,38.8,464,-6,1.5,6,86.5,16,2,13,13,37.5,470,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メジロビゼン,9,33.8,4.0,8.9,1700,3,6,2,482,+2,56.0,4,108.6,16,4,56,12,13,7,38.7,480,+2,1.0,9,115.8,16,9,10,8,39.7,478,-4,1.3,3,113.3,11,3,8,8,38.4,482,0,0.7,7,114.5,7,5,38.3,482,-6,1.5,6,116.8,5,38.8,488,-4,1.7
フィオリア,1,8.9,1.6,3.2,1700,4,7,5,474,+6,56.0,6,115.6,16,5,56,2,2,2,38.9,468,-8,1.0,2,117.2,12,12,4,3,39.2,476,+2,0.7,4,108.3,13,3,3,6,38.7,474,+10,0.8,3,106.7,11,4,39.1,464,-6,0.4,5,117.8,1,40.6,470,0,1.4
ダイヤモンドアロー,2,22.1,2.9,6.3,1700,4,8,2,446,-4,56.0,3,108.3,16,3,55,2,2,9,38.2,450,+6,0.7,13,87.7,16,1,6,7,39.8,444,-4,2.1,8,74.0,15,14,10,10,38.7,448,-2,1.1,7,59.6,1,14,36.0,450,-4,1.0,8,60.2,9,36.7,454,+6,1.6
ロードエスティーム,14,135.0,14.2,33.7,1700,5,9,3,494,0,56.0,13,88.4,16,14,56,15,15,0,38.2,494,+20,4.6,0,0,0,0,0,0,0,0,0,0,11,120.5,16,5,4,4,42.1,474,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マサノエクスプレス,6,2.4,1.2,1.7,1700,5,10,2,450,-2,54.0,2,107.7,16,2,54,1,1,1,38.6,452,+10,0.1,0,0,0,0,0,0,0,0,0,0,5,89.2,9,9,6,6,38.2,443,-1,0.6,8,117.6,12,5,39.4,444,0,1.3,6,116.8,4,38.1,444,0,1.8
プリンス,15,531.5,51.6,123.9,1700,6,11,4,478,+4,56.0,15,89.1,16,13,56,10,12,0,40.6,474,-6,4.0,12,74.2,15,13,13,13,37.8,480,-8,2.6,15,75.7,15,9,14,13,40.2,488,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メイショウハウンド,4,186.8,19.5,46.4,1700,6,12,3,442,+8,53.0,8,114.6,15,4,53,12,12,12,38.0,434,+4,1.9,10,113.7,14,7,8,8,38.8,430,-4,2.2,7,117.6,12,12,8,7,39.1,434,+1,2.0,4,90.5,7,7,39.5,433,-9,1.2,11,116.8,12,38.4,442,+2,3.1
レッドアージュ,13,259.5,30.6,73.2,1700,7,13,0,518,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
エーシンイオマンテ,16,2.4,1.1,1.2,1700,7,14,1,470,+2,56.0,2,108.0,16,3,56,3,3,3,39.7,468,0,0.3,2,113.2,15,6,3,3,38.1,468,-6,0.5,3,114.8,16,14,9,8,37.8,474,0,0.2,3,115.0,9,6,37.6,474,-4,0.0,2,115.6,12,38.9,478,0,0.4
スナークワイルド,5,18.2,2.8,5.9,1700,8,15,3,476,-10,55.0,8,74.2,16,12,56,9,9,0,37.4,486,-2,1.4,7,86.5,16,14,2,3,38.9,488,+8,1.4,5,86.8,9,9,2,2,37.9,480,-4,0.4,4,87.0,1,10,37.9,484,0,0.4,2,86.5,11,39.6,484,+4,0.5
セルリアンデーゲン,12,263.0,32.1,76.9,1700,8,16,34,448,-4,56.0,8,75.9,11,8,55,10,10,0,38.4,452,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
