馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ネバープリンス,6,16.2,3.6,5.5,1000,1,1,18,492,+18,56.0,10,74.8,14,1,55,5,6,0,39.2,474,-2,2.3,6,73.2,16,14,13,13,37.5,476,+2,1.6,7,88.3,16,4,2,2,40.8,474,+2,2.1,2,61.3,9,3,37.0,472,0,0.8,0,0,0,0,0,0,0
スズカラッシュ,5,5.0,1.7,2.4,1000,2,2,2,448,-4,53.0,4,59.3,14,5,53,2,2,0,36.7,452,0,0.7,6,61.1,12,11,2,2,37.5,452,0,1.5,13,85.0,14,14,2,2,37.7,452,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
バンブーマンユー,4,33.4,5.0,7.8,1000,3,3,2,452,-4,56.0,9,88.0,15,7,56,4,4,0,39.2,456,+6,1.4,14,112.5,16,9,2,2,42.4,450,+2,3.5,10,127.4,15,1,5,5,35.2,448,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヴィゴラスブレイン,9,3.6,1.3,1.8,1000,3,4,3,444,-6,53.0,2,60.7,12,9,53,3,3,0,37.1,450,-4,0.7,7,74.5,16,14,3,2,40.1,454,0,0.8,3,73.8,16,16,3,3,40.0,454,0,1.7,7,70.9,11,7,38.8,454,-2,1.0,10,75.6,15,41.2,456,0,2.9
カシノテンザン,14,363.0,66.7,107.9,1000,4,5,25,412,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,13,70.7,14,7,10,11,36.2,412,+6,1.9,10,62.1,13,11,12,12,37.0,406,0,2.4,16,74.0,2,9,39.4,406,0,5.1,0,0,0,0,0,0,0
アグネススコール,7,127.8,11.6,18.5,1000,4,6,2,490,0,56.0,11,70.8,18,16,54,10,9,0,36.1,490,+6,0.7,10,90.8,11,11,2,3,43.0,484,-2,4.6,10,118.6,14,6,1,1,42.3,486,+16,3.3,11,112.4,2,9,36.9,470,-4,1.7,10,115.9,2,37.0,474,0,2.6
ナイトフライト,1,4.9,1.5,2.0,1000,5,7,2,478,+8,53.0,6,60.0,14,9,53,13,13,0,35.3,470,-6,0.5,11,89.0,16,14,1,2,41.2,476,+6,3.9,7,111.1,13,6,1,1,41.7,470,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
テイケイパッション,13,60.0,14.0,22.6,1000,5,8,2,512,+2,56.0,16,93.4,16,6,56,1,4,0,44.1,510,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルトウドリ,8,3.2,1.3,1.8,1000,6,9,2,472,+2,54.0,3,59.2,14,6,56,11,9,0,35.4,470,+4,0.6,8,111.6,16,15,4,6,40.2,466,-2,2.5,7,86.8,16,8,9,7,38.8,468,+2,1.4,4,87.1,6,6,38.8,466,0,0.9,4,87.3,9,38.0,466,+4,1.2
シルバーエデン,12,261.3,26.8,43.4,1000,6,10,4,424,+2,54.0,14,84.1,16,8,54,10,12,0,39.2,422,-2,2.7,11,75.0,16,10,4,3,39.6,424,+4,1.9,15,70.8,18,7,8,8,36.5,420,-10,1.4,3,70.7,16,3,36.5,430,0,2.1,0,0,0,0,0,0,0
グランドシャープ,2,18.7,3.2,4.9,1000,7,11,2,416,-4,54.0,6,59.5,14,9,54,3,3,0,36.7,420,+4,0.9,7,76.6,12,2,1,1,39.5,416,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヤマノアサカゼ,10,163.2,18.1,29.2,1000,7,12,2,420,-2,54.0,13,110.5,14,1,53,1,1,5,41.3,422,-4,3.8,13,113.1,16,14,2,2,36.8,426,+8,1.4,14,83.3,18,9,15,15,35.5,418,-14,1.9,7,86.4,1,14,35.0,432,0,1.0,0,0,0,0,0,0,0
シゲルコモン,11,13.9,3.0,4.6,1000,8,13,26,468,+2,56.0,2,60.5,13,2,54,4,3,0,37.3,466,-4,0.8,5,60.5,10,5,4,5,37.0,470,+2,1.0,8,63.4,10,2,7,7,38.3,468,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クラウンポインター,3,95.5,13.9,22.3,1000,8,14,2,460,0,54.0,9,60.5,14,7,54,10,10,0,36.3,460,+8,1.0,11,75.4,16,3,3,4,40.4,452,-8,2.0,12,88.5,12,2,5,5,39.4,460,0,2.9,10,88.4,8,15,38.1,460,+4,2.2,4,72.5,7,36.7,456,0,0.6
