馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
スギノブロッサム,6,21.9,5.6,8.2,1200,1,1,6,430,0,54.0,7,70.7,16,4,54,16,15,0,34.7,430,0,0.6,2,70.1,18,14,11,10,34.1,430,0,0.0,5,70.1,16,14,7,7,35.6,430,+2,0.3,10,70.4,12,13,35.3,428,+4,0.9,5,69.0,12,34.6,424,0,0.4
ネオエピック,14,241.8,45.2,67.5,1200,1,2,7,426,0,56.0,13,73.5,15,11,57,12,12,0,37.8,426,-12,2.3,13,73.4,16,8,12,14,38.8,438,+6,2.8,13,74.0,16,1,6,7,38.4,432,+4,2.4,1,70.9,15,1,37.2,428,-4,-0.2,4,73.0,13,37.8,432,+12,0.6
エーシンスポール,13,29.3,6.3,9.3,1200,2,3,6,472,-4,55.0,15,55.5,16,4,52,3,0,0,33.1,476,+6,0.6,11,71.8,16,12,4,4,36.9,470,-2,1.2,7,72.3,16,9,6,6,36.8,472,0,0.8,1,72.8,1,2,36.9,472,-4,-0.3,3,71.8,16,36.7,476,+6,0.4
ノブクィーン,16,297.8,50.1,74.9,1200,2,4,4,432,-22,55.0,10,95.5,14,12,54,2,2,1,41.0,454,-11,0.9,4,90.5,12,8,4,3,40.9,465,0,0.9,9,104.6,11,6,2,2,42.3,465,+7,2.3,1,97.3,6,2,39.9,458,-7,-1.0,2,104.3,2,40.1,465,-7,0.8
カイシュウコロンボ,4,8.4,2.2,3.0,1200,3,5,2,472,-2,54.0,5,68.5,14,7,54,8,6,0,33.7,474,-4,0.3,14,95.5,18,17,16,14,34.6,478,+8,1.6,0,0,0,0,0,0,0,0,0,0,5,68.5,8,10,34.6,470,+2,0.9,3,69.0,13,34.6,468,+4,0.0
エトピリカ,12,16.8,4.0,5.7,1200,3,6,1,442,-2,54.0,5,70.1,16,8,54,3,3,0,33.9,444,-4,0.4,8,81.9,13,11,7,8,35.0,448,+22,0.6,14,82.6,18,9,7,7,35.7,426,-20,1.3,4,70.3,1,4,36.1,446,+8,0.1,12,70.1,13,35.8,438,-2,1.6
コスモドロス,9,65.9,9.5,14.0,1200,4,7,18,448,-12,57.0,16,70.7,16,14,57,6,9,0,37.4,460,+6,2.1,13,95.6,15,15,5,5,36.7,454,+4,1.1,2,68.9,17,1,2,4,34.8,450,-20,0.0,4,81.4,3,2,35.6,470,+4,0.2,2,81.1,6,34.7,466,-2,0.1
ファンドリノチカラ,7,9.6,3.2,4.5,1200,4,8,10,476,+18,57.0,15,57.4,16,7,55,6,0,0,34.9,458,+2,1.5,1,68.4,16,13,2,2,34.2,456,-6,-0.5,4,70.0,16,8,1,1,35.5,462,+8,0.3,1,91.3,5,1,40.0,454,-8,-1.4,1,84.2,6,38.6,462,0,-0.6
ディアブラーダ,1,3.0,1.4,1.6,1200,5,9,2,470,-2,57.0,2,68.4,14,13,57,4,4,0,34.0,472,-2,0.2,17,70.0,18,5,4,5,35.9,474,+2,1.3,1,68.3,18,16,2,2,34.6,472,+2,0.0,4,69.2,1,3,34.9,470,0,0.1,8,81.4,10,35.8,470,-2,0.7
ルアーズストリート,2,6.5,2.0,2.8,1200,5,10,2,454,-2,55.0,3,68.4,14,10,55,10,10,0,33.5,456,-2,0.2,12,82.2,18,17,6,4,35.3,458,+12,1.0,6,83.0,18,11,13,12,34.4,446,+2,0.4,11,69.4,11,16,34.1,444,+6,0.8,10,69.8,4,35.8,438,-10,0.6
タフネスデジタル,11,33.3,5.6,8.1,1200,6,11,4,460,-4,55.0,3,72.0,15,1,55,3,3,0,37.1,464,+14,0.1,15,83.4,18,17,14,15,34.5,450,+6,0.8,7,68.5,16,2,14,13,33.7,444,-10,0.5,9,69.3,15,7,34.7,454,0,0.7,4,69.3,2,35.1,454,-4,0.4
ツルマルライダー,15,62.9,12.3,18.4,1200,6,12,46,526,+2,57.0,0,0,0,0,0,0,0,0,0,0,0,0,12,61.4,12,10,4,9,37.8,524,+4,2.5,12,81.9,18,12,12,12,35.1,520,-2,1.3,12,69.6,12,3,36.2,522,-8,0.9,1,83.2,5,35.0,530,-4,0.0
フェブムービング,3,33.6,6.2,9.1,1200,7,13,1,480,+2,57.0,4,69.9,16,12,57,1,1,0,33.9,478,-4,0.2,7,72.5,14,12,1,1,38.6,482,+2,1.3,2,71.7,12,9,2,2,36.6,480,+6,0.0,6,70.0,11,2,35.8,474,0,0.4,2,68.3,8,34.8,474,-6,0.0
タガノシビル,10,7.1,2.0,2.7,1200,7,14,10,466,+8,55.0,6,69.5,18,5,55,6,5,0,35.0,458,+8,0.4,6,70.6,16,3,4,6,36.3,450,+2,0.4,1,69.5,18,14,1,1,35.4,448,-9,-0.2,1,88.2,7,2,37.4,457,+5,-0.2,1,91.7,12,38.1,452,+8,-0.6
ダノンカスガ,5,10.1,3.1,4.4,1200,8,15,16,496,+12,57.0,6,69.1,16,6,57,14,14,0,34.7,484,-4,0.7,4,68.7,16,6,1,1,35.9,488,-12,0.1,4,70.7,18,2,1,1,37.1,500,+20,0.5,11,81.6,11,1,36.5,480,+2,0.9,7,68.4,1,32.8,478,-2,0.5
エランドール,8,14.8,3.6,5.1,1200,8,16,13,436,+4,50.0,15,75.1,16,4,54,3,3,0,40.1,432,+4,2.5,7,70.4,16,10,3,3,35.2,428,-2,0.7,10,68.9,15,13,6,4,35.4,430,-4,1.3,1,70.1,5,5,35.7,434,-6,-0.2,3,70.5,1,34.6,440,0,0.3
