馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ゴシップガール,7,44.6,8.3,12.4,1800,1,1,8,430,+10,55.0,12,110.0,14,13,52,13,13,12,40.1,420,-6,2.1,9,107.1,15,14,7,7,38.0,426,0,1.2,7,108.6,15,6,14,12,37.8,426,-12,0.9,10,108.7,8,10,40.3,438,+18,3.5,0,0,0,0,0,0,0
トシザマキ,1,6.0,1.7,2.4,1800,2,2,10,456,-6,55.0,10,115.5,16,15,51,4,6,5,38.7,462,+4,2.2,3,109.0,16,4,3,3,34.9,458,-4,0.2,6,120.5,13,12,9,9,35.4,462,+14,0.6,2,107.6,9,9,34.3,448,+4,0.4,4,107.0,3,34.7,444,+4,0.2
メイショウホオズキ,11,213.3,35.9,54.7,1800,2,3,8,444,+6,55.0,14,108.8,16,10,55,8,8,0,36.6,438,+7,1.6,1,92.2,11,3,2,2,39.6,431,-3,0.0,2,89.3,12,8,2,2,38.1,434,+5,0.1,6,93.4,10,3,40.0,429,-8,0.5,5,93.9,1,43.1,437,-6,0.6
ゴーゲッター,2,2.5,1.3,1.6,1800,3,4,18,542,+12,57.0,2,107.4,14,1,55,2,4,4,35.1,530,+4,0.4,4,102.2,14,6,13,13,33.4,526,+10,0.1,1,108.0,16,4,4,3,36.4,516,-6,0.0,2,107.3,12,6,35.1,522,-4,0.0,2,108.3,5,35.7,526,+4,0.2
ピンクジャスミン,8,195.3,27.5,42.0,1800,3,5,7,462,+14,55.0,18,70.4,18,17,54,18,18,0,35.7,448,-2,2.2,11,69.4,18,9,16,16,34.9,450,0,0.6,12,111.4,12,11,2,2,38.1,450,+4,2.7,1,106.7,12,1,37.8,446,+2,-0.5,3,96.8,9,39.5,444,+4,1.4
ゴールドケー,6,8.5,2.1,2.9,1800,4,6,34,456,-4,55.0,3,106.1,17,13,55,3,3,0,34.9,460,+6,0.5,3,107.0,12,8,1,1,34.9,454,-4,0.2,10,109.7,18,1,1,1,35.3,458,+18,0.9,4,123.4,10,1,34.1,440,-6,0.3,9,121.4,10,36.2,446,0,0.6
タガノパルムドール,3,18.2,3.8,5.6,1800,4,7,12,480,+10,55.0,12,122.9,18,17,54,4,5,3,36.4,470,-6,0.7,16,96.2,18,9,18,18,34.6,476,0,1.4,14,109.4,16,8,3,3,36.3,476,0,1.6,2,102.0,12,3,35.6,476,-4,0.2,4,101.8,7,35.2,480,+8,0.7
ランダムトーク,12,21.4,5.8,8.6,1800,5,8,19,454,+16,55.0,11,121.1,13,3,53,1,1,1,37.0,438,-6,1.2,8,120.2,13,6,7,7,36.7,444,-4,1.4,9,107.6,17,14,15,13,34.5,448,+16,0.7,1,109.9,6,1,40.4,432,-12,0.0,7,96.8,16,37.8,444,+2,1.3
ヤマニンアストレア,10,46.9,7.8,11.7,1800,5,9,17,452,+18,55.0,13,70.2,16,6,51,16,16,0,35.7,434,-4,1.0,1,81.4,18,9,1,1,35.6,438,+4,0.0,4,69.9,16,11,4,4,35.4,434,+2,0.3,3,69.1,10,2,37.5,432,-8,0.3,10,108.9,6,40.3,440,-2,1.3
ヴィジレ,5,65.8,12.2,18.6,1800,6,10,6,512,-12,57.0,11,111.1,11,9,57,1,2,3,41.4,524,0,4.2,9,160.0,9,2,3,2,41.9,524,+6,3.0,11,165.0,16,10,11,11,36.0,518,+10,1.4,15,135.0,7,5,37.2,508,+6,1.5,7,108.0,2,34.9,502,+6,1.0
リズミックビート,15,84.9,14.6,22.2,1800,6,11,20,520,+14,57.0,16,117.2,16,8,55,16,16,16,39.4,506,0,9.4,12,111.0,13,8,12,12,40.7,506,+6,3.6,11,114.2,13,9,12,12,38.7,500,-8,3.0,10,121.2,7,12,35.5,508,+4,1.5,8,107.8,11,40.0,504,-2,1.5
ロスペトリュス,13,6.7,1.9,2.6,1800,7,12,7,498,-2,57.0,8,109.0,16,13,57,11,11,11,34.8,500,+4,0.3,13,110.1,16,5,6,5,35.2,496,+8,0.9,11,108.7,13,7,7,8,35.6,488,-6,1.6,9,112.7,6,6,37.5,494,+4,1.4,10,120.1,6,35.8,490,-4,1.0
シャイニーブレーヴ,4,16.9,3.7,5.4,1800,7,13,8,462,+6,55.0,13,108.6,16,1,56,13,13,0,35.9,456,-4,1.4,13,107.8,16,8,11,11,37.2,460,-4,1.6,10,108.4,16,7,7,7,36.1,464,+20,1.7,0,0,0,0,0,0,0,0,4,109.6,2,34.5,444,-6,0.2
チャーリーポイント,9,5.9,1.7,2.4,1800,8,14,6,472,-12,57.0,10,120.2,14,8,56,4,4,3,36.9,484,+8,1.8,3,119.6,18,5,9,10,34.8,476,+8,0.3,5,121.5,17,9,13,10,33.6,468,-8,0.3,4,124.1,5,5,35.6,476,+2,0.7,1,123.5,3,36.3,474,+6,-0.1
ミッキーボンボン,14,67.1,10.8,16.4,1800,8,15,44,486,+12,54.0,1,107.5,18,9,56,2,2,0,35.4,474,+6,0.0,6,109.8,17,1,4,4,35.6,468,0,0.9,14,139.2,17,16,3,3,36.4,468,-2,1.5,9,124.3,5,2,36.6,470,-1,1.6,6,94.9,3,0.0,471,-7,2.8
