馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ツィンクルブーケ,7,15.0,2.5,7.0,1800,1,1,9,450,+8,54.0,9,113.8,16,16,54,5,3,3,42.5,442,-10,2.4,4,116.6,16,7,12,11,37.5,452,-2,1.1,5,110.1,16,4,4,4,40.2,454,+16,0.6,7,109.1,10,11,35.4,438,0,0.6,12,84.7,2,35.8,438,0,1.3
キタサンウタヒメ,10,158.2,15.3,47.9,1800,1,2,9,432,+16,54.0,12,123.8,16,7,54,8,7,10,36.1,416,-4,1.2,12,98.6,16,3,3,3,36.2,420,+2,0.9,5,99.0,16,16,5,5,34.8,418,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スピアトウショウ,14,172.0,23.2,73.6,1800,2,3,0,454,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フィッシュザビート,12,22.3,4.8,14.2,1800,2,4,12,440,-6,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヤマニンミミック,6,59.7,9.9,30.6,1800,3,5,14,482,+4,54.0,13,126.3,13,13,54,3,5,8,39.8,478,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トーホウビューティ,5,24.8,3.2,9.2,1800,3,6,20,476,+16,54.0,6,110.9,16,9,54,11,11,12,35.6,460,-10,0.8,12,100.2,17,2,16,15,35.2,470,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アトミックデザイン,3,15.4,3.5,10.1,1800,4,7,0,460,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
メギービー,9,88.3,11.9,37.2,1800,4,8,0,502,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マイネローレライ,2,6.6,1.5,3.6,1800,5,9,8,482,+2,54.0,6,117.1,16,8,54,4,4,5,39.4,480,0,1.0,11,111.6,16,11,1,3,36.9,480,-6,1.8,2,123.4,16,8,7,5,33.9,486,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ミネルヴァクィーン,15,209.6,37.1,117.8,1800,5,10,18,444,0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,12,100.3,16,10,13,11,35.6,444,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アクロスザライト,1,1.6,1.1,1.1,1800,6,11,2,484,+4,52.0,2,121.3,16,8,52,1,1,1,35.8,480,-14,0.0,3,110.6,16,9,5,5,34.7,494,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スマイルカナチャン,16,124.0,15.2,47.7,1800,6,12,8,398,-8,54.0,10,113.0,16,13,54,9,8,5,36.6,406,-4,0.8,0,0,0,0,0,0,0,0,0,0,16,100.7,18,18,18,17,34.7,410,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
イッツスパーブ,4,31.2,3.7,10.7,1800,7,13,8,452,-6,54.0,12,111.7,16,2,54,11,8,12,35.7,458,0,0.7,4,125.4,18,9,15,14,36.0,458,-6,0.8,10,118.7,16,10,12,12,40.5,464,+4,1.3,6,96.6,1,17,34.6,460,+6,0.5,4,99.4,1,36.9,454,+2,0.4
ラストブライト,11,32.6,5.3,15.8,1800,7,14,6,396,-10,54.0,10,96.2,16,2,54,11,9,0,35.2,406,-4,1.0,7,110.9,16,7,11,12,35.8,410,-12,0.8,12,111.7,16,13,9,3,35.9,422,+2,1.8,2,109.3,12,15,35.4,420,0,0.7,6,97.4,11,36.8,420,0,0.5
メジロサモン,8,7.8,1.7,4.4,1800,8,15,9,404,+16,51.0,5,123.0,16,2,51,12,11,10,35.2,388,-20,0.4,8,97.9,16,5,14,13,35.1,408,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
トミケンロブスト,13,249.4,38.1,121.2,1800,8,16,6,464,+2,54.0,14,128.5,16,2,54,3,3,6,38.6,462,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
