馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ファンフェア,2,6.3,1.6,2.6,2000,1,1,2,436,-2,54.0,2,111.5,18,8,54,1,1,1,35.7,438,+4,0.1,15,89.2,16,15,14,14,39.8,434,+4,4.1,8,99.0,16,11,8,8,35.5,430,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ラシアンウッズ,4,9.8,1.8,2.9,2000,2,2,1,466,+2,56.0,7,123.4,18,2,56,4,4,4,36.4,464,-10,0.8,8,125.5,16,5,15,15,36.7,474,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ドーチェスター,5,9.6,2.0,3.2,2000,3,3,9,450,-2,56.0,6,135.9,16,14,56,15,15,13,35.6,452,+6,0.6,10,125.9,15,5,8,11,34.5,446,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ムラマサノヨーカイ,11,40.2,5.5,9.8,2000,4,4,0,488,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
クラッシュアゲン,7,22.5,3.5,6.1,2000,5,5,2,464,-4,56.0,8,125.6,18,16,56,13,6,6,35.4,468,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒールゼアハーツ,1,3.4,1.4,2.1,2000,6,6,2,490,-6,56.0,5,97.7,17,7,56,9,9,0,35.6,496,0,1.2,6,136.8,16,10,2,2,35.1,496,-12,0.6,9,109.3,14,10,11,11,36.8,508,+28,0.8,15,96.4,7,13,35.5,480,+2,1.2,7,109.7,18,35.4,478,0,1.0
エーブトウコン,8,23.5,3.1,5.3,2000,6,7,2,462,+2,56.0,4,125.3,18,5,56,3,3,3,35.4,460,0,0.8,11,96.5,16,7,13,14,35.2,460,+12,1.2,5,96.2,16,10,8,12,34.3,448,-2,1.1,7,99.1,2,14,34.5,450,0,1.7,0,0,0,0,0,0,0
ティアラグラマラス,9,264.4,35.7,65.8,2000,7,8,1,448,+4,54.0,13,110.3,16,12,54,12,13,0,34.6,444,+2,1.2,16,108.4,16,15,7,14,44.2,442,+8,6.8,8,112.0,11,6,8,7,36.8,434,-6,1.3,8,71.4,4,9,36.4,440,-2,0.7,8,73.7,10,37.1,442,0,1.9
チネチッタ,10,84.6,8.6,15.8,2000,7,9,1,422,+2,54.0,8,96.8,17,8,54,4,3,0,36.8,420,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヒカルウインド,3,2.2,1.1,1.3,2000,8,10,2,470,+4,56.0,3,124.8,18,6,56,2,3,3,34.9,466,0,0.3,3,122.6,16,9,5,4,35.6,466,-2,0.1,8,95.5,18,6,2,2,36.9,468,-2,0.4,7,99.3,3,7,34.3,470,0,0.8,0,0,0,0,0,0,0
バンダムラディウス,6,127.5,15.7,28.8,2000,8,11,0,464,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
