馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ソラメンテウナベス,7,51.2,5.0,8.8,1800,1,1,1,502,-2,57.0,5,109.6,15,9,53,6,6,6,36.9,504,0,0.5,15,114.2,16,1,4,4,40.0,504,-6,3.1,5,118.1,16,4,2,2,36.7,510,+2,0.8,13,105.9,6,11,37.3,508,+6,1.2,11,98.9,1,35.5,502,-2,1.0
メイショウダグザ,1,12.2,2.6,4.3,1800,1,2,2,486,+2,57.0,12,99.3,16,4,57,2,3,0,38.7,484,-2,1.7,5,86.1,15,3,3,3,38.1,486,+6,1.2,3,103.0,16,6,2,2,36.9,480,0,1.0,1,105.0,9,2,37.4,480,+8,-0.6,4,104.8,5,38.4,472,-4,0.6
ジョーモルデュー,8,74.5,27.3,50.2,1800,2,3,5,470,-2,57.0,12,119.0,16,5,57,13,13,12,36.7,472,+2,1.7,10,124.6,15,8,12,12,37.4,470,+8,1.1,1,124.4,11,8,8,7,37.3,462,0,-0.1,3,119.4,1,11,36.9,462,+6,0.7,8,120.2,1,38.0,456,+4,1.2
プラチナメーン,10,62.8,12.5,22.8,1800,2,4,46,498,0,57.0,8,112.8,15,14,55,2,3,2,38.7,498,+2,1.8,6,110.6,14,5,2,2,37.3,496,0,0.4,5,111.5,15,15,1,1,37.6,496,+2,0.3,1,111.4,2,1,37.0,494,-2,-0.3,2,110.7,12,38.5,496,+4,0.2
クリュギスト,2,1.9,1.1,1.3,1800,3,5,1,518,-2,57.0,3,109.5,15,14,57,3,3,4,36.9,520,+8,0.4,2,104.7,16,3,3,4,36.5,512,+14,0.0,4,136.5,11,9,2,2,39.8,498,-10,2.3,3,120.0,10,6,36.9,508,-4,0.4,1,104.2,11,37.3,512,0,-0.4
ゴッドエンブレム,9,6.3,1.6,2.4,1800,3,6,1,494,+4,57.0,4,109.6,15,11,55,8,8,8,36.7,490,-2,0.5,1,110.0,16,5,4,4,35.7,492,+8,-0.2,10,114.5,16,6,4,4,38.3,484,-4,0.7,4,113.7,9,4,37.4,488,-2,0.4,7,112.1,9,37.4,490,+6,0.6
ミダースタッチ,12,13.5,3.3,5.6,1800,4,7,3,548,+4,57.0,6,112.0,16,7,57,12,13,11,37.3,544,-4,0.9,7,124.4,15,13,10,10,37.2,548,0,0.9,5,113.5,15,6,8,8,37.6,548,+4,0.9,5,99.0,14,7,36.4,544,-6,0.7,6,111.7,10,36.9,550,+2,0.3
マイエンブレム,14,14.9,2.6,4.4,1800,4,8,2,536,-2,57.0,7,98.3,16,12,57,14,12,0,37.0,538,+8,0.7,4,83.9,16,6,12,11,35.8,530,0,0.4,8,105.2,16,4,12,13,37.2,530,+14,1.5,3,83.6,3,8,36.3,516,0,0.3,12,120.4,5,38.9,516,-4,2.8
タガノファントム,15,185.4,27.2,50.2,1800,5,9,63,468,-14,57.0,6,123.0,14,6,56,5,5,5,36.0,482,+2,0.6,6,148.1,12,1,3,3,36.2,480,+4,0.6,3,148.9,9,1,3,3,35.2,476,-6,0.2,1,148.4,8,2,34.2,482,+8,0.0,4,137.4,9,35.4,474,-4,0.4
テイエムクレナイ,13,61.9,8.3,15.0,1800,5,10,1,484,-4,55.0,6,109.8,15,12,53,3,3,3,37.4,488,+4,0.7,5,111.7,16,13,3,3,37.6,484,+2,0.6,7,84.6,16,3,4,4,37.5,482,+2,1.1,5,71.3,6,13,35.7,480,-2,0.8,8,85.0,4,36.9,482,-2,0.9
