馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
フォージドアストロ,12,111.0,43.8,85.0,1200,1,1,7,448,-6,56.0,14,75.1,16,9,56,15,15,0,39.0,454,-6,2.4,12,76.1,12,1,9,9,40.7,460,+14,2.8,14,75.7,16,11,13,13,39.3,446,-10,3.3,18,85.1,18,11,36.8,456,-4,2.8,18,115.9,3,39.0,460,+4,4.0
ルースデラルナ,6,4.0,1.5,2.5,1200,2,2,4,432,-4,54.0,8,83.7,15,7,54,4,4,0,36.3,436,0,0.6,5,109.1,16,6,2,2,35.4,436,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
フレッチャロッサ,8,39.0,6.9,13.0,1200,2,3,14,426,+6,51.0,15,75.3,16,14,51,12,13,0,37.8,420,0,2.6,9,61.5,14,11,6,6,37.7,420,-4,2.1,7,60.3,14,2,6,6,36.5,424,+4,1.6,3,61.8,7,3,37.5,420,0,1.3,0,0,0,0,0,0,0
ソノリティ,7,75.6,18.3,35.4,1200,3,4,0,416,0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
リンガスゲート,13,12.1,2.6,4.5,1200,3,5,7,450,-10,56.0,7,74.2,16,15,56,4,6,0,39.8,460,-4,0.9,15,85.7,15,10,6,6,35.4,464,+8,1.7,10,74.7,15,11,4,4,39.9,456,-4,2.7,8,86.4,9,6,37.3,460,-2,0.8,4,84.5,8,35.4,462,0,0.2
スナン,4,4.7,1.4,2.1,1200,4,6,6,434,-2,51.0,5,73.6,16,5,54,3,3,0,38.7,436,-10,0.6,6,89.4,16,4,6,6,39.0,446,-4,0.5,4,97.4,16,2,1,1,36.0,450,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
マルサンライナー,3,60.7,13.0,25.0,1200,4,7,6,464,0,54.0,12,62.2,14,4,54,2,3,0,39.1,464,+1,3.4,9,92.1,10,5,2,2,42.0,463,-3,3.7,9,75.5,16,6,2,2,39.4,466,-8,1.5,4,60.9,9,2,38.0,474,-2,1.2,7,61.3,8,38.0,476,-4,1.8
スリーエレガント,11,118.1,24.1,46.7,1200,5,8,4,424,-3,54.0,8,92.3,10,2,54,6,7,7,40.9,427,-5,3.0,10,76.9,14,9,14,14,38.3,432,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スタービューティ,10,36.5,7.6,14.4,1200,5,9,9,454,-2,54.0,15,103.7,16,7,54,16,16,0,40.0,456,0,3.1,4,74.4,16,7,8,5,38.7,456,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
アイティクイーン,5,19.4,3.6,6.6,1200,6,10,7,482,+4,54.0,9,96.5,16,16,54,16,11,11,35.3,478,0,1.2,14,119.8,16,3,2,2,43.6,478,-8,4.4,6,86.2,16,15,9,10,34.8,486,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シゲルトウドリ,2,4.9,1.5,2.4,1200,6,11,6,474,+2,54.0,8,59.9,14,9,54,11,11,0,36.2,472,+2,1.1,3,59.2,14,6,11,9,35.4,470,+4,0.6,8,111.6,16,15,4,6,40.2,466,-2,2.5,7,86.8,8,9,38.8,468,+2,1.4,4,87.1,6,38.8,466,0,0.9
タツフレンチ,9,49.5,11.7,22.4,1200,7,12,10,480,-5,56.0,4,92.3,12,1,55,5,5,7,40.0,485,+1,0.4,12,75.5,16,15,10,11,39.3,484,+12,2.1,14,83.7,15,7,15,15,38.5,472,+2,4.1,10,97.7,8,12,36.1,470,-12,1.2,10,112.4,6,36.2,482,-14,1.2
グラナトゥム,14,265.9,53.3,103.5,1200,7,13,7,438,-10,51.0,16,97.7,16,14,51,10,15,16,36.2,448,-4,2.4,10,76.6,16,13,8,8,39.8,452,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
プリンクン,15,72.4,12.9,24.7,1200,8,14,0,490,0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ファインロマンス,1,3.1,1.1,1.3,1200,8,15,6,470,0,54.0,6,73.6,16,3,54,13,13,0,37.7,470,+10,0.9,3,74.2,15,1,3,3,38.5,460,-4,0.2,4,83.0,12,6,1,1,37.1,464,0,0.6,6,82.8,16,3,36.6,464,0,0.7,6,97.7,6,35.1,464,0,0.8
