馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ミネノボサツ,13,366.0,47.9,81.3,2000,1,1,1,430,-4,53.0,0,0,0,0,0,0,0,0,0,0,0,0,11,111.3,16,16,15,15,35.7,430,0,1.0,12,74.6,15,3,14,14,38.3,430,-10,2.1,9,57.8,14,14,34.1,440,-2,1.3,16,125.2,1,42.7,442,0,5.8
オメガオンリーワン,3,8.7,2.2,3.3,2000,2,2,1,540,-4,56.0,5,109.4,13,3,56,6,5,6,38.4,544,+4,1.3,6,108.7,13,10,2,2,39.3,540,-4,1.4,6,117.5,15,8,6,6,38.5,544,-2,1.1,3,96.9,12,5,35.0,546,0,0.6,0,0,0,0,0,0,0
マイネルバリュー,7,36.0,6.6,10.8,2000,3,3,4,458,+2,56.0,10,111.4,15,2,56,13,13,13,35.3,456,+4,1.2,11,123.5,16,8,9,8,36.6,452,0,0.9,5,123.5,18,18,3,2,36.3,452,+2,0.9,2,122.5,4,6,36.2,450,+4,0.1,4,123.2,1,35.5,446,0,0.7
トーセンエッジ,12,2.3,1.3,1.6,2000,3,4,2,458,-4,56.0,2,121.5,17,1,56,13,13,10,34.8,462,-4,0.3,10,109.1,18,8,6,9,35.3,466,+2,0.5,5,150.9,12,9,3,3,35.8,464,-6,0.4,3,123.1,6,15,35.5,470,+2,0.5,2,110.6,1,34.6,468,0,0.2
ダイワロック,6,205.1,30.2,51.2,2000,4,5,1,480,-4,56.0,11,111.7,15,11,56,14,14,12,36.4,484,+6,1.5,11,110.9,13,2,4,3,39.0,478,-2,2.2,5,117.4,12,12,8,8,38.0,480,-8,1.9,11,82.3,13,13,38.3,488,0,1.8,8,60.5,9,36.2,488,-4,1.7
ハードブラボー,8,17.4,3.4,5.4,2000,4,6,1,468,0,56.0,2,123.1,15,10,56,12,12,10,36.0,468,0,0.2,6,108.9,13,11,11,11,38.5,468,+4,2.1,5,109.7,9,6,8,8,39.9,464,+6,1.8,9,95.4,1,11,34.9,458,0,0.8,7,96.1,13,36.2,458,+4,1.3
マコトオルテンシア,14,489.8,61.7,104.7,2000,5,7,4,404,+4,51.0,8,111.3,10,6,51,6,8,8,40.2,400,+10,3.7,9,119.0,10,2,10,10,40.7,390,-4,3.3,10,93.8,10,3,9,9,41.6,394,-3,5.2,2,92.7,4,10,40.1,397,+5,0.3,7,98.7,6,36.6,392,0,1.5
ダイコウヒョウ,4,126.8,23.8,40.2,2000,5,8,1,474,-2,56.0,12,110.8,13,3,56,11,11,12,38.9,476,+4,3.0,5,108.2,13,9,4,3,38.8,472,0,0.9,14,119.3,15,11,11,11,40.9,472,+8,2.5,7,114.2,11,5,39.3,464,0,1.3,16,124.1,1,37.2,464,-4,4.0
レオパルドゥス,2,4.9,1.4,1.8,2000,6,9,2,484,0,56.0,4,122.7,14,7,56,7,8,8,35.4,484,-2,0.0,3,122.2,16,5,14,15,36.2,486,+10,1.0,7,125.9,16,15,10,9,35.9,476,-2,1.5,5,124.5,14,9,35.8,478,-6,0.5,6,96.7,11,35.1,484,0,0.7
アンサンブル,1,6.1,1.6,2.3,2000,6,10,2,436,-2,54.0,3,122.7,14,14,54,11,10,8,35.3,438,0,0.0,8,111.0,16,13,13,13,36.1,438,+4,0.7,9,134.5,15,15,4,6,39.6,434,+2,2.6,7,101.0,2,14,38.4,432,-14,2.5,9,115.4,2,38.0,446,-4,1.3
メイショウテッサイ,5,17.3,4.1,6.7,2000,7,11,4,486,+20,56.0,16,127.7,16,8,56,2,1,8,42.2,466,-4,6.5,4,122.2,18,10,5,5,36.4,470,+2,1.1,5,110.1,18,16,2,2,35.5,468,+2,0.3,4,120.3,10,2,37.2,466,-2,0.3,8,121.5,16,36.3,468,-14,0.7
ダークラム,11,92.8,15.6,26.2,2000,7,12,8,486,+8,56.0,9,122.3,14,12,56,9,8,9,36.1,478,-8,2.0,6,125.2,16,5,4,6,35.4,486,+12,0.5,10,125.6,16,14,14,14,35.1,474,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スターリットスカイ,10,7.0,1.6,2.3,2000,8,13,1,460,+2,54.0,4,110.7,15,14,54,7,7,6,36.1,458,+4,0.5,7,111.3,15,1,9,10,35.5,454,-4,1.1,4,122.1,15,4,7,7,37.3,458,+14,0.1,2,124.9,12,15,35.7,444,-6,0.3,5,95.4,1,35.1,450,0,0.6
ディープロミオ,9,77.8,10.8,18.1,2000,8,14,0,476,0,56.0,12,108.4,13,6,56,2,2,1,40.1,476,-8,1.6,8,110.4,15,8,4,4,37.5,484,+4,1.2,7,96.0,18,3,8,8,35.1,480,+4,0.5,7,124.0,14,2,36.8,476,+10,0.7,8,126.2,14,35.2,466,0,0.9
