馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
マキシムオウショウ,14,4.4,1.7,2.3,1200,1,1,26,490,-2,53.0,7,84.1,14,1,52,1,1,0,36.1,492,-18,0.5,6,70.7,8,3,5,5,34.9,510,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ティルトウイング,3,23.1,6.5,9.2,1200,2,2,6,428,-8,54.0,10,74.5,16,4,54,11,10,0,39.5,436,+12,1.1,11,83.1,18,18,11,9,36.1,424,-12,1.7,11,86.4,18,16,15,15,35.1,436,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ヤマニンバルーシュ,9,23.5,5.0,7.1,1200,2,3,8,490,-14,56.0,15,104.8,16,7,54,15,16,0,40.0,504,-2,3.5,6,75.4,16,2,9,10,38.7,506,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
カシマホクト,13,21.4,3.6,4.9,1200,3,4,2,474,-2,56.0,4,60.9,14,9,56,4,4,0,36.9,476,+4,1.2,5,74.7,14,11,2,2,39.5,472,+4,1.0,15,71.8,15,11,13,15,36.7,468,+4,2.4,14,85.3,16,5,42.0,464,0,4.1,11,72.9,5,37.5,464,-2,1.7
レオミヤビ,11,161.0,23.6,34.0,1200,3,5,9,434,-4,51.0,11,60.5,14,1,54,10,10,0,36.3,438,0,1.0,8,61.9,12,6,8,8,37.3,438,-2,2.3,15,123.6,16,12,2,2,46.1,440,-2,6.2,16,91.7,5,8,42.0,442,+2,4.1,5,71.1,15,35.9,440,0,2.5
ミスファイアー,7,90.0,15.1,21.7,1200,4,6,8,444,+6,54.0,11,89.7,16,1,54,7,7,0,39.8,438,-2,2.7,8,75.6,16,13,11,9,39.4,440,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
シラサギジョウ,10,7.2,2.2,3.0,1200,4,7,4,422,-6,51.0,6,87.8,16,4,54,1,1,0,39.1,428,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
スズカラッシュ,2,4.6,1.7,2.2,1200,5,8,4,450,-4,54.0,7,60.7,13,6,54,4,5,0,37.3,454,+6,1.0,5,59.8,14,2,2,2,36.9,448,-4,1.0,4,59.3,14,5,2,2,36.7,452,0,0.7,6,61.1,11,2,37.5,452,0,1.5,13,85.0,14,37.7,452,0,2.6
ファーストレディ,6,52.7,10.6,15.2,1200,5,9,4,500,+2,51.0,11,119.0,16,6,54,4,5,4,40.0,498,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ゴールデンオルフェ,8,117.6,20.1,29.1,1200,6,11,12,490,-2,56.0,14,123.5,16,10,56,16,16,15,41.6,492,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ボビーバローズ,4,7.6,2.0,2.7,1200,7,12,1,448,-4,56.0,5,73.3,16,13,56,6,6,0,37.0,452,+16,1.3,7,62.4,11,8,8,8,37.5,436,-8,1.6,7,73.6,8,2,2,2,37.4,444,-2,1.2,7,72.1,1,10,35.7,446,0,1.1,0,0,0,0,0,0,0
テオブロマ,1,9.4,2.6,3.6,1200,7,13,7,466,-8,56.0,8,74.4,16,1,56,5,4,0,39.9,474,+6,1.1,7,82.3,16,4,9,6,38.2,468,-2,0.9,5,91.2,12,3,9,8,39.9,470,+2,1.1,11,84.5,10,15,35.7,468,+8,1.2,12,125.0,6,36.8,460,0,2.5
メイショウヨサク,5,4.1,1.5,1.9,1200,8,14,0,500,+4,56.0,5,74.3,16,13,56,5,6,0,37.9,496,-18,0.4,8,88.6,16,14,11,12,38.6,514,0,1.4,13,118.9,15,3,13,13,40.4,514,0,2.8,11,120.0,6,10,40.0,514,-6,2.8,6,88.5,3,38.2,520,0,0.7
キクノルナ,12,93.6,12.3,17.7,1200,8,15,8,424,-6,54.0,12,76.0,16,14,54,4,4,0,40.3,430,-4,2.5,6,61.7,12,2,4,4,37.8,434,-2,1.7,8,61.3,13,1,7,8,37.1,436,-4,1.2,13,72.0,9,14,36.3,440,-4,1.9,14,101.1,2,40.9,444,-2,5.5
